segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
89,9422,9434,314381.05,314814.81,314.381,314.815,0.434,change,2,0.805,0,so we
90,9435,9495,314814.81,316850.18,314.815,316.850,2.035,out,6,0.896,0,we can cancel them or eliminate
91,9496,9535,316850.18,318184.85,316.850,318.185,1.335,explain,5,0.647,0,eliminate them. That is will
92,9536,9674,318184.85,322822.82,318.185,322.823,4.638,write,10,0.64,0,"will have then, limit, when x tends to 0 of"
93,9675,9824,322822.82,327827.83,322.823,327.828,5.005,explain,14,0.803,0,"of the following, we review the expression, we can start with the higher degree,"
94,9825,9886,327827.83,329896.56,327.828,329.897,2.069,write,6,0.559,0,"degree, which would be 6x cubed,"
95,9887,9932,329896.56,331431.43,329.897,331.431,1.535,explain,3,0.562,0,"cubed, now we"
96,9933,9967,331431.43,332599.27,331.431,332.599,1.168,change,6,0.564,0,we those that have a degree
97,9968,9984,332599.27,333166.50,332.599,333.166,0.567,explain,3,0.57,0,"degree of 2,"
98,9985,10012,333166.50,334100.77,333.166,334.101,0.934,write,5,0.688,0,"would be those two terms,"
99,10013,10042,334100.77,335101.77,334.101,335.102,1.001,explain,2,0.966,0,"terms, can"
100,10043,10070,335101.77,336036.04,335.102,336.036,0.934,change,5,0.929,0,"can added, they are similar"
101,10071,10106,336036.04,337237.24,336.036,337.237,1.201,explain,2,0.97,0,"similar terms,"
102,10107,10216,337237.24,340907.57,337.237,340.908,3.670,write,6,0.759,0,"that gives us plus 11x squared,"
103,10217,10234,340907.57,341508.17,340.908,341.508,0.601,explain,2,0.972,0,and then
104,10235,10294,341508.17,343510.18,341.508,343.510,2.002,change,6,0.896,0,"then the terms that contain x,"
105,10295,10320,343510.18,344377.71,343.510,344.378,0.868,explain,1,0.534,0,"x,"
106,10321,10349,344377.71,345345.35,344.378,345.345,0.968,write,4,0.932,0,"would be these two,"
107,10350,10378,345345.35,346312.98,345.345,346.313,0.968,explain,2,0.797,0,then plus
108,10379,10418,346312.98,347647.65,346.313,347.648,1.335,change,3,0.816,0,plus 3x and
109,10419,10440,347647.65,348381.72,347.648,348.382,0.734,explain,3,0.848,0,and plus 3x
110,10441,10520,348381.72,351051.05,348.382,351.051,2.669,write,5,0.952,0,"3x gives us plus 6x,"
111,10521,10537,351051.05,351618.28,351.051,351.618,0.567,explain,1,0.992,0,"6x,"
112,10538,10585,351618.28,353219.89,351.618,353.220,1.602,out,5,0.751,0,and in the denominator remains
113,10586,10611,353219.89,354087.42,353.220,354.087,0.868,explain,2,0.447,0,remains x.
114,10612,10627,354087.42,354621.29,354.087,354.621,0.534,write,1,0.882,0,x.
115,10628,10648,354621.29,355321.99,354.621,355.322,0.701,explain,2,0.533,0,"x. Now,"
116,10649,10713,355321.99,357490.82,355.322,357.491,2.169,out,6,0.667,0,"Now, in the numerator we could"
117,10714,10773,357490.82,359492.83,357.491,359.493,2.002,explain,4,0.648,0,could extract a common
118,10774,10792,359492.83,360126.79,359.493,360.127,0.634,write,2,0.509,0,it is
119,10793,11041,360126.79,368435.10,360.127,368.435,8.308,explain,23,0.813,0,"is x, because it is the letter that is repeated in all its terms, and the minor exponent that is, x to the"
120,11042,11511,368435.10,384117.45,368.435,384.117,15.682,write,33,0.784,0,"the 1, then we would have limit, when x tends to 0 of x, which comes out as a common and within the parenthesis we have, 6x squared plus 11x plus 6, and"
121,11512,11527,384117.45,384651.32,384.117,384.651,0.534,explain,1,0.057,0,and
122,11528,11567,384651.32,385985.99,384.651,385.986,1.335,out,4,0.633,0,and in the denominator
123,11568,11597,385985.99,386986.99,385.986,386.987,1.001,explain,3,0.451,0,denominator remains x.
124,11598,11617,386986.99,387654.32,386.987,387.654,0.667,write,1,0.18,0,x.
125,11618,11635,387654.32,388254.92,387.654,388.255,0.601,explain,1,0.18,0,x.
126,11636,11695,388254.92,390256.92,388.255,390.257,2.002,out,5,0.748,0,"Now, there we have an"
127,11696,11803,390256.92,393860.53,390.257,393.861,3.604,explain,9,0.896,0,an algebraic where in the numerator there are two
128,11804,11819,393860.53,394394.39,393.861,394.394,0.534,write,2,0.93,0,"two factors,"
129,11820,11953,394394.39,398865.53,394.394,398.866,4.471,explain,13,0.794,0,"factors, and there one that repeated up and down, which is x, then"
130,11954,12004,398865.53,400567.23,398.866,400.567,1.702,write,5,0.728,0,then we can cancel or
131,12005,12473,400567.23,416216.22,400.567,416.216,15.649,explain,34,0.752,0,"or eliminate that factor, by the is the problem factor in this exercise, as x tends to 0, then by replacing there, that is what is causing the indetermination 0 over 0, that we"
132,12474,12493,416216.22,416883.55,416.216,416.884,0.667,out,2,0.76,0,we had
133,12494,12545,416883.55,418618.62,416.884,418.619,1.735,explain,4,0.83,0,"had obtained at beginning,"
134,12546,12973,418618.62,432899.57,418.619,432.900,14.281,write,27,0.806,0,"beginning, then this is finally as the limit, when x tends to 0 of this expression, 6x squared plus 11x plus 6, and we all this using"
135,12974,13003,432899.57,433900.57,432.900,433.901,1.001,explain,2,0.675,0,using parenthesis.
136,13004,13072,433900.57,436202.87,433.901,436.203,2.302,out,5,0.891,0,"parenthesis. Finally, we to evaluate"
137,13073,13254,436202.87,442275.61,436.203,442.276,6.073,explain,15,0.832,0,"evaluate this limit, we will replace x when it the value 0, in this expression,"
138,13255,13508,442275.61,450750.75,442.276,450.751,8.475,write,13,0.831,0,"expression, then have 6 times 0 squared plus 11 times 0 plus 6,"
139,13509,13576,450750.75,453019.69,450.751,453.020,2.269,change,5,0.798,0,these first two terms become
140,13577,13685,453019.69,456656.66,453.020,456.657,3.637,write,7,0.793,0,"become 0, and then in the end"
141,13686,13760,456656.66,459159.16,456.657,459.159,2.503,change,4,0.839,0,end we have 6
142,13761,13797,459159.16,460393.73,459.159,460.394,1.235,write,3,0.649,0,6 that will
143,13798,13873,460393.73,462929.60,460.394,462.930,2.536,change,5,0.749,0,will be the answer for
144,13874,13916,462929.60,464364.36,462.930,464.364,1.435,write,3,0.863,0,for this algebraic
145,13917,14543,464364.36,485285.29,464.364,485.285,20.921,explain,46,0.813,0,"algebraic We could check this solution by entering all this expression to a scientific and assigning x values very close to 0, both on left and on the right. By doing this exercise, we will see how the values of this expression are approximated to 6."
146,14544,15304,485285.29,510677.34,485.285,510.677,25.392,out,1,0.946,0,6.
