segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
139,16474,16537,549683.02,551818.49,549.683,551.818,2.135,explain
140,16538,16640,551818.49,555255.26,551.818,555.255,3.437,out
141,16641,16695,555255.26,557090.42,555.255,557.090,1.835,explain
142,16696,17439,557090.42,581915.25,557.090,581.915,24.825,write
143,17440,17551,581915.25,585652.32,581.915,585.652,3.737,explain
144,17552,17635,585652.32,588455.12,585.652,588.455,2.803,write
145,17636,17705,588455.12,590790.79,588.455,590.791,2.336,out
146,17706,17786,590790.79,593493.49,590.791,593.493,2.703,explain
147,17787,17873,593493.49,596396.40,593.493,596.396,2.903,write
148,17874,17926,596396.40,598164.83,596.396,598.165,1.768,explain
149,17927,18119,598164.83,604604.60,598.165,604.605,6.440,out
150,18120,18166,604604.60,606172.84,604.605,606.173,1.568,explain
151,18167,18175,606172.84,606473.14,606.173,606.473,0.300,explain
152,18176,18190,606473.14,606973.64,606.473,606.974,0.501,out
153,18191,18203,606973.64,607407.41,606.974,607.407,0.434,out
154,18204,18410,607407.41,614314.31,607.407,614.314,6.907,out
155,18411,18432,614314.31,615048.38,614.314,615.048,0.734,out
156,18433,18474,615048.38,616449.78,615.048,616.450,1.401,explain
157,18475,18588,616449.78,620253.59,616.450,620.254,3.804,explain
158,18589,18677,620253.59,623223.22,620.254,623.223,2.970,out
159,18678,18886,623223.22,630196.86,623.223,630.197,6.974,explain
160,18887,18988,630196.86,633600.27,630.197,633.600,3.403,out
161,18989,18999,633600.27,633967.30,633.600,633.967,0.367,explain
162,19000,19116,633967.30,637871.20,633.967,637.871,3.904,pick
163,19117,19266,637871.20,642876.21,637.871,642.876,5.005,out
164,19267,19299,642876.21,643977.31,642.876,643.977,1.101,drop
165,19300,19305,643977.31,644177.51,643.977,644.178,0.200,explain
166,19306,19450,644177.51,649015.68,644.178,649.016,4.838,out
167,19451,19481,649015.68,650050.05,649.016,650.050,1.034,pick_eraser
168,19482,19646,650050.05,655555.56,650.050,655.556,5.506,erase
169,19647,19675,655555.56,656523.19,655.556,656.523,0.968,drop_eraser
170,19676,19785,656523.19,660193.53,656.523,660.194,3.670,out
171,19786,19838,660193.53,661961.96,660.194,661.962,1.768,explain
172,19839,19852,661961.96,662429.10,661.962,662.429,0.467,out
173,19853,19899,662429.10,663997.33,662.429,663.997,1.568,explain
174,19900,20063,663997.33,669469.47,663.997,669.469,5.472,write
175,20064,20233,669469.47,675141.81,669.469,675.142,5.672,explain
176,20234,20260,675141.81,676042.71,675.142,676.043,0.901,write
177,20261,20316,676042.71,677911.24,676.043,677.911,1.869,explain
178,20317,20451,677911.24,682415.75,677.911,682.416,4.505,out
179,20452,20541,682415.75,685418.75,682.416,685.419,3.003,explain
180,20542,20592,685418.75,687120.45,685.419,687.120,1.702,out
181,20593,20673,687120.45,689823.16,687.120,689.823,2.703,explain
182,20674,21381,689823.16,713446.78,689.823,713.447,23.624,write
183,21382,21385,713446.78,713580.25,713.447,713.580,0.133,write
184,21386,21408,713580.25,714347.68,713.580,714.348,0.767,explain
185,21409,21410,714347.68,714414.41,714.348,714.414,0.067,out
186,21411,21463,714414.41,716182.85,714.414,716.183,1.768,out
187,21464,21482,716182.85,716816.82,716.183,716.817,0.634,out
188,21483,21484,716816.82,716883.55,716.817,716.884,0.067,explain
189,21485,21502,716883.55,717484.15,716.884,717.484,0.601,explain
190,21503,21503,717484.15,717517.52,717.484,717.518,0.033,explain
191,21504,21504,717517.52,717550.88,717.518,717.551,0.033,explain
192,21505,21582,717550.88,720153.49,717.551,720.153,2.603,write
193,21583,21684,720153.49,723556.89,720.153,723.557,3.403,explain
194,21685,21808,723556.89,727694.36,723.557,727.694,4.137,write
195,21809,21859,727694.36,729396.06,727.694,729.396,1.702,explain
196,21860,21875,729396.06,729929.93,729.396,729.930,0.534,out
197,21876,21929,729929.93,731731.73,729.930,731.732,1.802,out
198,21930,21953,731731.73,732532.53,731.732,732.533,0.801,out
199,21954,22199,732532.53,740740.74,732.533,740.741,8.208,explain
200,22200,22365,740740.74,746279.61,740.741,746.280,5.539,out
201,22366,22397,746279.61,747347.35,746.280,747.347,1.068,explain
202,22398,22890,747347.35,763797.13,747.347,763.797,16.450,out
203,22891,22952,763797.13,765865.87,763.797,765.866,2.069,explain
204,22953,23133,765865.87,771905.24,765.866,771.905,6.039,out
205,23134,23142,771905.24,772205.54,771.905,772.206,0.300,explain
206,23143,23153,772205.54,772572.57,772.206,772.573,0.367,explain
207,23154,23183,772572.57,773573.57,772.573,773.574,1.001,out
208,23184,23273,773573.57,776576.58,773.574,776.577,3.003,explain
209,23274,23327,776576.58,778378.38,776.577,778.378,1.802,out
210,23328,23467,778378.38,783049.72,778.378,783.050,4.671,explain
211,23468,23655,783049.72,789322.66,783.050,789.323,6.273,out
212,23656,23923,789322.66,798264.93,789.323,798.265,8.942,explain
213,23924,24054,798264.93,802635.97,798.265,802.636,4.371,out
214,24055,24113,802635.97,804604.60,802.636,804.605,1.969,explain
215,24114,24136,804604.60,805372.04,804.605,805.372,0.767,out
216,24137,24165,805372.04,806339.67,805.372,806.340,0.968,pick_eraser
217,24166,24360,806339.67,812846.18,806.340,812.846,6.507,out
218,24361,24371,812846.18,813213.21,812.846,813.213,0.367,erase
219,24372,24391,813213.21,813880.55,813.213,813.881,0.667,explain
220,24392,24418,813880.55,814781.45,813.881,814.781,0.901,explain
221,24419,24455,814781.45,816016.02,814.781,816.016,1.235,drop_eraser
222,24456,24462,816016.02,816249.58,816.016,816.250,0.234,explain
223,24463,24594,816249.58,820653.99,816.250,820.654,4.404,pick
224,24595,24642,820653.99,822255.59,820.654,822.256,1.602,drop
225,24643,24676,822255.59,823390.06,822.256,823.390,1.134,explain
226,24677,24702,823390.06,824257.59,823.390,824.258,0.868,pick_eraser
227,24703,26393,824257.59,880680.68,824.258,880.681,56.423,erase
228,26394,26451,880680.68,882615.95,880.681,882.616,1.935,drop_eraser
229,26452,26546,882615.95,885785.79,882.616,885.786,3.170,change
230,26547,26635,885785.79,888755.42,885.786,888.755,2.970,out
231,26636,26702,888755.42,890990.99,888.755,890.991,2.236,explain
232,26703,27383,890990.99,913713.71,890.991,913.714,22.723,write
233,27384,27411,913713.71,914647.98,913.714,914.648,0.934,explain
234,27412,27503,914647.98,917717.72,914.648,917.718,3.070,out
235,27504,27546,917717.72,919152.49,917.718,919.152,1.435,explain
236,27547,27790,919152.49,927293.96,919.152,927.294,8.141,write
237,27791,27861,927293.96,929663.00,927.294,929.663,2.369,explain
238,27862,27877,929663.00,930196.86,929.663,930.197,0.534,pick_eraser
239,27878,27909,930196.86,931264.60,930.197,931.265,1.068,erase
240,27910,27927,931264.60,931865.20,931.265,931.865,0.601,drop_eraser
241,27928,28143,931865.20,939072.41,931.865,939.072,7.207,erase
242,28144,28168,939072.41,939906.57,939.072,939.907,0.834,drop_eraser
243,28169,28198,939906.57,940907.57,939.907,940.908,1.001,out
244,28199,28220,940907.57,941641.64,940.908,941.642,0.734,explain
245,28221,28303,941641.64,944411.08,941.642,944.411,2.769,write
246,28304,28316,944411.08,944844.84,944.411,944.845,0.434,explain
247,28317,28409,944844.84,947947.95,944.845,947.948,3.103,out
248,28410,28429,947947.95,948615.28,947.948,948.615,0.667,explain
249,28430,28468,948615.28,949916.58,948.615,949.917,1.301,write
250,28469,28478,949916.58,950250.25,949.917,950.250,0.334,explain
251,28479,28528,950250.25,951918.59,950.250,951.919,1.668,out
252,28529,28790,951918.59,960660.66,951.919,960.661,8.742,write
253,28791,28800,960660.66,960994.33,960.661,960.994,0.334,explain
254,28801,28922,960994.33,965065.07,960.994,965.065,4.071,out
255,28923,28961,965065.07,966366.37,965.065,966.366,1.301,explain
256,28962,29093,966366.37,970770.77,966.366,970.771,4.404,write
257,29094,29124,970770.77,971805.14,970.771,971.805,1.034,explain
258,29125,29212,971805.14,974741.41,971.805,974.741,2.936,out
259,29213,29243,974741.41,975775.78,974.741,975.776,1.034,explain
260,29244,29334,975775.78,978812.15,975.776,978.812,3.036,write
261,29335,29363,978812.15,979779.78,978.812,979.780,0.968,explain
262,29364,29422,979779.78,981748.42,979.780,981.748,1.969,out
263,29423,29481,981748.42,983717.05,981.748,983.717,1.969,explain
264,29482,29872,983717.05,996763.43,983.717,996.763,13.046,write
265,29873,29901,996763.43,997731.06,996.763,997.731,0.968,explain
266,29902,30060,997731.06,1003036.37,997.731,1003.036,5.305,out
267,30061,30141,1003036.37,1005739.07,1003.036,1005.739,2.703,explain
268,30142,30287,1005739.07,1010610.61,1005.739,1010.611,4.872,out
269,30288,30468,1010610.61,1016649.98,1010.611,1016.650,6.039,explain
270,30469,30889,1016649.98,1030697.36,1016.650,1030.697,14.047,write
271,30890,30893,1030697.36,1030830.83,1030.697,1030.831,0.133,write
272,30894,30952,1030830.83,1032799.47,1030.831,1032.799,1.969,explain
273,30953,30998,1032799.47,1034334.33,1032.799,1034.334,1.535,out
274,30999,31014,1034334.33,1034868.20,1034.334,1034.868,0.534,explain
275,31015,31063,1034868.20,1036503.17,1034.868,1036.503,1.635,change
276,31064,31105,1036503.17,1037904.57,1036.503,1037.905,1.401,explain
277,31106,31289,1037904.57,1044044.04,1037.905,1044.044,6.139,write
278,31290,31344,1044044.04,1045879.21,1044.044,1045.879,1.835,explain
279,31345,31355,1045879.21,1046246.25,1045.879,1046.246,0.367,out
280,31356,31396,1046246.25,1047614.28,1046.246,1047.614,1.368,change
281,31397,31466,1047614.28,1049949.95,1047.614,1049.950,2.336,out
282,31467,31775,1049949.95,1060260.26,1049.950,1060.260,10.310,explain
283,31776,32185,1060260.26,1073940.61,1060.260,1073.941,13.680,write
284,32186,32241,1073940.61,1075809.14,1073.941,1075.809,1.869,explain
285,32242,32377,1075809.14,1080347.01,1075.809,1080.347,4.538,out
286,32378,32416,1080347.01,1081648.31,1080.347,1081.648,1.301,explain
287,32417,32553,1081648.31,1086219.55,1081.648,1086.220,4.571,out
288,32554,32645,1086219.55,1089289.29,1086.220,1089.289,3.070,explain
289,32646,32767,1089289.29,1093360.03,1089.289,1093.360,4.071,out
290,32768,32843,1093360.03,1095895.90,1093.360,1095.896,2.536,explain
291,32844,32875,1095895.90,1096963.63,1095.896,1096.964,1.068,out
292,32876,32986,1096963.63,1100667.33,1096.964,1100.667,3.704,explain
293,32987,33047,1100667.33,1102702.70,1100.667,1102.703,2.035,write
294,33048,33134,1102702.70,1105605.61,1102.703,1105.606,2.903,explain
295,33135,33200,1105605.61,1107807.81,1105.606,1107.808,2.202,out
296,33201,33609,1107807.81,1121454.79,1107.808,1121.455,13.647,explain
297,33610,33722,1121454.79,1125225.23,1121.455,1125.225,3.770,write
298,33723,33797,1125225.23,1127727.73,1125.225,1127.728,2.503,explain
299,33798,33917,1127727.73,1131731.73,1127.728,1131.732,4.004,out
300,33918,33981,1131731.73,1133867.20,1131.732,1133.867,2.135,explain
301,33982,34191,1133867.20,1140874.21,1133.867,1140.874,7.007,out
302,34192,34227,1140874.21,1142075.41,1140.874,1142.075,1.201,explain
303,34228,34259,1142075.41,1143143.14,1142.075,1143.143,1.068,out
304,34260,34487,1143143.14,1150750.75,1143.143,1150.751,7.608,explain
305,34488,34512,1150750.75,1151584.92,1150.751,1151.585,0.834,out
306,34513,34667,1151584.92,1156756.76,1151.585,1156.757,5.172,out
307,34668,34677,1156756.76,1157090.42,1156.757,1157.090,0.334,out
308,34678,34679,1157090.42,1157157.16,1157.090,1157.157,0.067,out
309,34680,34760,1157157.16,1159859.86,1157.157,1159.860,2.703,explain
310,34761,34905,1159859.86,1164698.03,1159.860,1164.698,4.838,out
311,34906,34972,1164698.03,1166933.60,1164.698,1166.934,2.236,explain
312,34973,35139,1166933.60,1172505.84,1166.934,1172.506,5.572,out
313,35140,35246,1172505.84,1176076.08,1172.506,1176.076,3.570,pick_eraser
314,35247,36121,1176076.08,1205271.94,1176.076,1205.272,29.196,erase
315,36122,36187,1205271.94,1207474.14,1205.272,1207.474,2.202,drop_eraser
316,36188,36219,1207474.14,1208541.88,1207.474,1208.542,1.068,explain
317,36220,36342,1208541.88,1212645.98,1208.542,1212.646,4.104,pick
318,36343,36436,1212645.98,1215782.45,1212.646,1215.782,3.136,out
319,36437,36502,1215782.45,1217984.65,1215.782,1217.985,2.202,explain
320,36503,36856,1217984.65,1229796.46,1217.985,1229.796,11.812,write
321,36857,36870,1229796.46,1230263.60,1229.796,1230.264,0.467,explain
322,36871,37061,1230263.60,1236636.64,1230.264,1236.637,6.373,out
323,37062,37168,1236636.64,1240206.87,1236.637,1240.207,3.570,explain
324,37169,37442,1240206.87,1249349.35,1240.207,1249.349,9.142,write
325,37443,37459,1249349.35,1249916.58,1249.349,1249.917,0.567,explain
326,37460,37813,1249916.58,1261728.40,1249.917,1261.728,11.812,out
327,37814,37833,1261728.40,1262395.73,1261.728,1262.396,0.667,explain
328,37834,38139,1262395.73,1272605.94,1262.396,1272.606,10.210,write
329,38140,38315,1272605.94,1278478.48,1272.606,1278.478,5.873,out
330,38316,38344,1278478.48,1279446.11,1278.478,1279.446,0.968,explain
331,38345,38376,1279446.11,1280513.85,1279.446,1280.514,1.068,out
332,38377,38427,1280513.85,1282215.55,1280.514,1282.216,1.702,explain
333,38428,38467,1282215.55,1283550.22,1282.216,1283.550,1.335,out
334,38468,38514,1283550.22,1285118.45,1283.550,1285.118,1.568,explain
335,38515,38551,1285118.45,1286353.02,1285.118,1286.353,1.235,out
336,38552,38585,1286353.02,1287487.49,1286.353,1287.487,1.134,explain
337,38586,38889,1287487.49,1297630.96,1287.487,1297.631,10.143,write
338,38890,38914,1297630.96,1298465.13,1297.631,1298.465,0.834,explain
339,38915,39004,1298465.13,1301468.13,1298.465,1301.468,3.003,out
340,39005,39027,1301468.13,1302235.57,1301.468,1302.236,0.767,explain
341,39028,39197,1302235.57,1307907.91,1302.236,1307.908,5.672,write
342,39198,39243,1307907.91,1309442.78,1307.908,1309.443,1.535,explain
343,39244,39352,1309442.78,1313079.75,1309.443,1313.080,3.637,out
344,39353,39529,1313079.75,1318985.65,1313.080,1318.986,5.906,explain
345,39530,39674,1318985.65,1323823.82,1318.986,1323.824,4.838,write
346,39675,39710,1323823.82,1325025.03,1323.824,1325.025,1.201,explain
347,39711,40040,1325025.03,1336036.04,1325.025,1336.036,11.011,out
348,40041,40131,1336036.04,1339072.41,1336.036,1339.072,3.036,explain
349,40132,40380,1339072.41,1347380.71,1339.072,1347.381,8.308,out
350,40381,40415,1347380.71,1348548.55,1347.381,1348.549,1.168,explain
351,40416,40515,1348548.55,1351885.22,1348.549,1351.885,3.337,out
352,40516,40618,1351885.22,1355321.99,1351.885,1355.322,3.437,explain
353,40619,40766,1355321.99,1360260.26,1355.322,1360.260,4.938,out
354,40767,40835,1360260.26,1362562.56,1360.260,1362.563,2.302,explain
355,40836,41118,1362562.56,1372005.34,1362.563,1372.005,9.443,out
356,41119,41164,1372005.34,1373540.21,1372.005,1373.540,1.535,explain
357,41165,41244,1373540.21,1376209.54,1373.540,1376.210,2.669,out
358,41245,41267,1376209.54,1376976.98,1376.210,1376.977,0.767,explain
359,41268,41439,1376976.98,1382716.05,1376.977,1382.716,5.739,out
360,41440,41474,1382716.05,1383883.88,1382.716,1383.884,1.168,explain
361,41475,41497,1383883.88,1384651.32,1383.884,1384.651,0.767,out
362,41498,41533,1384651.32,1385852.52,1384.651,1385.853,1.201,explain
363,41534,41573,1385852.52,1387187.19,1385.853,1387.187,1.335,out
364,41574,41598,1387187.19,1388021.35,1387.187,1388.021,0.834,explain
365,41599,41599,1388021.35,1388054.72,1388.021,1388.055,0.033,explain
366,41600,41762,1388054.72,1393493.49,1388.055,1393.493,5.439,out
367,41763,41878,1393493.49,1397364.03,1393.493,1397.364,3.871,explain
368,41879,42075,1397364.03,1403937.27,1397.364,1403.937,6.573,out
369,42076,42174,1403937.27,1407240.57,1403.937,1407.241,3.303,explain
370,42175,42968,1407240.57,1433733.73,1407.241,1433.734,26.493,write
371,42969,43037,1433733.73,1436036.04,1433.734,1436.036,2.302,explain
372,43038,43203,1436036.04,1441574.91,1436.036,1441.575,5.539,out
373,43204,43281,1441574.91,1444177.51,1441.575,1444.178,2.603,explain
374,43282,43640,1444177.51,1456156.16,1444.178,1456.156,11.979,out
375,43641,43723,1456156.16,1458925.59,1456.156,1458.926,2.769,explain
376,43724,43978,1458925.59,1467434.10,1458.926,1467.434,8.509,write
377,43979,44042,1467434.10,1469569.57,1467.434,1469.570,2.135,explain
378,44043,44191,1469569.57,1474541.21,1469.570,1474.541,4.972,out
379,44192,44242,1474541.21,1476242.91,1474.541,1476.243,1.702,explain
380,44243,44504,1476242.91,1484984.98,1476.243,1484.985,8.742,write
381,44505,44565,1484984.98,1487020.35,1484.985,1487.020,2.035,explain
382,44566,44701,1487020.35,1491558.22,1487.020,1491.558,4.538,out
383,44702,44765,1491558.22,1493693.69,1491.558,1493.694,2.135,explain
384,44766,44948,1493693.69,1499799.80,1493.694,1499.800,6.106,out
385,44949,44970,1499799.80,1500533.87,1499.800,1500.534,0.734,explain
386,44971,44994,1500533.87,1501334.67,1500.534,1501.335,0.801,out
387,44995,45160,1501334.67,1506873.54,1501.335,1506.874,5.539,out
388,45161,45170,1506873.54,1507207.21,1506.874,1507.207,0.334,out
389,45171,45329,1507207.21,1512512.51,1507.207,1512.513,5.305,out
390,45330,45418,1512512.51,1515482.15,1512.513,1515.482,2.970,out
391,45419,45557,1515482.15,1520120.12,1515.482,1520.120,4.638,out
392,45558,45574,1520120.12,1520687.35,1520.120,1520.687,0.567,out
393,45575,45652,1520687.35,1523289.96,1520.687,1523.290,2.603,explain
394,45653,45827,1523289.96,1529129.13,1523.290,1529.129,5.839,out
395,45828,45862,1529129.13,1530296.96,1529.129,1530.297,1.168,explain
396,45863,45975,1530296.96,1534067.40,1530.297,1534.067,3.770,out
397,45976,46094,1534067.40,1538038.04,1534.067,1538.038,3.971,explain
398,46095,46181,1538038.04,1540940.94,1538.038,1540.941,2.903,out
399,46182,46384,1540940.94,1547714.38,1540.941,1547.714,6.773,explain
400,46385,46491,1547714.38,1551284.62,1547.714,1551.285,3.570,out
401,46492,46632,1551284.62,1555989.32,1551.285,1555.989,4.705,explain
402,46633,46772,1555989.32,1560660.66,1555.989,1560.661,4.671,out
403,46773,46843,1560660.66,1563029.70,1560.661,1563.030,2.369,explain
404,46844,47008,1563029.70,1568535.20,1563.030,1568.535,5.506,out
405,47009,47048,1568535.20,1569869.87,1568.535,1569.870,1.335,explain
406,47049,47184,1569869.87,1574407.74,1569.870,1574.408,4.538,out
407,47185,47245,1574407.74,1576443.11,1574.408,1576.443,2.035,explain
