segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
156,33003,33803,1101201.20,1127927.93,1101.201,1127.928,26.727,explain
157,33804,33834,1127927.93,1128962.30,1127.928,1128.962,1.034,pickerase
158,33835,33909,1128962.30,1131464.80,1128.962,1131.465,2.503,erase
159,33910,33925,1131464.80,1131998.67,1131.465,1131.999,0.534,droperase
160,33926,34352,1131998.67,1146246.25,1131.999,1146.246,14.248,explain
161,34353,34369,1146246.25,1146813.48,1146.246,1146.813,0.567,write
162,34370,35767,1146813.48,1193460.13,1146.813,1193.460,46.647,explain
163,35768,35783,1193460.13,1193993.99,1193.460,1193.994,0.534,write
164,35784,35834,1193993.99,1195695.70,1193.994,1195.696,1.702,explain
165,35835,35849,1195695.70,1196196.20,1195.696,1196.196,0.501,write
166,35850,36047,1196196.20,1202802.80,1196.196,1202.803,6.607,explain
167,36048,36069,1202802.80,1203536.87,1202.803,1203.537,0.734,write
168,36070,36202,1203536.87,1207974.64,1203.537,1207.975,4.438,explain
169,36203,36223,1207974.64,1208675.34,1207.975,1208.675,0.701,write
170,36224,36977,1208675.34,1233833.83,1208.675,1233.834,25.158,explain
171,36978,37077,1233833.83,1237170.50,1233.834,1237.171,3.337,write
172,37078,37383,1237170.50,1247380.71,1237.171,1247.381,10.210,explain
173,37384,37567,1247380.71,1253520.19,1247.381,1253.520,6.139,write
174,37568,37608,1253520.19,1254888.22,1253.520,1254.888,1.368,explain
175,37609,37632,1254888.22,1255689.02,1254.888,1255.689,0.801,write
176,37633,37712,1255689.02,1258358.36,1255.689,1258.358,2.669,explain
177,37713,37799,1258358.36,1261261.26,1258.358,1261.261,2.903,write
178,37800,37893,1261261.26,1264397.73,1261.261,1264.398,3.136,explain
179,37894,38263,1264397.73,1276743.41,1264.398,1276.743,12.346,out
