segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
39,9024,9071,301101.10,302702.70,301.101,302.703,1.602,write,1,0.875,0,four.
40,9072,10881,302702.70,363096.43,302.703,363.096,60.394,explain,175,0.892,0,"So there is the difference of seven and a number and four. Seven and b minus four. You are selling CDs. Ok. What is your profit after selling a certain number of an unknown value of discs for $8 a piece when it costs you $300 to have them produced? Well to answer this question you have to understand what profit is. Profit is what you have left after like a store. You know a store doesn't get this stuff for free. The store buys stuff. So maybe the store bought something for $50 and then sold it for $60. Well their profit is the difference between what they sold it for and how much it cost them. So it is going to be 60 minus 50. So profit is the difference between what you bring in and what something costs you. Now I am oversimplifying this because stores have electricity and rental and all that other good stuff, but just a simple example of profit. So what is your profit after selling you know"
41,10882,10970,363096.43,366066.07,363.096,366.066,2.970,write,6,0.9,0,a certain number of at $8
42,10971,11387,366066.07,379979.98,366.066,379.980,13.914,explain,54,0.869,0,a piece? Well how are we going to figure out how much you made? Well if you sold two discs it was two times eight which is $16. you sold three discs that would 3 times 8 or 24. So you are going to figure out how much you are bringing in by doing
43,11388,11469,379979.98,382716.05,379.980,382.716,2.736,write,3,0.691,0,eight times the
44,11470,12149,382716.05,405405.41,382.716,405.405,22.689,explain,77,0.899,0,number of discs that you sold. And notice how I said eight times the number of discs that you sold. I didn't say 8x. That is another reason why people never think they do algebras. Because we don't talk in x's and y's. We talk in words. How much did you make? 8 times how many I sold. Great. But I didn't get those for free. It cost me $300. So from what I brought in I
45,12150,12187,405405.41,406673.34,405.405,406.673,1.268,write,3,0.959,0,have to subtract
46,12188,12253,406673.34,408875.54,406.673,408.876,2.202,explain,7,0.911,0,"for profit, for the idea of profit,"
47,12254,12279,408875.54,409743.08,408.876,409.743,0.868,write,2,0.926,0,I have
48,12280,12282,409743.08,409843.18,409.743,409.843,0.100,explain,0,,1,[silence]
49,12283,12409,409843.18,414080.75,409.843,414.081,4.238,explain,16,0.927,0,to subtract how much those discs cost me in the first place. So I am selling
50,12410,12437,414080.75,415015.02,414.081,415.015,0.934,write,3,0.857,0,them at $8
51,12438,13361,415015.02,445845.85,415.015,445.846,30.831,explain,87,0.924,0,a piece. I sold a certain number of I make some money. I subtract how much it cost me to get those discs and I have profit. So there you go. BAM! Last one on this page. You have 400 minutes a month on a cell phone plan. And for some reason you know that on average you talk two hours a week. Write an expression for this. Well you start with a big clump of minutes and you burn them off as you talk. So we
52,13362,13407,445845.85,447380.71,445.846,447.381,1.535,write,3,0.921,0,start with 400
53,13408,13586,447380.71,453353.35,447.381,453.353,5.973,explain,17,0.901,0,minutes and as we use them we don't get more minutes available we get less. Which is
54,13587,13597,453353.35,453720.39,453.353,453.720,0.367,write,1,0.973,0,a
55,13598,13873,453720.39,462929.60,453.720,462.930,9.209,explain,24,0.884,0,"subtraction on the available number of minutes left. Well I am talking an average of two hours a week, but this is in hours"
56,13874,13931,462929.60,464864.86,462.930,464.865,1.935,write,6,0.9,0,and the problem starts off in
57,13932,14268,464864.86,476109.44,464.865,476.109,11.245,explain,39,0.921,0,minutes. So I have changed my units of measure and normally in algebra and mathematics we need all those units to match. Indeed in this example we will as well. So am going to take 60 minutes an hour
58,14269,14336,476109.44,478378.38,476.109,478.378,2.269,write,4,0.755,0,or 2 times 60
59,14337,14664,478378.38,489322.66,478.378,489.323,10.944,explain,34,0.899,0,for the two hours a week that I talk. I want this to be in minutes and not in hours. So I have 400 minus 2 times 60 to convert my hours into minutes
60,14665,14680,489322.66,489856.52,489.323,489.857,0.534,write,1,0.751,0,times
61,14681,14818,489856.52,494461.13,489.857,494.461,4.605,explain,10,0.893,0,x my number of weeks. Maybe I will just put
62,14819,14835,494461.13,495028.36,494.461,495.028,0.567,pickerase,3,0.856,0,a w for
63,14836,14856,495028.36,495729.06,495.028,495.729,0.701,erase,1,0.717,0,week.
64,14857,14883,495729.06,496629.96,495.729,496.630,0.901,droperase,0,,1,[silence]
65,14884,14891,496629.96,496896.90,496.630,496.897,0.267,explain,0,,1,[silence]
66,14892,14911,496896.90,497564.23,496.897,497.564,0.667,write,0,,1,[silence]
67,14912,15011,497564.23,500900.90,497.564,500.901,3.337,explain,8,0.954,0,So my final expression for this one is
68,15012,15237,500900.90,508441.78,500.901,508.442,7.541,write,8,0.98,0,400 minus 120 times the number of weeks
69,15238,15268,508441.78,509476.14,508.442,509.476,1.034,explain,1,0.919,0,that
70,15269,15335,509476.14,511711.71,509.476,511.712,2.236,emphasize,6,0.783,0,I have on the phone. Now
71,15336,16591,511711.71,553620.29,511.712,553.620,41.909,explain,91,0.891,0,"what does this mean? If you are talking... if you have a 400 minute plan that means it 400 minutes every single month. Well if we are talking 2 hours a week, or if we are talking 120 minutes a week, 120, 240, 360, am adding 120 minutes a week. 120, 240, 360, I think I am going run out of minutes. I don't have a big enough plan. So I am Mr. Tarrou. That is a few examples of converting language into algebraic expressions. Let's look at a few more"
72,16592,16619,553620.29,554554.55,553.620,554.555,0.934,transit,1,0.991,0,examples.
73,16620,17220,554554.55,574607.94,554.555,574.608,20.053,explain,55,0.867,0,"Let's take a look at these three examples. The area of a rectangular table that is x inches wide and 3 times as long as it is wide, make an expression that would describe the area of that table. Well it is a bit like geometry. is a rectangle and I always do pictures. that"
74,17221,17297,574607.94,577177.18,574.608,577.177,2.569,write,12,0.916,0,means I am going to do a little sketch here. have a
75,17298,17373,577177.18,579713.05,577.177,579.713,2.536,explain,6,0.967,0,rectangular table. I don't know how
76,17374,17390,579713.05,580280.28,579.713,580.280,0.567,write,3,0.989,0,"wide it is,"
77,17391,17596,580280.28,587153.82,580.280,587.154,6.874,explain,22,0.955,0,"so it is x inches wide, but I do know something about how long it is. However wide it is, its length"
78,17597,17627,587153.82,588188.19,587.154,588.188,1.034,write,1,0.974,0,is
79,17628,18409,588188.19,614280.95,588.188,614.281,26.093,explain,80,0.911,0,"going to be 3 times that. It says write an expression, or I am intending for you to write the expression of the area of this rectangle. Now I not going to find the area because I don't really know how big the table is. But I can write up a little formula or expression that will give me the area of this table as soon as somebody tells me how wide they want it. So area of a rectangle"
80,18410,18515,614280.95,617817.82,614.281,617.818,3.537,write,4,0.974,0,is length times width.
81,18516,18593,617817.82,620420.42,617.818,620.420,2.603,explain,4,0.963,0,My length is 3x.
82,18594,18671,620420.42,623023.02,620.420,623.023,2.603,write,3,0.743,0,My width is
83,18672,18856,623023.02,629195.86,623.023,629.196,6.173,explain,13,0.908,0,"x. Let's not forget, when we multiply like bases we need to add"
84,18857,18872,629195.86,629729.73,629.196,629.730,0.534,write,0,,1,[silence]
85,18873,19003,629729.73,634100.77,629.730,634.101,4.371,explain,8,0.885,0,those exponents. So 3 times x times x
86,19004,19054,634100.77,635802.47,634.101,635.802,1.702,write,3,0.967,0,is equal to
87,19055,19174,635802.47,639806.47,635.802,639.806,4.004,explain,7,0.754,0,"3x squared and areas in square units,"
88,19175,19222,639806.47,641408.07,639.806,641.408,1.602,write,2,0.781,0,so units
89,19223,19266,641408.07,642876.21,641.408,642.876,1.468,emphasize,1,0.99,0,squared.
90,19267,19857,642876.21,662595.93,642.876,662.596,19.720,explain,51,0.884,0,"This is just a notation for the unit of measure. It not a mathematical process. not going to square anything. It 3x squared and then it is units squared. So maybe it is like 400 square inches and that would describe its area. The next example, the measure of the base"
91,19858,19883,662595.93,663463.46,662.596,663.463,0.868,pickerase,2,0.957,0,angles of
92,19884,20027,663463.46,668268.27,663.463,668.268,4.805,erase,14,0.918,0,an isosceles triangle. I am pulling out some examples here that are going require
93,20028,20053,668268.27,669135.80,668.268,669.136,0.868,droperase,5,0.883,0,you to some of your
94,20054,20154,669135.80,672505.84,669.136,672.506,3.370,explain,5,0.972,0,background knowledge. An isosceles triangle
95,20155,20171,672505.84,673073.07,672.506,673.073,0.567,write,1,0.973,0,is
96,20172,20253,673073.07,675809.14,673.073,675.809,2.736,explain,5,0.938,0,a triangle whose two sides
97,20254,20373,675809.14,679813.15,675.809,679.813,4.004,write,5,0.992,0,are the same in length.
98,20374,20543,679813.15,685485.49,679.813,685.485,5.672,explain,4,0.696,0,Well if the base
99,20544,20605,685485.49,687554.22,685.485,687.554,2.069,write,3,0.838,0,angles opposite those
100,20606,21088,687554.22,703670.34,687.554,703.670,16.116,explain,48,0.924,0,"sides must also be equal. Well that is fine and I not expecting you. We not going to be able actually know what the measurement of these base angles are, but I can make an expression to describe their measurements. So we have this upper angle be some"
101,21089,21109,703670.34,704371.04,703.670,704.371,0.701,write,1,0.997,0,unknown
102,21110,21638,704371.04,722022.02,704.371,722.022,17.651,explain,49,0.92,0,value of x degrees. Well how much is left for the base angles? Well we also have to know that inside a triangle the three interior angles have to add up to 180 degrees. So if you have taken up a certain number of already then what is left
103,21639,21715,722022.02,724591.26,722.022,724.591,2.569,write,4,0.968,0,is 180 degrees minus
104,21716,22566,724591.26,752986.32,724.591,752.986,28.395,explain,89,0.897,0,"x. And these two base angles are equal so they need to share in the number of degrees that are left equally. Well if I have $30 and I want to share it equally I do 30 divided by two which is 15. I probably should have said 30 degrees. I take that and divide it by two and get 15 so each of the base angles will be 15 degrees. So I going to do 180 degrees, the interior sum of a triangle, subtract out this top angle"
105,22567,22592,752986.32,753853.85,752.986,753.854,0.868,write,3,0.793,0,and divide it
106,22593,22896,753853.85,763997.33,753.854,763.997,10.143,explain,22,0.949,0,"by two and that is the number of degrees that is going to equal or describe each of these base angles. Alright,"
107,22897,22913,763997.33,764564.56,763.997,764.565,0.567,pickerase,1,0.898,0,so
108,22914,23138,764564.56,772072.07,764.565,772.072,7.508,explain,19,0.824,0,that is getting a little bit more We are returning just a statement in English into an algebraic expression.
109,23139,23221,772072.07,774841.51,772.072,774.842,2.769,erase,9,0.825,0,I need to know little bit of properties about
110,23222,23253,774841.51,775909.24,774.842,775.909,1.068,droperase,2,0.931,0,triangles though
111,23254,23853,775909.24,795929.26,775.909,795.929,20.020,explain,44,0.883,0,"and isosceles triangles. The sum of two even consecutive integers. Even integers of course are numbers that can be divided by two. Like two, four, six, eight, ten, twelve. I keep just adding by two. So let my first integer, my first even integer,"
112,23854,23871,795929.26,796529.86,795.929,796.530,0.601,write,1,0.956,0,be
113,23872,24062,796529.86,802902.90,796.530,802.903,6.373,explain,11,0.953,0,just x. And my next even integer is going to be
114,24063,24079,802902.90,803470.14,802.903,803.470,0.567,write,0,,1,[silence]
115,24080,24124,803470.14,804971.64,803.470,804.972,1.502,explain,3,0.78,0,whatever this is
116,24125,24155,804971.64,806006.01,804.972,806.006,1.034,write,1,0.838,0,plus
117,24156,24372,806006.01,813246.58,806.006,813.247,7.241,explain,15,0.893,0,"two. Now if I want to find the sum of these two even consecutive integers,"
118,24373,24412,813246.58,814581.25,813.247,814.581,1.335,write,7,0.959,0,I am going to put a plus
119,24413,24480,814581.25,816850.18,814.581,816.850,2.269,explain,5,0.927,0,sign here and end up
120,24481,24551,816850.18,819219.22,816.850,819.219,2.369,write,2,0.962,0,with 2x
121,24552,26243,819219.22,875675.68,819.219,875.676,56.456,explain,137,0.865,0,"plus 2. Now you might be thinking, well how do know this isn't odd? So I came up with this example but usually questions about numbers being even or odd will ultimately say the sum of two even consecutive integers is 28. And it through the solution process or the solving process that you end up seeing that the two answers at the end actually are indeed even or possibly odd. Because the odd numbers 1, 3, 5, 7, 9 and so on, they are also separated by values of two. So you might argue that this is a little bit of an incomplete statement or that this could be even or odd. You know really if you want to verify a number is even you need to multiply it by two. So maybe you could say"
122,26244,26265,875675.68,876409.74,875.676,876.410,0.734,pickerase,1,0.906,0,that
123,26266,26354,876409.74,879379.38,876.410,879.379,2.970,erase,5,0.913,0,it is going to be
124,26355,26369,879379.38,879879.88,879.379,879.880,0.501,droperase,0,,1,[silence]
125,26370,26395,879879.88,880747.41,879.880,880.747,0.868,explain,0,,1,[silence]
126,26396,26425,880747.41,881748.42,880.747,881.748,1.001,write,1,0.785,0,2x
127,26426,26553,881748.42,886019.35,881.748,886.019,4.271,explain,10,0.936,0,so that I guaranteed that my unknown value is even
128,26554,26729,886019.35,891891.89,886.019,891.892,5.873,write,13,0.886,0,and then add that with the next consecutive even number of 2x plus
129,26730,26913,891891.89,898031.36,891.892,898.031,6.139,explain,14,0.883,0,2. But I wouldn't focus on memorizing this too much because usually in an
130,26914,26949,898031.36,899232.57,898.031,899.233,1.201,pickerase,2,0.992,0,algebraic problem
131,26950,27507,899232.57,917851.18,899.233,917.851,18.619,explain,60,0.854,0,"usually you doing, when you see this phrase, are doing an entire equation. And once you are done solving that equation you will see that your numbers were either even like they stated or odd like they stated. So most of time when you see even consecutive integers it is x and then the next one is x plus 2."
132,27508,27537,917851.18,918852.19,917.851,918.852,1.001,pickerase,2,0.917,0,"Ok, let's"
133,27538,27617,918852.19,921521.52,918.852,921.522,2.669,erase,7,0.992,0,take a look at a few more
134,27618,27676,921521.52,923490.16,921.522,923.490,1.969,explain,7,0.942,0,examples and we call this topic done.
135,27677,27704,923490.16,924424.42,923.490,924.424,0.934,transit,0,,1,[silence]
136,27705,28399,924424.42,947614.28,924.424,947.614,23.190,explain,70,0.883,0,"Now in these last two examples they really sound like a full question that you should actually come up with a numerical answer for. But I have given you just enough information so you can set up just an expression but yet a lot of problem solving skills need to be brought into actually being able to do these problems. Two cars leave the house going in opposite directions. Alright,"
137,28400,28510,947614.28,951317.98,947.614,951.318,3.704,write,13,0.965,0,"so here is the house. One goes this way, one goes that way."
138,28511,28625,951317.98,955155.16,951.318,955.155,3.837,explain,6,0.993,0,"If one travels twice as fast,"
139,28626,28635,955155.16,955488.82,955.155,955.489,0.334,write,0,,1,[silence]
140,28636,29205,955488.82,974507.84,955.489,974.508,19.019,explain,60,0.901,0,"hence the arrow that is a little bit longer. If one travels as as the other, how far apart will they be after four hours? It sounds like you should actually know but it didn't tell you how fast each car was traveling. So we just going get an expression. Now when you talk about problems where there stuff in"
141,29206,29271,974507.84,976710.04,974.508,976.710,2.202,write,6,0.931,0,"motion, that is distance equals rate"
142,29272,30554,976710.04,1019519.52,976.710,1019.520,42.809,explain,104,0.906,0,"times time. So there is a certain distance that this car traveled and there is a certain distance that this car traveled. I not going be to figure out each one, either one, because I don't know how fast they are going. But, you know, one of these cars I know nothing about. One car travels as fast as the other one. So the car that traveled the farthest, I know at least something about their rate. It was twice as fast. The car that I know nothing about, truck or boat or whatever, I am sure I will not leave So this distance"
143,30555,30613,1019519.52,1021488.15,1019.520,1021.488,1.969,write,4,0.958,0,is the rate times
144,30614,31129,1021488.15,1038705.37,1021.488,1038.705,17.217,explain,56,0.894,0,"the amount of time that was traveled. And I know it is four hours. I will fill that back in in a second. This one though traveled at twice the speed. So even though I have no idea how fast this car was going, but I do know this car or boat or train or whatever"
145,31130,31157,1038705.37,1039639.64,1038.705,1039.640,0.934,write,1,0.68,0,is
146,31158,31294,1039639.64,1044210.88,1039.640,1044.211,4.571,explain,13,0.945,0,twice as fast. So it 2r instead of 1r. And the amount of
147,31295,31320,1044210.88,1045078.41,1044.211,1045.078,0.868,write,2,0.612,0,time is
148,31321,31895,1045078.41,1064264.26,1045.078,1064.264,19.186,explain,63,0.882,0,going to be the same for that car because it says how far apart are they after four hours. So both vehicles traveled for four hours or maybe you walked. I don't know. At any rate it still motion so it still distance equals rate times time. How far apart are they? Well we do know that was four hours. So we have
149,31896,31928,1064264.26,1065365.37,1064.264,1065.365,1.101,write,1,0.76,0,4r
150,31929,32122,1065365.37,1071838.51,1065.365,1071.839,6.473,explain,12,0.853,0,for the person going to the left here. And we have 2
151,32123,32205,1071838.51,1074607.94,1071.839,1074.608,2.769,write,3,0.882,0,times r times
152,32206,32232,1074607.94,1075508.84,1074.608,1075.509,0.901,explain,1,0.976,0,4
153,32233,32295,1075508.84,1077610.94,1075.509,1077.611,2.102,write,1,0.463,0,or
154,32296,32882,1077610.94,1097197.20,1077.611,1097.197,19.586,explain,56,0.89,0,"8r for the car traveling in the or the boat, I don't why I keep saying car, but going in the other direction twice the speed. How far apart are they? Well if I go two miles this way and four miles that way, aren't I six miles apart? I want to add those. So I"
155,32883,33002,1097197.20,1101201.20,1097.197,1101.201,4.004,write,12,0.867,0,am going to add these up and my final answer is 12r.
156,33003,33803,1101201.20,1127927.93,1101.201,1127.928,26.727,explain,78,0.856,0,"They are 12 times whatever the rate of speed was that maybe ultimately was traveled. You then go well hey by the way the slow car was going 30 miles an hour or the person was riding the bike at six miles an hour, the slower one. So with given a little bit more information we can actually figure out the real distance but as an expression with an unknown rate of speed they are 12r units apart."
157,33804,33834,1127927.93,1128962.30,1127.928,1128.962,1.034,pickerase,3,0.815,0,And my last
158,33835,33909,1128962.30,1131464.80,1128.962,1131.465,2.503,erase,1,0.996,0,example
159,33910,33925,1131464.80,1131998.67,1131.465,1131.999,0.534,droperase,1,0.925,0,says
160,33926,34352,1131998.67,1146246.25,1131.999,1146.246,14.248,explain,28,0.921,0,that a school sells $3 student tickets and 50 fewer adult tickets. So in this sentence I actually have not told you how many student tickets are sold.
161,34353,34369,1146246.25,1146813.48,1146.246,1146.813,0.567,write,0,,1,[silence]
162,34370,35767,1146813.48,1193460.13,1146.813,1193.460,46.647,explain,124,0.879,0,"And then 50 fewer adult tickets are being sold or some tickets were sold at $3, some tickets were sold at $5. How much money was collected? Well that sounds like you should have an actual numerical value but I never told you how many student tickets were sold. But I can come up with, so I can't actually solve an equation but I can write an expression to describe what is going on here. You know if I sell five tickets to students I make $15 right? Three times five. Three, three, three, three. Every time I sell a ticket I get $3. So it is multiplication for your sales, how much you brought in. So for student tickets we sold well an"
163,35768,35783,1193460.13,1193993.99,1193.460,1193.994,0.534,write,2,0.995,0,unknown value
164,35784,35834,1193993.99,1195695.70,1193.994,1195.696,1.702,explain,5,0.831,0,of x but we made
165,35835,35849,1195695.70,1196196.20,1195.696,1196.196,0.501,write,0,,1,[silence]
166,35850,36047,1196196.20,1202802.80,1196.196,1202.803,6.607,explain,11,0.931,0,$3 apiece. Now how much money was collected? Well to that
167,36048,36069,1202802.80,1203536.87,1202.803,1203.537,0.734,write,4,0.98,0,I am going to
168,36070,36202,1203536.87,1207974.64,1203.537,1207.975,4.438,explain,16,0.899,0,add how much money I made for my adult ticket sales. And my adult ticket sales
169,36203,36223,1207974.64,1208675.34,1207.975,1208.675,0.701,write,1,0.933,0,were
170,36224,36977,1208675.34,1233833.83,1208.675,1233.834,25.158,explain,76,0.885,0,$5 apiece. And how many did I sell? I don't know. But I do know that was 50 fewer than I sold to the students. So I don't need to come up with a whole new brand new letter. It is not going to be like 3x plus 5y. You know x for the student tickets and y for how many adult tickets we sold. Because we know the relationship. Whenever I sold to the students
171,36978,37077,1233833.83,1237170.50,1233.834,1237.171,3.337,write,4,0.85,0,I sold 50 fewer
172,37078,37383,1237170.50,1247380.71,1237.171,1247.381,10.210,explain,32,0.851,0,to the adults. So here you get to see a little bit a play of why we had all those very very simple examples at beginning of this video. This simplifies to
173,37384,37567,1247380.71,1253520.19,1247.381,1253.520,6.139,write,5,0.858,0,3x plus 5x minus 250.
174,37568,37608,1253520.19,1254888.22,1253.520,1254.888,1.368,explain,1,0.787,0,Or
175,37609,37632,1254888.22,1255689.02,1254.888,1255.689,0.801,write,1,0.78,0,ultimately
176,37633,37712,1255689.02,1258358.36,1255.689,1258.358,2.669,explain,10,0.895,0,these are like terms so we are going to get
177,37713,37799,1258358.36,1261261.26,1258.358,1261.261,2.903,write,3,0.969,0,8x minus 250.
178,37800,37893,1261261.26,1264397.73,1261.261,1264.398,3.136,explain,6,0.852,0,I am Mr. Tarrou. BAM! Go
179,37894,38263,1264397.73,1276743.41,1264.398,1276.743,12.346,out,11,0.883,0,do your homework. Write some of those expressions into algebraic expressions.
