segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
55,7331,7584,244611.28,253086.42,244.611,253.086,8.475,out,20,0.97,0,"and try to make sense of the idea of a parallel system using algebra. So, that is always our focus."
56,7585,7630,253086.42,254621.29,253.086,254.621,1.535,explain,3,0.979,0,focus. What is
57,7631,7681,254621.29,256322.99,254.621,256.323,1.702,write,3,0.957,0,is we need
58,7682,7701,256322.99,256990.32,256.323,256.990,0.667,explain,3,0.999,0,need to show
59,7702,7861,256990.32,262329.00,256.990,262.329,5.339,out,7,0.976,0,show to understand the concept of parallel
60,7862,7919,262329.00,264264.26,262.329,264.264,1.935,explain,4,0.977,0,parallel to algebraic systems.
61,7920,7928,264264.26,264564.56,264.264,264.565,0.300,out,0,,1,[silence]
62,7929,7974,264564.56,266099.43,264.565,266.099,1.535,explain,6,0.701,0,"So, here is first attempt when"
63,7975,8015,266099.43,267467.47,266.099,267.467,1.368,out,6,0.774,0,when we say two vectors are
64,8016,8135,267467.47,271471.47,267.467,271.471,4.004,explain,11,0.909,0,are parallel in two dimensions or for that matter any dimension.
65,8136,8901,271471.47,297030.36,271.471,297.030,25.559,write,22,0.904,0,"So, if I say v1 is parallel to v2, algebraically we mean the following thing that v1 is some constant times theta."
66,8902,8985,297030.36,299833.17,297.030,299.833,2.803,explain,4,0.704,0,"So, when we say"
67,8986,9243,299833.17,308441.78,299.833,308.442,8.609,write,4,0.643,0,"say c is some,"
68,9244,9300,308441.78,310343.68,308.442,310.344,1.902,explain,1,0.989,0,this
69,9301,9387,310343.68,313246.58,310.344,313.247,2.903,out,5,0.993,0,this is what we mean
70,9388,9465,313246.58,315849.18,313.247,315.849,2.603,explain,3,0.709,0,algebraically how do
71,9466,9578,315849.18,319619.62,315.849,319.620,3.770,change,10,0.785,0,"do parallel vectors would be related to each other. Okay,"
72,9579,9620,319619.62,321021.02,319.620,321.021,1.401,out,1,0.959,0,let
73,9621,9743,321021.02,325125.13,321.021,325.125,4.104,explain,10,0.934,0,let us push this a little bit more from v1
74,9744,10076,325125.13,336236.24,325.125,336.236,11.111,write,20,0.96,0,"v1 equal to c times v2, we can also write this guy as v1 plus minus c times v2 as"
75,10077,10125,336236.24,337871.20,336.236,337.871,1.635,explain,4,0.753,0,as a zero vector.
76,10126,10185,337871.20,339873.21,337.871,339.873,2.002,out,9,0.966,0,"So, in some sense what we are saying is"
77,10186,10241,339873.21,341741.74,339.873,341.742,1.869,explain,6,0.838,0,is two vectors are parallel if
78,10242,10864,341741.74,362529.20,341.742,362.529,20.787,write,11,0.752,0,if a linear combination and v2 can produce a zero vector.
79,10865,10903,362529.20,363830.50,362.529,363.830,1.301,explain,0,,1,[silence]
80,10904,11063,363830.50,369169.17,363.830,369.169,5.339,out,10,0.774,0,"So, out here c is some scalar the coefficient of"
81,11064,11103,369169.17,370503.84,369.169,370.504,1.335,explain,4,0.912,0,of v1 is 1.
82,11104,11149,370503.84,372038.71,370.504,372.039,1.535,write,7,0.976,0,"1. So, we are saying there is"
83,11150,11202,372038.71,373807.14,372.039,373.807,1.768,explain,3,0.97,0,is a non
84,11203,11371,373807.14,379446.11,373.807,379.446,5.639,out,12,0.928,0,"non trivial linear combination of v1 v2 which can produce 0. Now,"
85,11372,11426,379446.11,381281.28,379.446,381.281,1.835,explain,6,0.96,0,"Now, parallel means it is lying"
86,11427,11466,381281.28,382615.95,381.281,382.616,1.335,out,6,0.968,0,"lying along the same line. So,"
87,11467,11506,382615.95,383950.62,382.616,383.951,1.335,explain,5,0.928,0,"So, we go in a"
88,11507,11630,383950.62,388088.09,383.951,388.088,4.137,write,8,0.78,0,a higher dimension r3 when do we say
89,11631,11670,388088.09,389422.76,388.088,389.423,1.335,explain,4,0.967,0,say that vectors are
90,11671,11735,389422.76,391591.59,389.423,391.592,2.169,out,6,0.984,0,are lying in the same plane.
91,11736,11790,391591.59,393426.76,391.592,393.427,1.835,explain,6,0.943,0,"So, if I give you two"
92,11791,12754,393426.76,425592.26,393.427,425.592,32.165,write,13,0.894,0,two vectors v1 and v2. how to say algebraically in the same plane.
93,12755,12800,425592.26,427127.13,425.592,427.127,1.535,explain,0,,1,[silence]
94,12801,12940,427127.13,431798.47,427.127,431.798,4.671,out,10,0.902,0,"Now, if we think about this question little bit it"
95,12941,13004,431798.47,433933.93,431.798,433.934,2.135,explain,5,0.862,0,it will help us understand
96,13005,13069,433933.93,436102.77,433.934,436.103,2.169,pick_eraser,2,0.99,0,understand something.
97,13070,13415,436102.77,447647.65,436.103,447.648,11.545,erase,8,0.908,0,"So, let see what exactly are we after"
98,13416,13496,447647.65,450350.35,447.648,450.350,2.703,drop_eraser,0,,1,[silence]
99,13497,13560,450350.35,452485.82,450.350,452.486,2.135,out,4,0.662,0,where I say two
100,13561,13976,452485.82,466366.37,452.486,466.366,13.881,explain,55,0.878,0,"two vectors are given when will they lie in the same plane algebraically. Well, think of it this way if I give you two vectors in a plane two vectors in r3 they will always lie in a plane they might lie on the same line or they may they will just make a plane."
101,13977,14185,466366.37,473340.01,466.366,473.340,6.974,write,18,0.954,0,"plane. So, if I give you two vectors then they will always form a plane. So, in some"
102,14186,14230,473340.01,474841.51,473.340,474.842,1.502,explain,7,0.99,0,some sense this question is kind of
103,14231,14459,474841.51,482482.48,474.842,482.482,7.641,out,28,0.921,0,"of redundant if I give you two vectors what is the condition on so that they both lie on the same plane. However, if I give you a"
104,14460,14588,482482.48,486786.79,482.482,486.787,4.304,explain,12,0.895,0,a third vector in r3 let me add one more to the
105,14589,14782,486786.79,493259.93,486.787,493.260,6.473,write,9,0.799,0,say v1 v2 v3 then it is not obvious
106,14783,14854,493259.93,495662.33,493.260,495.662,2.402,explain,7,0.92,0,obvious at all that three vectors have
107,14855,15038,495662.33,501801.80,495.662,501.802,6.139,out,26,0.963,0,"have to lie in the same plane. In fact, they may not even lie in the same plane just think of the three dimensions x y"
108,15039,15257,501801.80,509109.11,501.802,509.109,7.307,explain,20,0.931,0,"y and z axis. So, they lie in the same plane must be something special. let us ask ourselves this"
109,15258,15819,509109.11,527861.19,509.109,527.861,18.752,write,12,0.952,0,this question when will v1 v2 v3 lie in the same plane.
110,15820,15904,527861.19,530697.36,527.861,530.697,2.836,explain,0,,1,[silence]
111,15905,15942,530697.36,531965.30,530.697,531.965,1.268,out,5,0.994,0,"So, let us look at"
112,15943,16041,531965.30,535268.60,531.965,535.269,3.303,explain,8,0.846,0,at a sample vector and see what happens.
113,16042,16279,535268.60,543209.88,535.269,543.210,7.941,write,23,0.882,0,If I am given a vector v1 if I am given a vector v2 you know these guys will always form plane and
114,16280,16407,543209.88,547480.81,543.210,547.481,4.271,explain,10,0.972,0,and I want my third vector to lie in this
115,16408,16516,547480.81,551117.78,547.481,551.118,3.637,write,2,0.74,0,this plane.
116,16517,16599,551117.78,553887.22,551.118,553.887,2.769,explain,4,0.992,0,"So, what exactly should"
117,16600,16639,553887.22,555221.89,553.887,555.222,1.335,out,2,0.986,0,should happen?
118,16640,16831,555221.89,561628.29,555.222,561.628,6.406,explain,16,0.902,0,Imagine if I am given v1 and v2 I can move in both directions v1 v2
119,16832,16850,561628.29,562262.26,561.628,562.262,0.634,out,3,0.849,0,v2 that means
120,16851,17012,562262.26,567667.67,562.262,567.668,5.405,explain,13,0.761,0,means every point in my plane is accessible. that means I can take
121,17013,17402,567667.67,580680.68,567.668,580.681,13.013,write,20,0.892,0,take v1 scale it appropriately then I can take v2 scale that appropriately and we should be able to get
122,17403,17476,580680.68,583149.82,580.681,583.150,2.469,explain,2,0.98,0,get v3.
123,17477,17539,583149.82,585251.92,583.150,585.252,2.102,out,8,0.941,0,this is what we mean by the algebraic
124,17540,17663,585251.92,589389.39,585.252,589.389,4.137,explain,12,0.886,0,algebraic interpretation of having v1 v2 v3 lie in the same plane.
125,17664,18002,589389.39,600700.70,589.389,600.701,11.311,write,20,0.967,0,"So, just like before let us try to rewrite this in a different manner and see what happens. So, again"
126,18003,18077,600700.70,603203.20,600.701,603.203,2.503,explain,7,0.972,0,again we have been able to capture
127,18078,18145,603203.20,605472.14,603.203,605.472,2.269,out,5,0.985,0,capture the essence of coplanarity.
128,18146,18234,605472.14,608441.78,605.472,608.442,2.970,explain,6,0.945,0,"coplanarity. So, let me write that"
129,18235,18402,608441.78,614047.38,608.442,614.047,5.606,out_writing,0,,1,[silence]
130,18403,18552,614047.38,619052.39,614.047,619.052,5.005,explain,12,0.949,0,coplanarity we have been able to achieve by again having the same
131,18553,18594,619052.39,620453.79,619.052,620.454,1.401,write,3,0.997,0,same concept of
132,18595,18826,620453.79,628194.86,620.454,628.195,7.741,explain,9,0.883,0,of bunch of vectors combining linearly to produce zero
133,18827,19156,628194.86,639205.87,628.195,639.206,11.011,out_writing,1,0.492,0,vectors.
134,19157,19282,639205.87,643410.08,639.206,643.410,4.204,out,0,,1,[silence]
135,19283,19344,643410.08,645478.81,643.410,645.479,2.069,explain,0,,1,[silence]
136,19345,19365,645478.81,646179.51,645.479,646.180,0.701,pick_eraser,0,,1,[silence]
137,19366,19837,646179.51,661928.60,646.180,661.929,15.749,erase,0,,1,[silence]
138,19838,19916,661928.60,664564.56,661.929,664.565,2.636,drop_eraser,0,,1,[silence]
139,19917,19985,664564.56,666866.87,664.565,666.867,2.302,explain,4,0.757,0,"So, we really want"
140,19986,20973,666866.87,699833.17,666.867,699.833,32.966,write,22,0.892,0,"want to capture the idea of coplanarity and we are saying coplanarity is the same as having linear combination of vectors Now,"
141,20974,20989,699833.17,700367.03,699.833,700.367,0.534,explain,0,,1,[silence]
142,20990,21247,700367.03,708975.64,700.367,708.976,8.609,out,21,0.871,0,we have seen two instances in R2 and R3 where we have been able to interpret the idea of this lying
143,21248,21279,708975.64,710043.38,708.976,710.043,1.068,explain,7,0.743,0,lying on the same line or the
144,21280,21474,710043.38,716549.88,710.043,716.550,6.507,out,21,0.93,0,"the same plane. So, we want to generalize this concept and that is what we are going to call as our"
145,21475,21488,716549.88,717017.02,716.550,717.017,0.467,explain,2,0.97,0,our linear
146,21489,21537,717017.02,718651.99,717.017,718.652,1.635,pick_eraser,3,0.754,0,"linear independence. So,"
147,21538,22212,718651.99,741174.51,718.652,741.175,22.523,erase,10,0.967,0,let us capture our definition from things we have seen.
148,22213,22254,741174.51,742575.91,741.175,742.576,1.401,explain,0,,1,[silence]
149,22255,22376,742575.91,746646.65,742.576,746.647,4.071,out_erasing,0,,1,[silence]
150,22377,22490,746646.65,750450.45,746.647,750.450,3.804,explain,0,,1,[silence]
151,22491,22579,750450.45,753420.09,750.450,753.420,2.970,erase,0,,1,[silence]
152,22580,22634,753420.09,755255.26,753.420,755.255,1.835,drop_eraser,0,,1,[silence]
153,22635,22958,755255.26,766066.07,755.255,766.066,10.811,out,6,0.932,0,"So, here is our first definition."
154,22959,22976,766066.07,766666.67,766.066,766.667,0.601,pick_eraser,0,,1,[silence]
155,22977,23614,766666.67,787954.62,766.667,787.955,21.288,erase,0,,1,[silence]
156,23615,23681,787954.62,790190.19,787.955,790.190,2.236,drop_eraser,0,,1,[silence]
157,23682,23809,790190.19,794461.13,790.190,794.461,4.271,out,0,,1,[silence]
158,23810,23839,794461.13,795462.13,794.461,795.462,1.001,explain,6,0.921,0,"So, suppose we are given a"
159,23840,25707,795462.13,857791.12,795.462,857.791,62.329,write,16,0.847,0,a set of vectors S v1 v2 we will say S is a linearly independent set.
160,25708,25731,857791.12,858591.93,857.791,858.592,0.801,explain,0,,1,[silence]
161,25732,25968,858591.93,866499.83,858.592,866.500,7.908,out,20,0.91,0,"So, we are saying that a set would be a linearly dependent set if a non -trivial linear combination of"
162,25969,26095,866499.83,870737.40,866.500,870.737,4.238,change,13,0.833,0,"of the vectors in that set can produce me the zero vector. So,"
163,26096,26128,870737.40,871838.51,870.737,871.839,1.101,out,5,0.844,0,"So, there are couple of"
164,26129,26169,871838.51,873206.54,871.839,873.207,1.368,explain,7,0.953,0,of things we would like to emphasize
165,26170,26227,873206.54,875141.81,873.207,875.142,1.935,write,5,0.8,0,emphasize one is the non
166,26228,26248,875141.81,875842.51,875.142,875.843,0.701,explain,3,0.911,0,non -trivial part
167,26249,26346,875842.51,879112.45,875.843,879.112,3.270,out,10,0.907,0,part what exactly do we mean by the non -trivial
168,26347,26391,879112.45,880613.95,879.112,880.614,1.502,explain,3,0.978,0,-trivial linear combination.
169,26392,26863,880613.95,896363.03,880.614,896.363,15.749,write,36,0.897,0,"combination. So, first of all let us see what do we mean by linear combination. Well, recall the span there we have talked about linear combination. So, we are saying can I produce a zero vector"
170,26864,26930,896363.03,898598.60,896.363,898.599,2.236,explain,4,0.984,0,by combining my vectors
171,26931,27121,898598.60,904971.64,898.599,904.972,6.373,out,8,0.959,0,"and scaling them appropriately. Now, here is a"
172,27122,27182,904971.64,907007.01,904.972,907.007,2.035,explain,6,0.938,0,a very obvious solution which I
173,27183,27536,907007.01,918818.82,907.007,918.819,11.812,write,27,0.904,0,"I would like to call as a trivial solution. So, it is a trivial solution to my problem just take C1 all the way up to. So,"
174,27537,27589,918818.82,920587.25,918.819,920.587,1.768,explain,4,0.756,0,"So, of course, any"
175,27590,27817,920587.25,928194.86,920.587,928.195,7.608,out,35,0.898,0,any time you want to linearly combine bunch of things you just do not take any of that and you are still going to produce a zero vector that is what we mean by non
176,27818,27839,928194.86,928928.93,928.195,928.929,0.734,explain,4,0.785,0,non -trivial linear combination.
177,27840,27862,928928.93,929696.36,928.929,929.696,0.767,out,3,0.794,0,"combination. So, when"
178,27863,27911,929696.36,931331.33,929.696,931.331,1.635,explain,7,0.989,0,when I say non -trivial linear combination
179,27912,28579,931331.33,953620.29,931.331,953.620,22.289,write,2,0.699,0,combination one.
180,28580,28620,953620.29,954988.32,953.620,954.988,1.368,explain,0,,1,[silence]
181,28621,28801,954988.32,961027.69,954.988,961.028,6.039,out,0,,1,[silence]
182,28802,28867,961027.69,963229.90,961.028,963.230,2.202,out,0,,1,[silence]
183,28868,28942,963229.90,965732.40,963.230,965.732,2.503,change,0,,1,[silence]
184,28943,29085,965732.40,970503.84,965.732,970.504,4.771,out,1,0.985,0,"So,"
185,29086,29184,970503.84,973807.14,970.504,973.807,3.303,explain,17,0.868,0,at least one of the CIs is non -zero then we will say non -trivial solution and
186,29185,29448,973807.14,982615.95,973.807,982.616,8.809,out,15,0.842,0,and in which case the way I have written the definition is wrong I wanted
187,29449,29512,982615.95,984751.42,982.616,984.751,2.135,pick_eraser,5,0.903,0,wanted to say S is
188,29513,29547,984751.42,985919.25,984.751,985.919,1.168,erase,3,0.986,0,is linearly dependent.
189,29548,29587,985919.25,987253.92,985.919,987.254,1.335,drop_eraser,2,0.623,0,"dependent. So,"
190,29588,29630,987253.92,988688.69,987.254,988.689,1.435,out,0,,1,[silence]
191,29631,29657,988688.69,989589.59,988.689,989.590,0.901,explain,0,,1,[silence]
192,29658,29733,989589.59,992125.46,989.590,992.125,2.536,write,0,,1,[silence]
193,29734,29748,992125.46,992625.96,992.125,992.626,0.501,explain,0,,1,[silence]
194,29749,30094,992625.96,1004170.84,992.626,1004.171,11.545,out,0,,1,[silence]
195,30095,30116,1004170.84,1004904.90,1004.171,1004.905,0.734,pick_eraser,0,,1,[silence]
196,30117,30197,1004904.90,1007607.61,1004.905,1007.608,2.703,erase,0,,1,[silence]
197,30198,30223,1007607.61,1008475.14,1007.608,1008.475,0.868,drop_eraser,0,,1,[silence]
198,30224,30319,1008475.14,1011678.35,1008.475,1011.678,3.203,out,0,,1,[silence]
199,30320,30344,1011678.35,1012512.51,1011.678,1012.513,0.834,explain,2,0.589,0,S is
200,30345,30602,1012512.51,1021121.12,1012.513,1021.121,8.609,write,3,0.978,0,is linearly dependent.
201,30603,30622,1021121.12,1021788.46,1021.121,1021.788,0.667,explain,0,,1,[silence]
202,30623,30738,1021788.46,1025658.99,1021.788,1025.659,3.871,out,4,0.983,0,"So, let me add"
203,30739,30752,1025658.99,1026126.13,1025.659,1026.126,0.467,explain,1,0.99,0,add
204,30753,31235,1026126.13,1042242.24,1026.126,1042.242,16.116,write,17,0.851,0,add to this otherwise we will say S is linearly independent that means the only combination which
205,31236,31258,1042242.24,1043009.68,1042.242,1043.010,0.767,explain,2,0.968,0,which can
206,31259,31429,1043009.68,1048715.38,1043.010,1048.715,5.706,out,12,0.885,0,can produce me the zero vector it happens to be the trivial
207,31430,31446,1048715.38,1049282.62,1048.715,1049.283,0.567,explain,2,0.993,0,trivial combination
208,31447,31576,1049282.62,1053620.29,1049.283,1053.620,4.338,out,11,0.809,0,"combination then we will say that set is clearly independent. So,"
209,31577,31577,1053620.29,1053653.65,1053.620,1053.654,0.033,explain,1,0.33,0,"So,"
210,31578,31684,1053653.65,1057223.89,1053.654,1057.224,3.570,change,3,0.935,0,without further delay
211,31685,31765,1057223.89,1059926.59,1057.224,1059.927,2.703,pick_eraser,4,0.909,0,let us try to
212,31766,32717,1059926.59,1091691.69,1059.927,1091.692,31.765,erase,22,0.877,0,"to see an example whether the vectors are linearly independent or dependent based on the definition we have tried to capture. So,"
213,32718,32818,1091691.69,1095061.73,1091.692,1095.062,3.370,drop_eraser,0,,1,[silence]
214,32819,32903,1095061.73,1097897.90,1095.062,1097.898,2.836,change,0,,1,[silence]
215,32904,33078,1097897.90,1103737.07,1097.898,1103.737,5.839,explain,6,0.904,0,let us say we are given
216,33079,33988,1103737.07,1134100.77,1103.737,1134.101,30.364,write,35,0.833,0,given we are in R2 as usual and we are given a set of vectors S as let us say 1 2 and we want to ask ourselves simple question is S independent or dependent.
217,33989,34066,1134100.77,1136703.37,1134.101,1136.703,2.603,explain,2,0.909,0,When we
218,34067,34226,1136703.37,1142042.04,1136.703,1142.042,5.339,out,19,0.812,0,we say independent dependent we mean linear independence and dependence but since we are working through linear algebra everything
219,34227,34255,1142042.04,1143009.68,1142.042,1143.010,0.968,explain,4,0.984,0,everything will be linear
220,34256,34289,1143009.68,1144144.14,1143.010,1144.144,1.134,out,3,0.814,0,linear unless and
221,34290,34304,1144144.14,1144644.64,1144.144,1144.645,0.501,explain,3,0.71,0,and be specified
222,34305,34317,1144644.64,1145078.41,1144.645,1145.078,0.434,explain,2,0.984,0,specified otherwise.
223,34318,34379,1145078.41,1147147.15,1145.078,1147.147,2.069,out,6,0.902,0,"otherwise. So, am going to stop"
224,34380,34540,1147147.15,1152519.19,1147.147,1152.519,5.372,explain,18,0.969,0,"stop using the word linear and assume that is the case. So, what we do is we start"
225,34541,35069,1152519.19,1170170.17,1152.519,1170.170,17.651,write,36,0.87,0,start with our definition we have this vector let us call this vector as P1 we want to see if the linear combinations or linear combination of these two vectors can produce me the zero vector.
226,35070,35136,1170170.17,1172405.74,1170.170,1172.406,2.236,explain,1,0.495,0,"So,"
227,35137,35171,1172405.74,1173573.57,1172.406,1173.574,1.168,out,1,0.495,0,"So,"
228,35172,35314,1173573.57,1178345.01,1173.574,1178.345,4.771,explain,11,0.86,0,when somebody says independence or dependence we are asking the question
229,35315,35638,1178345.01,1189155.82,1178.345,1189.156,10.811,write,9,0.845,0,can a non -trivial combination equals the zero vector
230,35639,35707,1189155.82,1191458.12,1189.156,1191.458,2.302,explain,2,0.519,0,vector if
231,35708,35934,1191458.12,1199032.37,1191.458,1199.032,7.574,out,23,0.915,0,if yes then the set is dependent if only the zero combination will give me the zero vector then the set is independent.
232,35935,36039,1199032.37,1202535.87,1199.032,1202.536,3.504,explain,9,0.87,0,"So, if you look at this it should remind"
233,36040,36380,1202535.87,1213913.91,1202.536,1213.914,11.378,write,13,0.84,0,remind you of what we called as a column picture row picture in
234,36381,36436,1213913.91,1215782.45,1213.914,1215.782,1.869,explain,8,0.684,0,in the column picture of system equation this
235,36437,36534,1215782.45,1219052.39,1215.782,1219.052,3.270,out,11,0.851,0,this is basically a column picture I want to produce two
236,36535,36701,1219052.39,1224624.62,1219.052,1224.625,5.572,explain,17,0.932,0,two I have columns I want to combine them in a way to produce the zero solution.
237,36702,37467,1224624.62,1250183.52,1224.625,1250.184,25.559,write,24,0.97,0,"solution. So, if I want to interpret everything in terms of matrix then this is what we are after we are looking for solutions."
238,37468,37505,1250183.52,1251451.45,1250.184,1251.451,1.268,explain,0,,1,[silence]
239,37506,37624,1251451.45,1255422.09,1251.451,1255.422,3.971,out,13,0.854,0,"So, the question is if I am looking for the solution of this"
240,37625,37929,1255422.09,1265598.93,1255.422,1265.599,10.177,explain,39,0.907,0,this system I know how to solve such a system am I just looking for a solution or am I looking for something more than that or maybe I not even looking for how this actual solutions look like.
241,37930,37971,1265598.93,1267000.33,1265.599,1267.000,1.401,out,2,0.809,0,"like. Now,"
242,37972,37999,1267000.33,1267934.60,1267.000,1267.935,0.934,explain,4,0.977,0,one thing is very
243,38000,38130,1267934.60,1272305.64,1267.935,1272.306,4.371,change,10,0.902,0,very obvious out here about this system and that is
244,38131,38238,1272305.64,1275909.24,1272.306,1275.909,3.604,explain,9,0.939,0,is of utmost importance to us that this system
245,38239,38638,1275909.24,1289255.92,1275.909,1289.256,13.347,write,4,0.989,0,system is always consistent
246,38639,38838,1289255.92,1295929.26,1289.256,1295.929,6.673,explain,8,0.883,0,and the reason being because if you remember
247,38839,39026,1295929.26,1302202.20,1295.929,1302.202,6.273,write,11,0.908,0,definitely C1 equal to 0 and C2 equal to 0 is
248,39027,39093,1302202.20,1304437.77,1302.202,1304.438,2.236,explain,6,0.839,0,is a solution to this. Moreover
249,39094,39167,1304437.77,1306906.91,1304.438,1306.907,2.469,out,11,0.83,0,Moreover if we view it from what we had seen earlier
