segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
120,12598,12769,420353.69,426092.76,420.354,426.093,5.739,explain
121,12770,12906,426092.76,430664.00,426.093,430.664,4.571,emphasize
122,12907,13019,430664.00,434434.43,430.664,434.434,3.770,explain
123,13020,13073,434434.43,436236.24,434.434,436.236,1.802,write
124,13074,13410,436236.24,447480.81,436.236,447.481,11.245,explain
125,13411,13529,447480.81,451451.45,447.481,451.451,3.971,write
126,13530,13561,451451.45,452519.19,451.451,452.519,1.068,fingererase
127,13562,13622,452519.19,454554.55,452.519,454.555,2.035,write
128,13623,13662,454554.55,455889.22,454.555,455.889,1.335,explain
129,13663,13717,455889.22,457724.39,455.889,457.724,1.835,write
130,13718,13770,457724.39,459492.83,457.724,459.493,1.768,explain
131,13771,13930,459492.83,464831.50,459.493,464.831,5.339,write
132,13931,14115,464831.50,471004.34,464.831,471.004,6.173,explain
133,14116,14250,471004.34,475508.84,471.004,475.509,4.505,write
134,14251,14328,475508.84,478111.44,475.509,478.111,2.603,explain
135,14329,14469,478111.44,482816.15,478.111,482.816,4.705,write
136,14470,14531,482816.15,484884.88,482.816,484.885,2.069,explain
137,14532,14555,484884.88,485685.69,484.885,485.686,0.801,write
138,14556,14591,485685.69,486886.89,485.686,486.887,1.201,explain
139,14592,14616,486886.89,487721.05,486.887,487.721,0.834,write
140,14617,14944,487721.05,498665.33,487.721,498.665,10.944,explain
141,14945,14957,498665.33,499099.10,498.665,499.099,0.434,write
142,14958,15346,499099.10,512078.75,499.099,512.079,12.980,explain
143,15347,15370,512078.75,512879.55,512.079,512.880,0.801,write
144,15371,15823,512879.55,527994.66,512.880,527.995,15.115,explain
145,15824,15847,527994.66,528795.46,527.995,528.795,0.801,write
146,15848,16113,528795.46,537671.00,528.795,537.671,8.876,explain
147,16114,16133,537671.00,538338.34,537.671,538.338,0.667,write
148,16134,16400,538338.34,547247.25,538.338,547.247,8.909,explain
149,16401,16414,547247.25,547714.38,547.247,547.714,0.467,write
150,16415,16593,547714.38,553687.02,547.714,553.687,5.973,explain
151,16594,16600,553687.02,553920.59,553.687,553.921,0.234,write
152,16601,17033,553920.59,568368.37,553.921,568.368,14.448,explain
153,17034,17042,568368.37,568668.67,568.368,568.669,0.300,write
154,17043,17234,568668.67,575075.08,568.669,575.075,6.406,explain
155,17235,17248,575075.08,575542.21,575.075,575.542,0.467,write
156,17249,17289,575542.21,576910.24,575.542,576.910,1.368,explain
157,17290,17339,576910.24,578578.58,576.910,578.579,1.668,write
158,17340,17525,578578.58,584784.78,578.579,584.785,6.206,explain
159,17526,17939,584784.78,598598.60,584.785,598.599,13.814,write
160,17940,19665,598598.60,656189.52,598.599,656.190,57.591,explain
161,19666,19691,656189.52,657057.06,656.190,657.057,0.868,out
