segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
51,6363,6372,212312.31,212645.98,212.312,212.646,0.334,explain
52,6373,6404,212645.98,213713.71,212.646,213.714,1.068,write
53,6405,6590,213713.71,219919.92,213.714,219.920,6.206,explain
54,6591,6725,219919.92,224424.42,219.920,224.424,4.505,out
55,6726,6959,224424.42,232232.23,224.424,232.232,7.808,explain
56,6960,7157,232232.23,238838.84,232.232,238.839,6.607,out
57,7158,7172,238838.84,239339.34,238.839,239.339,0.501,explain
58,7173,7189,239339.34,239906.57,239.339,239.907,0.567,erase
59,7190,7252,239906.57,242008.68,239.907,242.009,2.102,explain
60,7253,7286,242008.68,243143.14,242.009,243.143,1.134,write
61,7287,7303,243143.14,243710.38,243.143,243.710,0.567,explain
62,7304,7361,243710.38,245645.65,243.710,245.646,1.935,out
63,7362,7640,245645.65,254954.95,245.646,254.955,9.309,explain
64,7641,7666,254954.95,255822.49,254.955,255.822,0.868,out
65,7667,7695,255822.49,256790.12,255.822,256.790,0.968,explain
66,7696,8010,256790.12,267300.63,256.790,267.301,10.511,write
67,8011,8032,267300.63,268034.70,267.301,268.035,0.734,explain
68,8033,8093,268034.70,270070.07,268.035,270.070,2.035,out
69,8094,8226,270070.07,274507.84,270.070,274.508,4.438,explain
70,8227,8240,274507.84,274974.97,274.508,274.975,0.467,write
71,8241,8322,274974.97,277711.04,274.975,277.711,2.736,explain
72,8323,8359,277711.04,278945.61,277.711,278.946,1.235,write
73,8360,8475,278945.61,282816.15,278.946,282.816,3.871,explain
74,8476,8519,282816.15,284284.28,282.816,284.284,1.468,write
75,8520,8543,284284.28,285085.09,284.284,285.085,0.801,explain
76,8544,8644,285085.09,288455.12,285.085,288.455,3.370,out
77,8645,8757,288455.12,292225.56,288.455,292.226,3.770,explain
78,8758,8795,292225.56,293493.49,292.226,293.493,1.268,change
79,8796,8893,293493.49,296763.43,293.493,296.763,3.270,explain
80,8894,8923,296763.43,297764.43,296.763,297.764,1.001,write
81,8924,9032,297764.43,301401.40,297.764,301.401,3.637,explain
82,9033,9094,301401.40,303470.14,301.401,303.470,2.069,write
83,9095,9241,303470.14,308375.04,303.470,308.375,4.905,explain
84,9242,9308,308375.04,310610.61,308.375,310.611,2.236,write
85,9309,9336,310610.61,311544.88,310.611,311.545,0.934,explain
86,9337,9483,311544.88,316449.78,311.545,316.450,4.905,out
87,9484,9527,316449.78,317917.92,316.450,317.918,1.468,explain
88,9528,9695,317917.92,323523.52,317.918,323.524,5.606,out
89,9696,9703,323523.52,323790.46,323.524,323.790,0.267,explain
90,9704,9723,323790.46,324457.79,323.790,324.458,0.667,pick_eraser
91,9724,9797,324457.79,326926.93,324.458,326.927,2.469,erase
92,9798,9812,326926.93,327427.43,326.927,327.427,0.501,drop_eraser
93,9813,9972,327427.43,332766.10,327.427,332.766,5.339,explain
94,9973,10012,332766.10,334100.77,332.766,334.101,1.335,write
95,10013,10059,334100.77,335669.00,334.101,335.669,1.568,explain
96,10060,10124,335669.00,337837.84,335.669,337.838,2.169,out
97,10125,10165,337837.84,339205.87,337.838,339.206,1.368,explain
98,10166,10258,339205.87,342308.98,339.206,342.309,3.103,write
99,10259,10295,342308.98,343543.54,342.309,343.544,1.235,explain
100,10296,10381,343543.54,346413.08,343.544,346.413,2.870,out
101,10382,10476,346413.08,349582.92,346.413,349.583,3.170,explain
102,10477,10585,349582.92,353219.89,349.583,353.220,3.637,write
103,10586,10625,353219.89,354554.55,353.220,354.555,1.335,explain
104,10626,10682,354554.55,356456.46,354.555,356.456,1.902,out
105,10683,10742,356456.46,358458.46,356.456,358.458,2.002,explain
106,10743,11052,358458.46,368802.14,358.458,368.802,10.344,write
107,11053,11096,368802.14,370270.27,368.802,370.270,1.468,explain
108,11097,11228,370270.27,374674.67,370.270,374.675,4.404,out
109,11229,11337,374674.67,378311.64,374.675,378.312,3.637,explain
110,11338,11429,378311.64,381381.38,378.312,381.381,3.070,write
111,11430,11530,381381.38,384751.42,381.381,384.751,3.370,explain
112,11531,11658,384751.42,389022.36,384.751,389.022,4.271,out
113,11659,11824,389022.36,394561.23,389.022,394.561,5.539,explain
114,11825,11859,394561.23,395729.06,394.561,395.729,1.168,write
115,11860,11905,395729.06,397263.93,395.729,397.264,1.535,explain
116,11906,11934,397263.93,398231.56,397.264,398.232,0.968,write
117,11935,12283,398231.56,409876.54,398.232,409.877,11.645,explain
118,12284,12429,409876.54,414748.08,409.877,414.748,4.872,write
119,12430,12462,414748.08,415849.18,414.748,415.849,1.101,explain
120,12463,12761,415849.18,425825.83,415.849,425.826,9.977,write
121,12762,12922,425825.83,431197.86,425.826,431.198,5.372,explain
122,12923,12933,431197.86,431564.90,431.198,431.565,0.367,write
123,12934,13067,431564.90,436036.04,431.565,436.036,4.471,explain
124,13068,13087,436036.04,436703.37,436.036,436.703,0.667,write
125,13088,13105,436703.37,437303.97,436.703,437.304,0.601,explain
126,13106,13142,437303.97,438538.54,437.304,438.539,1.235,erase
127,13143,13286,438538.54,443343.34,438.539,443.343,4.805,explain
128,13287,13413,443343.34,447580.91,443.343,447.581,4.238,write
129,13414,13519,447580.91,451117.78,447.581,451.118,3.537,explain
130,13520,13579,451117.78,453119.79,451.118,453.120,2.002,write
131,13580,13687,453119.79,456723.39,453.120,456.723,3.604,explain
132,13688,13726,456723.39,458024.69,456.723,458.025,1.301,pick_eraser
133,13727,13751,458024.69,458858.86,458.025,458.859,0.834,erase
134,13752,13762,458858.86,459225.89,458.859,459.226,0.367,drop_eraser
135,13763,13941,459225.89,465198.53,459.226,465.199,5.973,explain
136,13942,14099,465198.53,470470.47,465.199,470.470,5.272,write
137,14100,14170,470470.47,472839.51,470.470,472.840,2.369,explain
138,14171,14246,472839.51,475375.38,472.840,475.375,2.536,out
139,14247,14335,475375.38,478345.01,475.375,478.345,2.970,explain
140,14336,14530,478345.01,484851.52,478.345,484.852,6.507,write
141,14531,14567,484851.52,486086.09,484.852,486.086,1.235,explain
142,14568,14859,486086.09,495829.16,486.086,495.829,9.743,out
143,14860,15058,495829.16,502469.14,495.829,502.469,6.640,explain
144,15059,15090,502469.14,503536.87,502.469,503.537,1.068,out
145,15091,15349,503536.87,512178.85,503.537,512.179,8.642,explain
146,15350,15574,512178.85,519686.35,512.179,519.686,7.508,write
147,15575,15624,519686.35,521354.69,519.686,521.355,1.668,explain
148,15625,15638,521354.69,521821.82,521.355,521.822,0.467,write
149,15639,15696,521821.82,523757.09,521.822,523.757,1.935,explain
150,15697,15864,523757.09,529362.70,523.757,529.363,5.606,write
151,15865,15934,529362.70,531698.37,529.363,531.698,2.336,explain
152,15935,15986,531698.37,533433.43,531.698,533.433,1.735,erase
153,15987,16050,533433.43,535568.90,533.433,535.569,2.135,explain
154,16051,16088,535568.90,536836.84,535.569,536.837,1.268,write
155,16089,16164,536836.84,539372.71,536.837,539.373,2.536,explain
156,16165,16226,539372.71,541441.44,539.373,541.441,2.069,write
157,16227,16307,541441.44,544144.14,541.441,544.144,2.703,explain
158,16308,16434,544144.14,548381.72,544.144,548.382,4.238,out
159,16435,16874,548381.72,563063.06,548.382,563.063,14.681,explain
160,16875,16943,563063.06,565365.37,563.063,565.365,2.302,out
161,16944,16966,565365.37,566132.80,565.365,566.133,0.767,explain
162,16967,17135,566132.80,571771.77,566.133,571.772,5.639,out
163,17136,17164,571771.77,572739.41,571.772,572.739,0.968,explain
164,17165,17250,572739.41,575608.94,572.739,575.609,2.870,out
165,17251,17311,575608.94,577644.31,575.609,577.644,2.035,explain
166,17312,17630,577644.31,588288.29,577.644,588.288,10.644,write
167,17631,17644,588288.29,588755.42,588.288,588.755,0.467,explain
168,17645,17708,588755.42,590890.89,588.755,590.891,2.135,out
169,17709,17745,590890.89,592125.46,590.891,592.125,1.235,explain
170,17746,17794,592125.46,593760.43,592.125,593.760,1.635,out
171,17795,17814,593760.43,594427.76,593.760,594.428,0.667,explain
172,17815,17864,594427.76,596096.10,594.428,596.096,1.668,out
173,17865,17891,596096.10,596997.00,596.096,596.997,0.901,explain
174,17892,17899,596997.00,597263.93,596.997,597.264,0.267,out
175,17900,17918,597263.93,597897.90,597.264,597.898,0.634,explain
176,17919,17951,597897.90,598999.00,597.898,598.999,1.101,out
177,17952,17968,598999.00,599566.23,598.999,599.566,0.567,explain
178,17969,17979,599566.23,599933.27,599.566,599.933,0.367,out
179,17980,18004,599933.27,600767.43,599.933,600.767,0.834,explain
180,18005,18530,600767.43,618318.32,600.767,618.318,17.551,write
181,18531,18548,618318.32,618918.92,618.318,618.919,0.601,explain
182,18549,18784,618918.92,626793.46,618.919,626.793,7.875,out
183,18785,18968,626793.46,632932.93,626.793,632.933,6.139,explain
184,18969,19338,632932.93,645278.61,632.933,645.279,12.346,out
185,19339,19371,645278.61,646379.71,645.279,646.380,1.101,explain
186,19372,19382,646379.71,646746.75,646.380,646.747,0.367,out
187,19383,19453,646746.75,649115.78,646.747,649.116,2.369,explain
188,19454,19586,649115.78,653553.55,649.116,653.554,4.438,out
189,19587,19619,653553.55,654654.65,653.554,654.655,1.101,explain
190,19620,19652,654654.65,655755.76,654.655,655.756,1.101,erase
191,19653,19679,655755.76,656656.66,655.756,656.657,0.901,explain
192,19680,20044,656656.66,668835.50,656.657,668.836,12.179,write
193,20045,20058,668835.50,669302.64,668.836,669.303,0.467,explain
194,20059,20134,669302.64,671838.51,669.303,671.839,2.536,out
195,20135,20160,671838.51,672706.04,671.839,672.706,0.868,explain
196,20161,20430,672706.04,681715.05,672.706,681.715,9.009,write
197,20431,20453,681715.05,682482.48,681.715,682.482,0.767,explain
198,20454,20466,682482.48,682916.25,682.482,682.916,0.434,out
199,20467,20548,682916.25,685652.32,682.916,685.652,2.736,explain
200,20549,20704,685652.32,690857.52,685.652,690.858,5.205,write
201,20705,20714,690857.52,691191.19,690.858,691.191,0.334,explain
202,20715,20762,691191.19,692792.79,691.191,692.793,1.602,out
203,20763,20785,692792.79,693560.23,692.793,693.560,0.767,explain
204,20786,21110,693560.23,704404.40,693.560,704.404,10.844,write
205,21111,21137,704404.40,705305.31,704.404,705.305,0.901,explain
206,21138,21322,705305.31,711478.14,705.305,711.478,6.173,out
207,21323,21393,711478.14,713847.18,711.478,713.847,2.369,explain
208,21394,21571,713847.18,719786.45,713.847,719.786,5.939,write
209,21572,21700,719786.45,724090.76,719.786,724.091,4.304,explain
210,21701,21939,724090.76,732065.40,724.091,732.065,7.975,write
211,21940,21986,732065.40,733633.63,732.065,733.634,1.568,explain
212,21987,22131,733633.63,738471.81,733.634,738.472,4.838,out
213,22132,22146,738471.81,738972.31,738.472,738.972,0.501,explain
214,22147,22342,738972.31,745512.18,738.972,745.512,6.540,out
215,22343,22348,745512.18,745712.38,745.512,745.712,0.200,explain
216,22349,22660,745712.38,756122.79,745.712,756.123,10.410,out
217,22661,22687,756122.79,757023.69,756.123,757.024,0.901,explain
218,22688,22735,757023.69,758625.29,757.024,758.625,1.602,write
219,22736,22746,758625.29,758992.33,758.625,758.992,0.367,explain
220,22747,22767,758992.33,759693.03,758.992,759.693,0.701,out
221,22768,22790,759693.03,760460.46,759.693,760.460,0.767,explain
222,22791,23192,760460.46,773873.87,760.460,773.874,13.413,write
223,23193,23232,773873.87,775208.54,773.874,775.209,1.335,explain
224,23233,23309,775208.54,777777.78,775.209,777.778,2.569,out
225,23310,23355,777777.78,779312.65,777.778,779.313,1.535,explain
226,23356,23484,779312.65,783616.95,779.313,783.617,4.304,write
227,23485,23524,783616.95,784951.62,783.617,784.952,1.335,explain
228,23525,23557,784951.62,786052.72,784.952,786.053,1.101,pick_eraser
229,23558,23638,786052.72,788755.42,786.053,788.755,2.703,erase
230,23639,23648,788755.42,789089.09,788.755,789.089,0.334,drop_eraser
231,23649,23697,789089.09,790724.06,789.089,790.724,1.635,explain
232,23698,24143,790724.06,805605.61,790.724,805.606,14.882,write
233,24144,24154,805605.61,805972.64,805.606,805.973,0.367,explain
234,24155,24169,805972.64,806473.14,805.973,806.473,0.501,erase
235,24170,24181,806473.14,806873.54,806.473,806.874,0.400,explain
236,24182,24269,806873.54,809809.81,806.874,809.810,2.936,write
237,24270,24322,809809.81,811578.24,809.810,811.578,1.768,explain
238,24323,24459,811578.24,816149.48,811.578,816.149,4.571,out
239,24460,24489,816149.48,817150.48,816.149,817.150,1.001,explain
240,24490,24654,817150.48,822655.99,817.150,822.656,5.506,out
241,24655,24681,822655.99,823556.89,822.656,823.557,0.901,explain
242,24682,24825,823556.89,828361.70,823.557,828.362,4.805,out
243,24826,25123,828361.70,838304.97,828.362,838.305,9.943,explain
244,25124,25292,838304.97,843943.94,838.305,843.944,5.639,out
245,25293,25329,843943.94,845178.51,843.944,845.179,1.235,explain
246,25330,25469,845178.51,849849.85,845.179,849.850,4.671,out
247,25470,25554,849849.85,852686.02,849.850,852.686,2.836,explain
248,25555,25576,852686.02,853420.09,852.686,853.420,0.734,pick_eraser
249,25577,25690,853420.09,857223.89,853.420,857.224,3.804,explain
250,25691,25762,857223.89,859626.29,857.224,859.626,2.402,pick_eraser
251,25763,25819,859626.29,861528.19,859.626,861.528,1.902,erase
252,25820,25851,861528.19,862595.93,861.528,862.596,1.068,drop_eraser
253,25852,25859,862595.93,862862.86,862.596,862.863,0.267,out
254,25860,26461,862862.86,882949.62,862.863,882.950,20.087,explain
255,26462,26577,882949.62,886820.15,882.950,886.820,3.871,out
256,26578,26751,886820.15,892625.96,886.820,892.626,5.806,explain
257,26752,26968,892625.96,899866.53,892.626,899.867,7.241,out
258,26969,27050,899866.53,902602.60,899.867,902.603,2.736,explain
259,27051,27068,902602.60,903203.20,902.603,903.203,0.601,out
260,27069,27130,903203.20,905271.94,903.203,905.272,2.069,pick_eraser
261,27131,27159,905271.94,906239.57,905.272,906.240,0.968,out
262,27160,27171,906239.57,906639.97,906.240,906.640,0.400,pick_eraser
263,27172,27930,906639.97,931965.30,906.640,931.965,25.325,erase
264,27931,27947,931965.30,932532.53,931.965,932.533,0.567,drop_eraser
265,27948,28034,932532.53,935435.44,932.533,935.435,2.903,out
266,28035,28077,935435.44,936870.20,935.435,936.870,1.435,explain
267,28078,28455,936870.20,949482.82,936.870,949.483,12.613,write
268,28456,28483,949482.82,950417.08,949.483,950.417,0.934,explain
269,28484,28532,950417.08,952052.05,950.417,952.052,1.635,out
270,28533,28574,952052.05,953453.45,952.052,953.453,1.401,explain
271,28575,28880,953453.45,963663.66,953.453,963.664,10.210,write
272,28881,28899,963663.66,964297.63,963.664,964.298,0.634,explain
273,28900,29128,964297.63,971938.61,964.298,971.939,7.641,out
274,29129,29346,971938.61,979212.55,971.939,979.213,7.274,explain
275,29347,29481,979212.55,983717.05,979.213,983.717,4.505,out
276,29482,29572,983717.05,986753.42,983.717,986.753,3.036,explain
277,29573,29800,986753.42,994361.03,986.753,994.361,7.608,write
278,29801,29813,994361.03,994794.79,994.361,994.795,0.434,explain
279,29814,29880,994794.79,997030.36,994.795,997.030,2.236,out
280,29881,29895,997030.36,997530.86,997.030,997.531,0.501,explain
281,29896,30141,997530.86,1005739.07,997.531,1005.739,8.208,write
282,30142,30156,1005739.07,1006239.57,1005.739,1006.240,0.501,explain
283,30157,30205,1006239.57,1007874.54,1006.240,1007.875,1.635,out
284,30206,30270,1007874.54,1010043.38,1007.875,1010.043,2.169,explain
285,30271,30341,1010043.38,1012412.41,1010.043,1012.412,2.369,out
286,30342,30374,1012412.41,1013513.51,1012.412,1013.514,1.101,explain
287,30375,30483,1013513.51,1017150.48,1013.514,1017.150,3.637,write
288,30484,30495,1017150.48,1017550.88,1017.150,1017.551,0.400,explain
289,30496,30529,1017550.88,1018685.35,1017.551,1018.685,1.134,out
290,30530,30594,1018685.35,1020854.19,1018.685,1020.854,2.169,explain
291,30595,30644,1020854.19,1022522.52,1020.854,1022.523,1.668,write
292,30645,30695,1022522.52,1024224.22,1022.523,1024.224,1.702,explain
293,30696,30740,1024224.22,1025725.73,1024.224,1025.726,1.502,write
294,30741,30757,1025725.73,1026292.96,1025.726,1026.293,0.567,explain
295,30758,30888,1026292.96,1030664.00,1026.293,1030.664,4.371,out
296,30889,30907,1030664.00,1031297.96,1030.664,1031.298,0.634,explain
297,30908,31079,1031297.96,1037037.04,1031.298,1037.037,5.739,write
298,31080,31292,1037037.04,1044144.14,1037.037,1044.144,7.107,explain
299,31293,31307,1044144.14,1044644.64,1044.144,1044.645,0.501,write
300,31308,31396,1044644.64,1047614.28,1044.645,1047.614,2.970,explain
301,31397,31654,1047614.28,1056222.89,1047.614,1056.223,8.609,write
302,31655,31714,1056222.89,1058224.89,1056.223,1058.225,2.002,explain
303,31715,31815,1058224.89,1061594.93,1058.225,1061.595,3.370,out
304,31816,31874,1061594.93,1063563.56,1061.595,1063.564,1.969,explain
305,31875,31885,1063563.56,1063930.60,1063.564,1063.931,0.367,out
306,31886,31889,1063930.60,1064064.06,1063.931,1064.064,0.133,explain
307,31890,31968,1064064.06,1066700.03,1064.064,1066.700,2.636,out
308,31969,32079,1066700.03,1070403.74,1066.700,1070.404,3.704,explain
309,32080,32211,1070403.74,1074808.14,1070.404,1074.808,4.404,out
310,32212,32246,1074808.14,1075975.98,1074.808,1075.976,1.168,explain
311,32247,32285,1075975.98,1077277.28,1075.976,1077.277,1.301,write
312,32286,32311,1077277.28,1078144.81,1077.277,1078.145,0.868,explain
313,32312,32397,1078144.81,1081014.35,1078.145,1081.014,2.870,out
314,32398,32440,1081014.35,1082449.12,1081.014,1082.449,1.435,explain
315,32441,32474,1082449.12,1083583.58,1082.449,1083.584,1.134,write
316,32475,32521,1083583.58,1085151.82,1083.584,1085.152,1.568,explain
317,32522,32591,1085151.82,1087487.49,1085.152,1087.487,2.336,out
318,32592,32724,1087487.49,1091925.26,1087.487,1091.925,4.438,explain
319,32725,32827,1091925.26,1095362.03,1091.925,1095.362,3.437,write
320,32828,32919,1095362.03,1098431.77,1095.362,1098.432,3.070,explain
321,32920,33023,1098431.77,1101901.90,1098.432,1101.902,3.470,write
322,33024,33036,1101901.90,1102335.67,1101.902,1102.336,0.434,explain
323,33037,33044,1102335.67,1102602.60,1102.336,1102.603,0.267,out
324,33045,33069,1102602.60,1103436.77,1102.603,1103.437,0.834,explain
325,33070,33090,1103436.77,1104137.47,1103.437,1104.137,0.701,erase
326,33091,33103,1104137.47,1104571.24,1104.137,1104.571,0.434,explain
327,33104,33118,1104571.24,1105071.74,1104.571,1105.072,0.501,write
328,33119,33141,1105071.74,1105839.17,1105.072,1105.839,0.767,explain
329,33142,33167,1105839.17,1106706.71,1105.839,1106.707,0.868,erase
330,33168,33188,1106706.71,1107407.41,1106.707,1107.407,0.701,explain
331,33189,33332,1107407.41,1112212.21,1107.407,1112.212,4.805,out
332,33333,33587,1112212.21,1120720.72,1112.212,1120.721,8.509,explain
333,33588,33607,1120720.72,1121388.05,1120.721,1121.388,0.667,write
334,33608,33626,1121388.05,1122022.02,1121.388,1122.022,0.634,explain
335,33627,33665,1122022.02,1123323.32,1122.022,1123.323,1.301,out
336,33666,33690,1123323.32,1124157.49,1123.323,1124.157,0.834,pick_eraser
337,33691,33734,1124157.49,1125625.63,1124.157,1125.626,1.468,erase
338,33735,33746,1125625.63,1126026.03,1125.626,1126.026,0.400,drop_eraser
339,33747,33934,1126026.03,1132298.97,1126.026,1132.299,6.273,out
340,33935,33981,1132298.97,1133867.20,1132.299,1133.867,1.568,explain
341,33982,34021,1133867.20,1135201.87,1133.867,1135.202,1.335,write
342,34022,34078,1135201.87,1137103.77,1135.202,1137.104,1.902,explain
343,34079,34373,1137103.77,1146946.95,1137.104,1146.947,9.843,out
344,34374,34423,1146946.95,1148615.28,1146.947,1148.615,1.668,pick_eraser
345,34424,34480,1148615.28,1150517.18,1148.615,1150.517,1.902,erase
346,34481,34500,1150517.18,1151184.52,1150.517,1151.185,0.667,drop_eraser
347,34501,34562,1151184.52,1153253.25,1151.185,1153.253,2.069,explain
348,34563,34597,1153253.25,1154421.09,1153.253,1154.421,1.168,write
349,34598,34721,1154421.09,1158558.56,1154.421,1158.559,4.137,explain
350,34722,34729,1158558.56,1158825.49,1158.559,1158.825,0.267,write
351,34730,34742,1158825.49,1159259.26,1158.825,1159.259,0.434,explain
352,34743,34804,1159259.26,1161327.99,1159.259,1161.328,2.069,erase
353,34805,34835,1161327.99,1162362.36,1161.328,1162.362,1.034,explain
354,34836,34843,1162362.36,1162629.30,1162.362,1162.629,0.267,erase
355,34844,34878,1162629.30,1163797.13,1162.629,1163.797,1.168,explain
356,34879,35477,1163797.13,1183783.78,1163.797,1183.784,19.987,write
357,35478,35514,1183783.78,1185018.35,1183.784,1185.018,1.235,explain
358,35515,35610,1185018.35,1188221.55,1185.018,1188.222,3.203,out
359,35611,35640,1188221.55,1189222.56,1188.222,1189.223,1.001,explain
360,35641,35650,1189222.56,1189556.22,1189.223,1189.556,0.334,erase
361,35651,35665,1189556.22,1190056.72,1189.556,1190.057,0.501,explain
362,35666,35677,1190056.72,1190457.12,1190.057,1190.457,0.400,write
363,35678,35710,1190457.12,1191558.22,1190.457,1191.558,1.101,explain
364,35711,35883,1191558.22,1197330.66,1191.558,1197.331,5.772,out
365,35884,35970,1197330.66,1200233.57,1197.331,1200.234,2.903,explain
366,35971,36160,1200233.57,1206573.24,1200.234,1206.573,6.340,write
367,36161,36219,1206573.24,1208541.88,1206.573,1208.542,1.969,explain
368,36220,36336,1208541.88,1212445.78,1208.542,1212.446,3.904,out
369,36337,36347,1212445.78,1212812.81,1212.446,1212.813,0.367,explain
370,36348,36486,1212812.81,1217450.78,1212.813,1217.451,4.638,out
371,36487,36610,1217450.78,1221588.25,1217.451,1221.588,4.137,explain
372,36611,36627,1221588.25,1222155.49,1221.588,1222.155,0.567,write
373,36628,36652,1222155.49,1222989.66,1222.155,1222.990,0.834,explain
374,36653,36671,1222989.66,1223623.62,1222.990,1223.624,0.634,write
375,36672,36699,1223623.62,1224557.89,1223.624,1224.558,0.934,explain
376,36700,36740,1224557.89,1225925.93,1224.558,1225.926,1.368,write
377,36741,36778,1225925.93,1227193.86,1225.926,1227.194,1.268,explain
378,36779,36840,1227193.86,1229262.60,1227.194,1229.263,2.069,out
379,36841,36872,1229262.60,1230330.33,1229.263,1230.330,1.068,explain
380,36873,36906,1230330.33,1231464.80,1230.330,1231.465,1.134,write
381,36907,36921,1231464.80,1231965.30,1231.465,1231.965,0.501,explain
382,36922,36980,1231965.30,1233933.93,1231.965,1233.934,1.969,out
383,36981,37110,1233933.93,1238271.60,1233.934,1238.272,4.338,explain
384,37111,37132,1238271.60,1239005.67,1238.272,1239.006,0.734,erase
385,37133,37221,1239005.67,1241975.31,1239.006,1241.975,2.970,write
386,37222,37238,1241975.31,1242542.54,1241.975,1242.543,0.567,explain
387,37239,37315,1242542.54,1245111.78,1242.543,1245.112,2.569,out
388,37316,37331,1245111.78,1245645.65,1245.112,1245.646,0.534,explain
389,37332,37356,1245645.65,1246479.81,1245.646,1246.480,0.834,erase
390,37357,37372,1246479.81,1247013.68,1246.480,1247.014,0.534,explain
391,37373,37502,1247013.68,1251351.35,1247.014,1251.351,4.338,out
392,37503,37642,1251351.35,1256022.69,1251.351,1256.023,4.671,explain
393,37643,37680,1256022.69,1257290.62,1256.023,1257.291,1.268,out
394,37681,37726,1257290.62,1258825.49,1257.291,1258.825,1.535,explain
395,37727,37833,1258825.49,1262395.73,1258.825,1262.396,3.570,out
396,37834,37873,1262395.73,1263730.40,1262.396,1263.730,1.335,explain
397,37874,37890,1263730.40,1264297.63,1263.730,1264.298,0.567,write
398,37891,37913,1264297.63,1265065.07,1264.298,1265.065,0.767,explain
399,37914,37920,1265065.07,1265298.63,1265.065,1265.299,0.234,out
400,37921,37928,1265298.63,1265565.57,1265.299,1265.566,0.267,explain
401,37929,38209,1265565.57,1274941.61,1265.566,1274.942,9.376,out
402,38210,38233,1274941.61,1275742.41,1274.942,1275.742,0.801,explain
403,38234,38259,1275742.41,1276609.94,1275.742,1276.610,0.868,erase
404,38260,38272,1276609.94,1277043.71,1276.610,1277.044,0.434,explain
405,38273,38491,1277043.71,1284351.02,1277.044,1284.351,7.307,out
406,38492,38581,1284351.02,1287354.02,1284.351,1287.354,3.003,explain
407,38582,38637,1287354.02,1289222.56,1287.354,1289.223,1.869,out
408,38638,38702,1289222.56,1291391.39,1289.223,1291.391,2.169,explain
