segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
118,17064,17096,569369.37,570470.47,569.369,570.470,1.101,drop_eraser
119,17097,17144,570470.47,572072.07,570.470,572.072,1.602,out
120,17145,17229,572072.07,574908.24,572.072,574.908,2.836,explain
121,17230,17305,574908.24,577444.11,574.908,577.444,2.536,pick_eraser
122,17306,17371,577444.11,579646.31,577.444,579.646,2.202,erase
123,17372,17455,579646.31,582449.12,579.646,582.449,2.803,drop_eraser
124,17456,17544,582449.12,585418.75,582.449,585.419,2.970,explain
125,17545,17760,585418.75,592625.96,585.419,592.626,7.207,write
126,17761,17842,592625.96,595362.03,592.626,595.362,2.736,explain
127,17843,18038,595362.03,601901.90,595.362,601.902,6.540,out
128,18039,18090,601901.90,603636.97,601.902,603.637,1.735,explain
129,18091,19935,603636.97,665198.53,603.637,665.199,61.562,write
130,19936,20018,665198.53,667967.97,665.199,667.968,2.769,explain
131,20019,20523,667967.97,684818.15,667.968,684.818,16.850,out
132,20524,20713,684818.15,691157.82,684.818,691.158,6.340,explain
133,20714,21550,691157.82,719085.75,691.158,719.086,27.928,write
134,21551,21634,719085.75,721888.56,719.086,721.889,2.803,explain
135,21635,21773,721888.56,726526.53,721.889,726.527,4.638,out
136,21774,21802,726526.53,727494.16,726.527,727.494,0.968,explain
137,21803,22085,727494.16,736936.94,727.494,736.937,9.443,out
138,22086,22181,736936.94,740140.14,736.937,740.140,3.203,explain
139,22182,22313,740140.14,744544.54,740.140,744.545,4.404,out
140,22314,22409,744544.54,747747.75,744.545,747.748,3.203,pick_eraser
141,22410,22461,747747.75,749482.82,747.748,749.483,1.735,erase
142,22462,22560,749482.82,752786.12,749.483,752.786,3.303,drop_eraser
143,22561,22638,752786.12,755388.72,752.786,755.389,2.603,explain
144,22639,22697,755388.72,757357.36,755.389,757.357,1.969,write
145,22698,22777,757357.36,760026.69,757.357,760.027,2.669,explain
146,22778,23068,760026.69,769736.40,760.027,769.736,9.710,out
147,23069,23094,769736.40,770603.94,769.736,770.604,0.868,pick_eraser
148,23095,23144,770603.94,772272.27,770.604,772.272,1.668,change
149,23145,23193,772272.27,773907.24,772.272,773.907,1.635,out
150,23194,24901,773907.24,830897.56,773.907,830.898,56.990,erase
151,24902,25026,830897.56,835068.40,830.898,835.068,4.171,out
152,25027,25097,835068.40,837437.44,835.068,837.437,2.369,erase
153,25098,25128,837437.44,838471.81,837.437,838.472,1.034,out
154,25129,25158,838471.81,839472.81,838.472,839.473,1.001,drop_eraser
155,25159,25162,839472.81,839606.27,839.473,839.606,0.133,out
156,25163,25258,839606.27,842809.48,839.606,842.809,3.203,change
157,25259,25306,842809.48,844411.08,842.809,844.411,1.602,out
158,25307,25343,844411.08,845645.65,844.411,845.646,1.235,explain
159,25344,25630,845645.65,855221.89,845.646,855.222,9.576,write
160,25631,25651,855221.89,855922.59,855.222,855.923,0.701,explain
161,25652,26272,855922.59,876643.31,855.923,876.643,20.721,out
162,26273,26328,876643.31,878511.85,876.643,878.512,1.869,explain
163,26329,26681,878511.85,890290.29,878.512,890.290,11.778,write
164,26682,26721,890290.29,891624.96,890.290,891.625,1.335,explain
165,26722,26985,891624.96,900433.77,891.625,900.434,8.809,out
166,26986,27039,900433.77,902235.57,900.434,902.236,1.802,change
167,27040,27283,902235.57,910377.04,902.236,910.377,8.141,out
168,27284,27338,910377.04,912212.21,910.377,912.212,1.835,change
169,27339,27706,912212.21,924491.16,912.212,924.491,12.279,out
170,27707,27746,924491.16,925825.83,924.491,925.826,1.335,explain
171,27747,28407,925825.83,947881.21,925.826,947.881,22.055,write
172,28408,28442,947881.21,949049.05,947.881,949.049,1.168,explain
173,28443,28651,949049.05,956022.69,949.049,956.023,6.974,out
174,28652,28798,956022.69,960927.59,956.023,960.928,4.905,explain
175,28799,29139,960927.59,972305.64,960.928,972.306,11.378,out
176,29140,29177,972305.64,973573.57,972.306,973.574,1.268,explain
177,29178,29222,973573.57,975075.08,973.574,975.075,1.502,write
178,29223,29234,975075.08,975475.48,975.075,975.475,0.400,explain
179,29235,29294,975475.48,977477.48,975.475,977.477,2.002,out
180,29295,29329,977477.48,978645.31,977.477,978.645,1.168,explain
181,29330,29716,978645.31,991558.22,978.645,991.558,12.913,write
182,29717,29761,991558.22,993059.73,991.558,993.060,1.502,explain
183,29762,29781,993059.73,993727.06,993.060,993.727,0.667,out
184,29782,29866,993727.06,996563.23,993.727,996.563,2.836,explain
185,29867,30014,996563.23,1001501.50,996.563,1001.502,4.938,write
186,30015,30060,1001501.50,1003036.37,1001.502,1003.036,1.535,explain
187,30061,30285,1003036.37,1010543.88,1003.036,1010.544,7.508,out
188,30286,30307,1010543.88,1011277.94,1010.544,1011.278,0.734,explain
189,30308,30548,1011277.94,1019319.32,1011.278,1019.319,8.041,write
190,30549,30564,1019319.32,1019853.19,1019.319,1019.853,0.534,explain
191,30565,30753,1019853.19,1026159.49,1019.853,1026.159,6.306,out
192,30754,30775,1026159.49,1026893.56,1026.159,1026.894,0.734,explain
193,30776,31339,1026893.56,1045712.38,1026.894,1045.712,18.819,write
194,31340,31377,1045712.38,1046980.31,1045.712,1046.980,1.268,explain
195,31378,31584,1046980.31,1053887.22,1046.980,1053.887,6.907,out
196,31585,31607,1053887.22,1054654.65,1053.887,1054.655,0.767,explain
197,31608,31654,1054654.65,1056222.89,1054.655,1056.223,1.568,write
198,31655,31668,1056222.89,1056690.02,1056.223,1056.690,0.467,explain
199,31669,31743,1056690.02,1059192.53,1056.690,1059.193,2.503,out
200,31744,31791,1059192.53,1060794.13,1059.193,1060.794,1.602,explain
201,31792,31912,1060794.13,1064831.50,1060.794,1064.831,4.037,write
202,31913,31975,1064831.50,1066933.60,1064.831,1066.934,2.102,explain
203,31976,32056,1066933.60,1069636.30,1066.934,1069.636,2.703,out
204,32057,32077,1069636.30,1070337.00,1069.636,1070.337,0.701,pick_eraser
205,32078,32116,1070337.00,1071638.30,1070.337,1071.638,1.301,erase
206,32117,32149,1071638.30,1072739.41,1071.638,1072.739,1.101,drop_eraser
207,32150,32237,1072739.41,1075675.68,1072.739,1075.676,2.936,out
208,32238,32257,1075675.68,1076343.01,1075.676,1076.343,0.667,explain
209,32258,32860,1076343.01,1096463.13,1076.343,1096.463,20.120,write
210,32861,32902,1096463.13,1097864.53,1096.463,1097.865,1.401,explain
211,32903,33182,1097864.53,1107207.21,1097.865,1107.207,9.343,out
212,33183,33209,1107207.21,1108108.11,1107.207,1108.108,0.901,explain
213,33210,33265,1108108.11,1109976.64,1108.108,1109.977,1.869,write
214,33266,33275,1109976.64,1110310.31,1109.977,1110.310,0.334,explain
215,33276,33704,1110310.31,1124624.62,1110.310,1124.625,14.314,out
216,33705,33799,1124624.62,1127794.46,1124.625,1127.794,3.170,explain
217,33800,34178,1127794.46,1140440.44,1127.794,1140.440,12.646,out
218,34179,34214,1140440.44,1141641.64,1140.440,1141.642,1.201,explain
219,34215,34319,1141641.64,1145145.15,1141.642,1145.145,3.504,out
220,34320,34387,1145145.15,1147414.08,1145.145,1147.414,2.269,explain
221,34388,34481,1147414.08,1150550.55,1147.414,1150.551,3.136,out
222,34482,34702,1150550.55,1157924.59,1150.551,1157.925,7.374,explain
223,34703,34744,1157924.59,1159325.99,1157.925,1159.326,1.401,write
224,34745,34799,1159325.99,1161161.16,1159.326,1161.161,1.835,explain
225,34800,36425,1161161.16,1215415.42,1161.161,1215.415,54.254,write
226,36426,36835,1215415.42,1229095.76,1215.415,1229.096,13.680,explain
227,36836,37419,1229095.76,1248581.92,1229.096,1248.582,19.486,write
228,37420,37502,1248581.92,1251351.35,1248.582,1251.351,2.769,explain
229,37503,37736,1251351.35,1259159.16,1251.351,1259.159,7.808,out
230,37737,37792,1259159.16,1261027.69,1259.159,1261.028,1.869,change
231,37793,37883,1261027.69,1264064.06,1261.028,1264.064,3.036,pick_eraser
232,37884,38302,1264064.06,1278044.71,1264.064,1278.045,13.981,erase
233,38303,38367,1278044.71,1280213.55,1278.045,1280.214,2.169,explain
234,38368,38474,1280213.55,1283783.78,1280.214,1283.784,3.570,out
235,38475,38525,1283783.78,1285485.49,1283.784,1285.485,1.702,explain
236,38526,38605,1285485.49,1288154.82,1285.485,1288.155,2.669,erase
237,38606,38645,1288154.82,1289489.49,1288.155,1289.489,1.335,explain
238,38646,38672,1289489.49,1290390.39,1289.489,1290.390,0.901,drop_eraser
239,38673,38712,1290390.39,1291725.06,1290.390,1291.725,1.335,change
240,38713,38806,1291725.06,1294861.53,1291.725,1294.862,3.136,explain
241,38807,39127,1294861.53,1305572.24,1294.862,1305.572,10.711,write
242,39128,40019,1305572.24,1335335.34,1305.572,1335.335,29.763,explain
243,40020,40115,1335335.34,1338538.54,1335.335,1338.539,3.203,write
244,40116,40203,1338538.54,1341474.81,1338.539,1341.475,2.936,explain
245,40204,40297,1341474.81,1344611.28,1341.475,1344.611,3.136,out
246,40298,40617,1344611.28,1355288.62,1344.611,1355.289,10.677,explain
247,40618,40627,1355288.62,1355622.29,1355.289,1355.622,0.334,out
248,40628,40757,1355622.29,1359959.96,1355.622,1359.960,4.338,explain
249,40758,42212,1359959.96,1408508.51,1359.960,1408.509,48.549,write
250,42213,42335,1408508.51,1412612.61,1408.509,1412.613,4.104,explain
251,42336,42608,1412612.61,1421721.72,1412.613,1421.722,9.109,out
252,42609,42610,1421721.72,1421788.46,1421.722,1421.788,0.067,explain
253,42611,42636,1421788.46,1422655.99,1421.788,1422.656,0.868,out
254,42637,42750,1422655.99,1426459.79,1422.656,1426.460,3.804,explain
255,42751,43016,1426459.79,1435335.34,1426.460,1435.335,8.876,write
256,43017,43063,1435335.34,1436903.57,1435.335,1436.904,1.568,explain
257,43064,43096,1436903.57,1438004.67,1436.904,1438.005,1.101,pick_eraser
258,43097,43126,1438004.67,1439005.67,1438.005,1439.006,1.001,erase
259,43127,43162,1439005.67,1440206.87,1439.006,1440.207,1.201,drop_eraser
260,43163,43246,1440206.87,1443009.68,1440.207,1443.010,2.803,explain
261,43247,43336,1443009.68,1446012.68,1443.010,1446.013,3.003,write
262,43337,43406,1446012.68,1448348.35,1446.013,1448.348,2.336,explain
263,43407,43439,1448348.35,1449449.45,1448.348,1449.449,1.101,out
264,43440,43470,1449449.45,1450483.82,1449.449,1450.484,1.034,explain
265,43471,43569,1450483.82,1453787.12,1450.484,1453.787,3.303,out
266,43570,43637,1453787.12,1456056.06,1453.787,1456.056,2.269,explain
267,43638,43936,1456056.06,1466032.70,1456.056,1466.033,9.977,write
268,43937,44012,1466032.70,1468568.57,1466.033,1468.569,2.536,explain
269,44013,44218,1468568.57,1475442.11,1468.569,1475.442,6.874,out
270,44219,44231,1475442.11,1475875.88,1475.442,1475.876,0.434,explain
271,44232,44749,1475875.88,1493159.83,1475.876,1493.160,17.284,out
272,44750,44780,1493159.83,1494194.19,1493.160,1494.194,1.034,explain
273,44781,44867,1494194.19,1497097.10,1494.194,1497.097,2.903,out
274,44868,44932,1497097.10,1499265.93,1497.097,1499.266,2.169,change
275,44933,45600,1499265.93,1521554.89,1499.266,1521.555,22.289,out
276,45601,45709,1521554.89,1525191.86,1521.555,1525.192,3.637,pick_eraser
277,45710,46579,1525191.86,1554220.89,1525.192,1554.221,29.029,erase
278,46580,46647,1554220.89,1556489.82,1554.221,1556.490,2.269,explain
279,46648,46705,1556489.82,1558425.09,1556.490,1558.425,1.935,erase
280,46706,46762,1558425.09,1560326.99,1558.425,1560.327,1.902,drop_eraser
281,46763,46801,1560326.99,1561628.29,1560.327,1561.628,1.301,out
282,46802,46837,1561628.29,1562829.50,1561.628,1562.829,1.201,change
283,46838,46964,1562829.50,1567067.07,1562.829,1567.067,4.238,out
284,46965,47145,1567067.07,1573106.44,1567.067,1573.106,6.039,explain
285,47146,48721,1573106.44,1625692.36,1573.106,1625.692,52.586,write
286,48722,48824,1625692.36,1629129.13,1625.692,1629.129,3.437,explain
287,48825,49174,1629129.13,1640807.47,1629.129,1640.807,11.678,out
288,49175,49393,1640807.47,1648114.78,1640.807,1648.115,7.307,explain
289,49394,49729,1648114.78,1659325.99,1648.115,1659.326,11.211,out
290,49730,49747,1659325.99,1659926.59,1659.326,1659.927,0.601,explain
291,49748,49845,1659926.59,1663196.53,1659.927,1663.197,3.270,change
292,49846,49856,1663196.53,1663563.56,1663.197,1663.564,0.367,explain
293,49857,50142,1663563.56,1673106.44,1663.564,1673.106,9.543,out
294,50143,50371,1673106.44,1680747.41,1673.106,1680.747,7.641,explain
295,50372,50456,1680747.41,1683583.58,1680.747,1683.584,2.836,change
296,50457,50539,1683583.58,1686353.02,1683.584,1686.353,2.769,explain
297,50540,50800,1686353.02,1695061.73,1686.353,1695.062,8.709,write
298,50801,50889,1695061.73,1698031.36,1695.062,1698.031,2.970,explain
299,50890,51043,1698031.36,1703169.84,1698.031,1703.170,5.138,out
300,51044,51101,1703169.84,1705105.11,1703.170,1705.105,1.935,change
301,51102,51118,1705105.11,1705672.34,1705.105,1705.672,0.567,explain
302,51119,51211,1705672.34,1708775.44,1705.672,1708.775,3.103,out
303,51212,51235,1708775.44,1709576.24,1708.775,1709.576,0.801,explain
304,51236,51553,1709576.24,1720186.85,1709.576,1720.187,10.611,out
305,51554,51694,1720186.85,1724891.56,1720.187,1724.892,4.705,change
306,51695,52082,1724891.56,1737837.84,1724.892,1737.838,12.946,out
307,52083,52125,1737837.84,1739272.61,1737.838,1739.273,1.435,explain
308,52126,52253,1739272.61,1743543.54,1739.273,1743.544,4.271,out
309,52254,52306,1743543.54,1745311.98,1743.544,1745.312,1.768,explain
310,52307,52391,1745311.98,1748148.15,1745.312,1748.148,2.836,out
311,52392,52472,1748148.15,1750850.85,1748.148,1750.851,2.703,pick_eraser
312,52473,52762,1750850.85,1760527.19,1750.851,1760.527,9.676,erase
313,52763,52870,1760527.19,1764130.80,1760.527,1764.131,3.604,drop_eraser
314,52871,53239,1764130.80,1776443.11,1764.131,1776.443,12.312,out
315,53240,53361,1776443.11,1780513.85,1776.443,1780.514,4.071,explain
316,53362,54511,1780513.85,1818885.55,1780.514,1818.886,38.372,write
317,54512,54616,1818885.55,1822389.06,1818.886,1822.389,3.504,explain
318,54617,54878,1822389.06,1831131.13,1822.389,1831.131,8.742,out
319,54879,54945,1831131.13,1833366.70,1831.131,1833.367,2.236,explain
320,54946,55165,1833366.70,1840707.37,1833.367,1840.707,7.341,write
321,55166,55255,1840707.37,1843710.38,1840.707,1843.710,3.003,explain
322,55256,55349,1843710.38,1846846.85,1843.710,1846.847,3.136,pick_eraser
323,55350,55445,1846846.85,1850050.05,1846.847,1850.050,3.203,erase
324,55446,55556,1850050.05,1853753.75,1850.050,1853.754,3.704,drop_eraser
325,55557,55688,1853753.75,1858158.16,1853.754,1858.158,4.404,explain
326,55689,56787,1858158.16,1894828.16,1858.158,1894.828,36.670,write
327,56788,56864,1894828.16,1897397.40,1894.828,1897.397,2.569,explain
328,56865,57060,1897397.40,1903937.27,1897.397,1903.937,6.540,out
329,57061,57080,1903937.27,1904604.60,1903.937,1904.605,0.667,explain
330,57081,57278,1904604.60,1911211.21,1904.605,1911.211,6.607,out
331,57279,57284,1911211.21,1911411.41,1911.211,1911.411,0.200,explain
332,57285,57386,1911411.41,1914814.81,1911.411,1914.815,3.403,out
333,57387,57735,1914814.81,1926459.79,1914.815,1926.460,11.645,explain
334,57736,58071,1926459.79,1937671.00,1926.460,1937.671,11.211,out
335,58072,58258,1937671.00,1943910.58,1937.671,1943.911,6.240,explain
336,58259,58427,1943910.58,1949549.55,1943.911,1949.550,5.639,out
337,58428,58443,1949549.55,1950083.42,1949.550,1950.083,0.534,explain
338,58444,58455,1950083.42,1950483.82,1950.083,1950.484,0.400,out
339,58456,58461,1950483.82,1950684.02,1950.484,1950.684,0.200,explain
340,58462,58540,1950684.02,1953319.99,1950.684,1953.320,2.636,out
341,58541,58594,1953319.99,1955121.79,1953.320,1955.122,1.802,explain
342,58595,58625,1955121.79,1956156.16,1955.122,1956.156,1.034,out
343,58626,58676,1956156.16,1957857.86,1956.156,1957.858,1.702,explain
344,58677,58900,1957857.86,1965332.00,1957.858,1965.332,7.474,out
345,58901,59002,1965332.00,1968735.40,1965.332,1968.735,3.403,pick_eraser
346,59003,59668,1968735.40,1990957.62,1968.735,1990.958,22.222,erase
347,59669,59712,1990957.62,1992425.76,1990.958,1992.426,1.468,explain
348,59713,59775,1992425.76,1994527.86,1992.426,1994.528,2.102,out
349,59776,59814,1994527.86,1995829.16,1994.528,1995.829,1.301,drop_eraser
350,59815,60364,1995829.16,2014180.85,1995.829,2014.181,18.352,out
351,60365,60519,2014180.85,2019352.69,2014.181,2019.353,5.172,explain
352,60520,61210,2019352.69,2042409.08,2019.353,2042.409,23.056,write
353,61211,61239,2042409.08,2043376.71,2042.409,2043.377,0.968,explain
354,61240,61350,2043376.71,2047080.41,2043.377,2047.080,3.704,out
355,61351,61372,2047080.41,2047814.48,2047.080,2047.814,0.734,explain
356,61373,62348,2047814.48,2080380.38,2047.814,2080.380,32.566,write
357,62349,62387,2080380.38,2081681.68,2080.380,2081.682,1.301,explain
358,62388,62835,2081681.68,2096629.96,2081.682,2096.630,14.948,out
359,62836,62895,2096629.96,2098631.97,2096.630,2098.632,2.002,explain
360,62896,63209,2098631.97,2109109.11,2098.632,2109.109,10.477,write
361,63210,63214,2109109.11,2109275.94,2109.109,2109.276,0.167,explain
362,63215,63254,2109275.94,2110610.61,2109.276,2110.611,1.335,out
363,63255,63294,2110610.61,2111945.28,2110.611,2111.945,1.335,explain
364,63295,63468,2111945.28,2117751.08,2111.945,2117.751,5.806,write
365,63469,63486,2117751.08,2118351.69,2117.751,2118.352,0.601,explain
366,63487,63619,2118351.69,2122789.46,2118.352,2122.789,4.438,out
367,63620,63664,2122789.46,2124290.96,2122.789,2124.291,1.502,explain
368,63665,63735,2124290.96,2126659.99,2124.291,2126.660,2.369,write
369,63736,63745,2126659.99,2126993.66,2126.660,2126.994,0.334,explain
370,63746,63854,2126993.66,2130630.63,2126.994,2130.631,3.637,out
371,63855,63885,2130630.63,2131665.00,2130.631,2131.665,1.034,explain
372,63886,64179,2131665.00,2141474.81,2131.665,2141.475,9.810,write
373,64180,64211,2141474.81,2142542.54,2141.475,2142.543,1.068,explain
374,64212,64301,2142542.54,2145545.55,2142.543,2145.546,3.003,out
375,64302,64331,2145545.55,2146546.55,2145.546,2146.547,1.001,explain
376,64332,64485,2146546.55,2151685.02,2146.547,2151.685,5.138,write
377,64486,64504,2151685.02,2152318.99,2151.685,2152.319,0.634,explain
378,64505,64605,2152318.99,2155689.02,2152.319,2155.689,3.370,out
379,64606,64627,2155689.02,2156423.09,2155.689,2156.423,0.734,explain
380,64628,64852,2156423.09,2163930.60,2156.423,2163.931,7.508,write
381,64853,64887,2163930.60,2165098.43,2163.931,2165.098,1.168,explain
382,64888,65456,2165098.43,2184084.08,2165.098,2184.084,18.986,out
383,65457,65522,2184084.08,2186286.29,2184.084,2186.286,2.202,pick_eraser
384,65523,65921,2186286.29,2199599.60,2186.286,2199.600,13.313,erase
385,65922,66032,2199599.60,2203303.30,2199.600,2203.303,3.704,drop_eraser
386,66033,66112,2203303.30,2205972.64,2203.303,2205.973,2.669,explain
387,66113,66443,2205972.64,2217017.02,2205.973,2217.017,11.044,write
388,66444,66539,2217017.02,2220220.22,2217.017,2220.220,3.203,explain
389,66540,67035,2220220.22,2236770.10,2220.220,2236.770,16.550,out
390,67036,67102,2236770.10,2239005.67,2236.770,2239.006,2.236,explain
391,67103,68132,2239005.67,2273373.37,2239.006,2273.373,34.368,write
392,68133,68213,2273373.37,2276076.08,2273.373,2276.076,2.703,explain
393,68214,68782,2276076.08,2295061.73,2276.076,2295.062,18.986,out
394,68783,68842,2295061.73,2297063.73,2295.062,2297.064,2.002,change
395,68843,69344,2297063.73,2313813.81,2297.064,2313.814,16.750,out
396,69345,69385,2313813.81,2315181.85,2313.814,2315.182,1.368,pick_eraser
397,69386,69416,2315181.85,2316216.22,2315.182,2316.216,1.034,out
