segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
33,4340,5347,144811.48,178445.11,144.811,178.445,33.634,write,71,0.909,0,"pivot columns are as follows. If you see there is a pivot over here, so first column is a pivot. As you can see there's a pivot over here, so the second column is a pivot and as you can see there's one more pivot over here, so the fourth column is a pivot. So, what are the free columns? So, the free columns are the number third and number fifth."
34,5348,5364,178445.11,179012.35,178.445,179.012,0.567,explain,0,,1,[silence]
35,5365,5484,179012.35,183016.35,179.012,183.016,4.004,out,15,0.92,0,"So, two free columns and two pivot columns. That changes a lot of things that"
36,5485,5527,183016.35,184451.12,183.016,184.451,1.435,explain,1,0.993,0,I
37,5528,5866,184451.12,195762.43,184.451,195.762,11.311,write,16,0.97,0,"said last time. So, let me redo everything. So, what should be the basis for the"
38,5867,5903,195762.43,196997.00,195.762,196.997,1.235,explain,1,0.032,0,Remember
39,5904,5953,196997.00,198665.33,196.997,198.665,1.668,out,5,0.817,0,we can get information from
40,5954,6024,198665.33,201034.37,198.665,201.034,2.369,explain,4,0.957,0,the echelon form itself.
41,6025,6661,201034.37,222288.96,201.034,222.289,21.255,write,37,0.939,0,"last time I said it will be two -dimensional because mistakenly I forgot about this as my pivot column. However, with this fix we can now claim that it is going to be a three -dimensional space."
42,6662,6738,222288.96,224858.19,222.289,224.858,2.569,explain,0,,1,[silence]
43,6739,6829,224858.19,227894.56,224.858,227.895,3.036,out,7,0.949,0,"Again, let me repeat one thing that"
44,6830,7038,227894.56,234868.20,227.895,234.868,6.974,explain,24,0.935,0,"there are three pivot rows. If I know what are the corresponding pivot rows over here, then I could have used this also as"
45,7039,7112,234868.20,237337.34,234.868,237.337,2.469,out,5,0.953,0,a possible basis. Since I
46,7113,7252,237337.34,242008.68,237.337,242.009,4.671,explain,20,0.962,0,"do not know what operations I have done, so right now can't be sure that I did not make a"
47,7253,7329,242008.68,244577.91,242.009,244.578,2.569,out,10,0.89,0,"swap because of which I can't just simply say first,"
48,7330,7447,244577.91,248515.18,244.578,248.515,3.937,explain,19,0.952,0,"second, third rows are going to be the basis. It might be first, second and fourth row if there"
49,7448,7508,248515.18,250550.55,248.515,250.551,2.035,out,4,0.969,0,was a swap involved.
50,7509,7586,250550.55,253153.15,250.551,253.153,2.603,explain,9,0.99,0,"Now, what about the basis for the column space"
51,7587,7841,253153.15,261661.66,253.153,261.662,8.509,write,10,0.877,0,of A? This is for the column space of A.
52,7842,8004,261661.66,267100.43,261.662,267.100,5.439,explain,18,0.925,0,"This will also be -dimensional because there are three pivot rows. But remember, I can't use this matrix."
53,8005,8144,267100.43,271771.77,267.100,271.772,4.671,out,15,0.885,0,I have to come back with the original matrix because the column space of this
54,8145,8189,271771.77,273273.27,271.772,273.273,1.502,explain,4,0.849,0,guy and it's reduced
55,8190,8298,273273.27,276910.24,273.273,276.910,3.637,out,8,0.869,0,form are not the same. What is same
56,8299,8415,276910.24,280814.15,276.910,280.814,3.904,explain,13,0.872,0,"in both the situations is the pivot columns. The first, second and fourth."
57,8416,8434,280814.15,281448.11,280.814,281.448,0.634,out,4,0.995,0,"So, I can use"
58,8435,8474,281448.11,282782.78,281.448,282.783,1.335,explain,4,0.992,0,the first column of
59,8475,9114,282782.78,304137.47,282.783,304.137,21.355,write,22,0.829,0,"my original matrix 1, minus 1, minus 2, 3. The second column which is this and the fourth column which is this."
60,9115,9179,304137.47,306306.31,304.137,306.306,2.169,explain,7,0.949,0,"So, as you can very well see,"
61,9180,9577,306306.31,319586.25,306.306,319.586,13.280,out,39,0.902,0,"the basis for the column space of A is also consisting of three vectors. Rank is 3. So, the dimension of both the row space and the column space is 3. And these will also be the basis for"
62,9578,9706,319586.25,323890.56,319.586,323.891,4.304,explain,12,0.985,0,the column space of A transpose and the row space of A
63,9707,9796,323890.56,326893.56,323.891,326.894,3.003,out,2,0.205,0,"transpose. Now,"
64,9797,9856,326893.56,328895.56,326.894,328.896,2.002,pick_eraser,7,0.932,0,the question was what about the null
65,9857,10059,328895.56,335669.00,328.896,335.669,6.773,erase,18,0.969,0,"space? Remember, null space is determined by the number of free variables. The dimension of the null space"
66,10060,10089,335669.00,336670.00,335.669,336.670,1.001,drop_eraser,5,0.963,0,is the number of free
67,10090,10139,336670.00,338338.34,336.670,338.338,1.668,out,6,0.855,0,variables which in this case is
68,10140,10194,338338.34,340173.51,338.338,340.174,1.835,explain,5,0.885,0,"2. So, my null space"
69,10195,10460,340173.51,349049.05,340.174,349.049,8.876,out,15,0.881,0,"has to be two -dimensional. And basically, it is the third and the fifth column"
70,10461,10540,349049.05,351718.39,349.049,351.718,2.669,explain,6,0.967,0,which are going to help me
71,10541,10632,351718.39,354788.12,351.718,354.788,3.070,out,3,0.976,0,figure things out.
72,10633,11257,354788.12,375642.31,354.788,375.642,20.854,write,15,0.764,0,"So, for A x is equal to 0 is the same as solution system for"
73,11258,11268,375642.31,376009.34,375.642,376.009,0.367,explain,2,0.787,0,u x
74,11269,11397,376009.34,380313.65,376.009,380.314,4.304,out,17,0.933,0,"is equal to 0. Both have the same solution set. So, I will use the echelon form"
75,11398,11407,380313.65,380647.31,380.314,380.647,0.334,explain,0,,1,[silence]
76,11408,12121,380647.31,404471.14,380.647,404.471,23.824,write,2,0.974,0,as follows.
77,12122,12133,404471.14,404871.54,404.471,404.872,0.400,explain,0,,1,[silence]
78,12134,12296,404871.54,410310.31,404.872,410.310,5.439,out,6,0.905,0,"Remember the first, second and fourth"
79,12297,12359,410310.31,412412.41,410.310,412.412,2.102,change,5,0.96,0,columns are the pivot columns.
80,12360,12437,412412.41,415015.02,412.412,415.015,2.603,out,2,0.995,0,"So, basically"
81,12438,12662,415015.02,422522.52,415.015,422.523,7.508,write,6,0.924,0,"x 1, x 2, x 4"
82,12663,12675,422522.52,422956.29,422.523,422.956,0.434,explain,0,,1,[silence]
83,12676,12797,422956.29,427027.03,422.956,427.027,4.071,out,2,0.982,0,are my
84,12798,12954,427027.03,432265.60,427.027,432.266,5.239,change,15,0.83,0,"pivot variables. So, I will express every pivot variable in terms of the free variables"
85,12955,12987,432265.60,433366.70,432.266,433.367,1.101,out,3,0.925,0,in order to
86,12988,13038,433366.70,435068.40,433.367,435.068,1.702,pick_eraser,4,0.884,0,get to the null
87,13039,13356,435068.40,445679.01,435.068,445.679,10.611,erase,7,0.871,0,"space, the basis of the null space."
88,13357,13421,445679.01,447847.85,445.679,447.848,2.169,drop_eraser,0,,1,[silence]
89,13422,13465,447847.85,449315.98,447.848,449.316,1.468,out,0,,1,[silence]
90,13466,13506,449315.98,450684.02,449.316,450.684,1.368,explain,3,0.677,0,"So, x 1"
91,13507,14342,450684.02,478578.58,450.684,478.579,27.895,write,39,0.969,0,can be written as minus 4 x 2 minus 8 x 3 minus 5 x 5. x 2 can be written as minus 5 x 3 plus x 5. x 4 can be written as minus 4 x 5.
92,14343,14422,478578.58,481247.91,478.579,481.248,2.669,explain,4,0.708,0,"So, remember x 1,"
93,14423,14519,481247.91,484484.48,481.248,484.484,3.237,out,16,0.945,0,"x 2, x 4 has to be expressed in only x 3 and x 5. So,"
94,14520,14584,484484.48,486653.32,484.484,486.653,2.169,explain,9,0.99,0,I have to make one more substitution over here
95,14585,15421,486653.32,514581.25,486.653,514.581,27.928,write,36,0.904,0,which is basically minus 4 times whatever is x 2 and see what does it give me. It gives me 12 x 3 and minus 4 x 5 minus 5 x 5 gives me minus 9
96,15422,15567,514581.25,519452.79,514.581,519.453,4.872,explain,7,0.971,0,x 5 and rest of it is
97,15568,15591,519452.79,520253.59,519.453,520.254,0.801,out,3,0.681,0,"fine. So, now"
98,15592,15700,520253.59,523890.56,520.254,523.891,3.637,explain,6,0.769,0,we can come with the solution.
99,15701,15715,523890.56,524391.06,523.891,524.391,0.501,write,2,0.77,0,We can
100,15716,15951,524391.06,532265.60,524.391,532.266,7.875,explain,1,0.948,0,"say,"
101,15952,16020,532265.60,534567.90,532.266,534.568,2.302,out,0,,1,[silence]
102,16021,16120,534567.90,537904.57,534.568,537.905,3.337,explain,6,0.78,0,"alright, multiple of 2. So, this"
103,16121,16368,537904.57,546179.51,537.905,546.180,8.275,write,15,0.897,0,"should be 5 halves, this should be 1 half and that changes quite a bit."
104,16369,16468,546179.51,549516.18,546.180,549.516,3.337,explain,0,,1,[silence]
105,16469,16492,549516.18,550316.98,549.516,550.317,0.801,pick_eraser,0,,1,[silence]
106,16493,16544,550316.98,552052.05,550.317,552.052,1.735,out,0,,1,[silence]
107,16545,16778,552052.05,559859.86,552.052,559.860,7.808,erase,0,,1,[silence]
108,16779,16795,559859.86,560427.09,559.860,560.427,0.567,explain,0,,1,[silence]
109,16796,16834,560427.09,561728.40,560.427,561.728,1.301,out,0,,1,[silence]
110,16835,16851,561728.40,562295.63,561.728,562.296,0.567,explain,0,,1,[silence]
111,16852,16889,562295.63,563563.56,562.296,563.564,1.268,erase,0,,1,[silence]
112,16890,16911,563563.56,564297.63,563.564,564.298,0.734,explain,0,,1,[silence]
113,16912,16951,564297.63,565632.30,564.298,565.632,1.335,out,0,,1,[silence]
114,16952,16982,565632.30,566666.67,565.632,566.667,1.034,explain,0,,1,[silence]
115,16983,17001,566666.67,567300.63,566.667,567.301,0.634,erase,0,,1,[silence]
116,17002,17033,567300.63,568368.37,567.301,568.368,1.068,explain,0,,1,[silence]
117,17034,17063,568368.37,569369.37,568.368,569.369,1.001,out,0,,1,[silence]
118,17064,17096,569369.37,570470.47,569.369,570.470,1.101,drop_eraser,0,,1,[silence]
119,17097,17144,570470.47,572072.07,570.470,572.072,1.602,out,0,,1,[silence]
120,17145,17229,572072.07,574908.24,572.072,574.908,2.836,explain,0,,1,[silence]
121,17230,17305,574908.24,577444.11,574.908,577.444,2.536,pick_eraser,4,0.652,0,"So, make some changes."
122,17306,17371,577444.11,579646.31,577.444,579.646,2.202,erase,0,,1,[silence]
123,17372,17455,579646.31,582449.12,579.646,582.449,2.803,drop_eraser,0,,1,[silence]
124,17456,17544,582449.12,585418.75,582.449,585.419,2.970,explain,3,0.949,0,This will give
125,17545,17760,585418.75,592625.96,585.419,592.626,7.207,write,13,0.859,0,me 2 x 3 and this will give me minus 7 x 5.
126,17761,17842,592625.96,595362.03,592.626,595.362,2.736,explain,0,,1,[silence]
127,17843,18038,595362.03,601901.90,595.362,601.902,6.540,out,4,0.994,0,"Now, we can go"
128,18039,18090,601901.90,603636.97,601.902,603.637,1.735,explain,4,0.781,0,"with the solution, how"
129,18091,19935,603636.97,665198.53,603.637,665.199,61.562,write,88,0.85,0,"the solution set look like. So, let us see. Any solution of the system something like this, x 1 is 2 x 3 minus 7 x 5, x 2 is minus 5 half x 3 plus 1 half x 5 and x 3 is a free variable, x 4 is minus 4 x 5 and x 5 is a free variable. So, I can write this whole thing as 2 minus 5 half 1 0 0. I can write this as minus 7 1 half 0 minus 4."
130,19936,20018,665198.53,667967.97,665.199,667.968,2.769,explain,0,,1,[silence]
131,20019,20523,667967.97,684818.15,667.968,684.818,16.850,out,12,0.919,0,"So, once we are able to write this, then we can say"
132,20524,20713,684818.15,691157.82,684.818,691.158,6.340,explain,20,0.904,0,any solution would be just a linear combination of these two vectors. As you can they are both linearly independent.
133,20714,21550,691157.82,719085.75,691.158,719.086,27.928,write,17,0.871,0,we have a basis for null space of A and that basis consists of these two vectors.
134,21551,21634,719085.75,721888.56,719.086,721.889,2.803,explain,1,0.992,0,"So,"
135,21635,21773,721888.56,726526.53,721.889,726.527,4.638,out,17,0.878,0,the basis is 2 dimensional as one would expect because the column space is 3 dimensional and
136,21774,21802,726526.53,727494.16,726.527,727.494,0.968,explain,4,0.994,0,the total number of
137,21803,22085,727494.16,736936.94,727.494,736.937,9.443,out,26,0.906,0,"columns is 5. So, this is the basically the correction from the previous lecture. So, now this is the because last time we had made that"
138,22086,22181,736936.94,740140.14,736.937,740.140,3.203,explain,6,0.966,0,error by not identifying this as
139,22182,22313,740140.14,744544.54,740.140,744.545,4.404,out,3,0.763,0,my pivot column.
140,22314,22409,744544.54,747747.75,744.545,747.748,3.203,pick_eraser,0,,1,[silence]
141,22410,22461,747747.75,749482.82,747.748,749.483,1.735,erase,0,,1,[silence]
142,22462,22560,749482.82,752786.12,749.483,752.786,3.303,drop_eraser,0,,1,[silence]
143,22561,22638,752786.12,755388.72,752.786,755.389,2.603,explain,0,,1,[silence]
144,22639,22697,755388.72,757357.36,755.389,757.357,1.969,write,0,,1,[silence]
145,22698,22777,757357.36,760026.69,757.357,760.027,2.669,explain,0,,1,[silence]
146,22778,23068,760026.69,769736.40,760.027,769.736,9.710,out,12,0.883,0,"So, now we proceed from here to the next topic which is"
147,23069,23094,769736.40,770603.94,769.736,770.604,0.868,pick_eraser,1,0.995,0,basically
148,23095,23144,770603.94,772272.27,770.604,772.272,1.668,change,1,0.933,0,about
149,23145,23193,772272.27,773907.24,772.272,773.907,1.635,out,1,0.975,0,determinants.
150,23194,24901,773907.24,830897.56,773.907,830.898,56.990,erase,29,0.921,0,"So, we will try to find out what determinants are, how do they behave and what all things can we do about them, how are they helpful to us."
151,24902,25026,830897.56,835068.40,830.898,835.068,4.171,out,0,,1,[silence]
152,25027,25097,835068.40,837437.44,835.068,837.437,2.369,erase,0,,1,[silence]
153,25098,25128,837437.44,838471.81,837.437,838.472,1.034,out,0,,1,[silence]
154,25129,25158,838471.81,839472.81,838.472,839.473,1.001,drop_eraser,0,,1,[silence]
155,25159,25162,839472.81,839606.27,839.473,839.606,0.133,out,0,,1,[silence]
156,25163,25258,839606.27,842809.48,839.606,842.809,3.203,change,0,,1,[silence]
157,25259,25306,842809.48,844411.08,842.809,844.411,1.602,out,0,,1,[silence]
158,25307,25343,844411.08,845645.65,844.411,845.646,1.235,explain,1,0.19,0,"So,"
159,25344,25630,845645.65,855221.89,845.646,855.222,9.576,write,7,0.926,0,the next topic is that of determinants
160,25631,25651,855221.89,855922.59,855.222,855.923,0.701,explain,0,,1,[silence]
161,25652,26272,855922.59,876643.31,855.923,876.643,20.721,out,41,0.951,0,"and what determinants do for us is something very very counterintuitive. Determinant is actually just a number associated with a matrix and that number can tell you quite a few things about the matrix that it is associated with. However, determinant"
162,26273,26328,876643.31,878511.85,876.643,878.512,1.869,explain,3,0.989,0,is only defined
163,26329,26681,878511.85,890290.29,878.512,890.290,11.778,write,3,0.87,0,for square matrices.
164,26682,26721,890290.29,891624.96,890.290,891.625,1.335,explain,0,,1,[silence]
165,26722,26985,891624.96,900433.77,891.625,900.434,8.809,out,19,0.912,0,"So, this thing is a bit of a restriction, but still it is not that bad, it can give"
166,26986,27039,900433.77,902235.57,900.434,902.236,1.802,change,2,0.96,0,us what
167,27040,27283,902235.57,910377.04,902.236,910.377,8.141,out,5,0.975,0,we are exactly looking for.
168,27284,27338,910377.04,912212.21,910.377,912.212,1.835,change,3,0.984,0,"So, what exactly"
169,27339,27706,912212.21,924491.16,912.212,924.491,12.279,out,36,0.902,0,"is determinant? You might have seen determinants in different context or maybe in multivariable calculus. We just tell you this is how you compute a determinant, that is not actually the real story. Determinant is in"
170,27707,27746,924491.16,925825.83,924.491,925.826,1.335,explain,3,0.926,0,fact a function.
171,27747,28407,925825.83,947881.21,925.826,947.881,22.055,write,37,0.93,0,"So, determinant is a function from the set of square matrices. So, matrices of size n by n and let us say all these matrices were given on the set of real numbers, that means all the"
172,28408,28442,947881.21,949049.05,947.881,949.049,1.168,explain,4,0.985,0,entries are real entries.
173,28443,28651,949049.05,956022.69,949.049,956.023,6.974,out,19,0.943,0,"So, determinant is a function from the set of square matrices to the set of real numbers. If your"
174,28652,28798,956022.69,960927.59,956.023,960.928,4.905,explain,18,0.917,0,matrix has complex entries that the determinant would be a function from matrices to complex numbers and so
175,28799,29139,960927.59,972305.64,960.928,972.306,11.378,out,29,0.875,0,"on so forth. Depending on which your field ring you are on, determinant would map to that particular field or ring, but what kind of a function is it?"
176,29140,29177,972305.64,973573.57,972.306,973.574,1.268,explain,3,0.722,0,It is not
177,29178,29222,973573.57,975075.08,973.574,975.075,1.502,write,5,0.979,0,just an ordinary function. It
178,29223,29234,975075.08,975475.48,975.075,975.475,0.400,explain,3,0.947,0,is a function
179,29235,29294,975475.48,977477.48,975.475,977.477,2.002,out,5,0.935,0,which should have these properties.
180,29295,29329,977477.48,978645.31,977.477,978.645,1.168,explain,0,,1,[silence]
181,29330,29716,978645.31,991558.22,978.645,991.558,12.913,write,3,0.98,0,It is linear.
182,29717,29761,991558.22,993059.73,991.558,993.060,1.502,explain,0,,1,[silence]
183,29762,29781,993059.73,993727.06,993.060,993.727,0.667,out,0,,1,[silence]
184,29782,29866,993727.06,996563.23,993.727,996.563,2.836,explain,11,0.857,0,"So, suppose we are trying to find the determinant of A,"
185,29867,30014,996563.23,1001501.50,996.563,1001.502,4.938,write,11,0.933,0,"where A is a square matrix of size n by n,"
186,30015,30060,1001501.50,1003036.37,1001.502,1003.036,1.535,explain,1,0.985,0,then
187,30061,30285,1003036.37,1010543.88,1003.036,1010.544,7.508,out,20,0.882,0,it should be linear in each and all. A what does that mean? I will tell you in a moment.
188,30286,30307,1010543.88,1011277.94,1010.544,1011.278,0.734,explain,0,,1,[silence]
189,30308,30548,1011277.94,1019319.32,1011.278,1019.319,8.041,write,11,0.903,0,The second thing is determinant of an identity matrix should be
190,30549,30564,1019319.32,1019853.19,1019.319,1019.853,0.534,explain,1,0.662,0,1
191,30565,30753,1019853.19,1026159.49,1019.853,1026.159,6.306,out,0,,1,[silence]
192,30754,30775,1026159.49,1026893.56,1026.159,1026.894,0.734,explain,2,0.603,0,and the
193,30776,31339,1026893.56,1045712.38,1026.894,1045.712,18.819,write,19,0.918,0,"third property it satisfies is the determinant of my matrix is 0, if two rows are the same. So,"
194,31340,31377,1045712.38,1046980.31,1045.712,1046.980,1.268,explain,5,0.926,0,I want a function from
195,31378,31584,1046980.31,1053887.22,1046.980,1053.887,6.907,out,20,0.924,0,my set of matrices to the set of real numbers which is all these three properties. There is a fourth
196,31585,31607,1053887.22,1054654.65,1053.887,1054.655,0.767,explain,2,0.972,0,property which
197,31608,31654,1054654.65,1056222.89,1054.655,1056.223,1.568,write,3,0.918,0,actually is just
198,31655,31668,1056222.89,1056690.02,1056.223,1056.690,0.467,explain,1,0.989,0,for
199,31669,31743,1056690.02,1059192.53,1056.690,1059.193,2.503,out,9,0.924,0,"convenience although it follows from the first three. So,"
200,31744,31791,1059192.53,1060794.13,1059.193,1060.794,1.602,explain,0,,1,[silence]
201,31792,31912,1060794.13,1064831.50,1060.794,1064.831,4.037,write,9,0.769,0,the fourth property is that the determinant of A
202,31913,31975,1064831.50,1066933.60,1064.831,1066.934,2.102,explain,4,0.976,0,is the same as
203,31976,32056,1066933.60,1069636.30,1066.934,1069.636,2.703,out,0,,1,[silence]
204,32057,32077,1069636.30,1070337.00,1069.636,1070.337,0.701,pick_eraser,2,0.835,0,rephrase it.
205,32078,32116,1070337.00,1071638.30,1070.337,1071.638,1.301,erase,0,,1,[silence]
206,32117,32149,1071638.30,1072739.41,1071.638,1072.739,1.101,drop_eraser,0,,1,[silence]
207,32150,32237,1072739.41,1075675.68,1072.739,1075.676,2.936,out,0,,1,[silence]
208,32238,32257,1075675.68,1076343.01,1075.676,1076.343,0.667,explain,0,,1,[silence]
209,32258,32860,1076343.01,1096463.13,1076.343,1096.463,20.120,write,37,0.914,0,"Suppose I start with a matrix A and I make a row swap and I get a matrix B just by one row swap, then the determinant of B must be the negative of the determinant of"
210,32861,32902,1096463.13,1097864.53,1096.463,1097.865,1.401,explain,1,0.926,0,A.
211,32903,33182,1097864.53,1107207.21,1097.865,1107.207,9.343,out,14,0.925,0,"So, whatever determinant of A is, it is minus of that. As I said,"
212,33183,33209,1107207.21,1108108.11,1107.207,1108.108,0.901,explain,3,0.962,0,these three properties
213,33210,33265,1108108.11,1109976.64,1108.108,1109.977,1.869,write,3,0.992,0,are capable enough
214,33266,33275,1109976.64,1110310.31,1109.977,1110.310,0.334,explain,0,,1,[silence]
215,33276,33704,1110310.31,1124624.62,1110.310,1124.625,14.314,out,42,0.878,0,"to give you determinant. The fourth is an outcome of these three properties, we will just for the sake of argument, we will keep the fourth one. It is a nice property to know. The question is fine, I have this function."
216,33705,33799,1124624.62,1127794.46,1124.625,1127.794,3.170,explain,11,0.953,0,I am trying to create a function which has all these
217,33800,34178,1127794.46,1140440.44,1127.794,1140.440,12.646,out,43,0.95,0,"properties, but what does that function look like and will there be more than one function? First, I will convince you that there are such functions and then I will convince you that the function that I using is the only function which"
218,34179,34214,1140440.44,1141641.64,1140.440,1141.642,1.201,explain,3,0.999,0,can have these
219,34215,34319,1141641.64,1145145.15,1141.642,1145.145,3.504,out,6,0.707,0,"properties. So, determinant becomes a unique"
220,34320,34387,1145145.15,1147414.08,1145.145,1147.414,2.269,explain,8,0.952,0,function if I force it to have these
221,34388,34481,1147414.08,1150550.55,1147.414,1150.551,3.136,out,7,0.904,0,"properties. They cannot be any other function,"
222,34482,34702,1150550.55,1157924.59,1150.551,1157.925,7.374,explain,19,0.982,0,"but before I proceed, should try to explain to you what I mean by linearity in each row. So,"
223,34703,34744,1157924.59,1159325.99,1157.925,1159.326,1.401,write,4,0.989,0,let me first deal
224,34745,34799,1159325.99,1161161.16,1159.326,1161.161,1.835,explain,6,0.784,0,with a two -by -two case
225,34800,36425,1161161.16,1215415.42,1161.161,1215.415,54.254,write,77,0.892,0,"where we have matrices of size two -by -two. When we say linearity in each row, so imagine I have a matrix A, C, C and D and you want to talk about the determinant of this thing. By linearity, I mean as follows. Suppose you give me A plus U, B plus B, C, D, then linearity means the determinant of this matrix would be the determinant of A, B, C, D plus the determinant of."
226,36426,36835,1215415.42,1229095.76,1215.415,1229.096,13.680,explain,29,0.82,0,"So, linearity in each row means it would act as if like it is a linear transformation on each of its row provided the other rows remain constant or"
227,36836,37419,1229095.76,1248581.92,1229.096,1248.582,19.486,write,29,0.917,0,"it also means the following thing. Remember, we are talking about linearity. Suppose I have A alpha, B alpha. This would mean it is alpha times the determinant of."
228,37420,37502,1248581.92,1251351.35,1248.582,1251.351,2.769,explain,0,,1,[silence]
229,37503,37736,1251351.35,1259159.16,1251.351,1259.159,7.808,out,18,0.869,0,"So, this is what we mean by linearity in each row. Okay, now that we have understood this,"
230,37737,37792,1259159.16,1261027.69,1259.159,1261.028,1.869,change,0,,1,[silence]
231,37793,37883,1261027.69,1264064.06,1261.028,1264.064,3.036,pick_eraser,8,0.93,0,I will first give you a candidate function
232,37884,38302,1264064.06,1278044.71,1264.064,1278.045,13.981,erase,6,0.957,0,that you might be familiar with.
233,38303,38367,1278044.71,1280213.55,1278.045,1280.214,2.169,explain,0,,1,[silence]
234,38368,38474,1280213.55,1283783.78,1280.214,1283.784,3.570,out,0,,1,[silence]
235,38475,38525,1283783.78,1285485.49,1283.784,1285.485,1.702,explain,0,,1,[silence]
236,38526,38605,1285485.49,1288154.82,1285.485,1288.155,2.669,erase,0,,1,[silence]
237,38606,38645,1288154.82,1289489.49,1288.155,1289.489,1.335,explain,0,,1,[silence]
238,38646,38672,1289489.49,1290390.39,1289.489,1290.390,0.901,drop_eraser,0,,1,[silence]
239,38673,38712,1290390.39,1291725.06,1290.390,1291.725,1.335,change,0,,1,[silence]
240,38713,38806,1291725.06,1294861.53,1291.725,1294.862,3.136,explain,7,0.9,0,"So, let us try to find out"
241,38807,39127,1294861.53,1305572.24,1294.862,1305.572,10.711,write,8,0.863,0,"the determinant of, I dropping the square brackets."
242,39128,40019,1305572.24,1335335.34,1305.572,1335.335,29.763,explain,23,0.937,0,"It kind of inconvenient to write it. Okay, so how do we want to proceed? Let us see. Okay, so first let me"
243,40020,40115,1335335.34,1338538.54,1335.335,1338.539,3.203,write,11,0.953,0,give you a candidate function and then I show you that
244,40116,40203,1338538.54,1341474.81,1338.539,1341.475,2.936,explain,12,0.838,0,this is the only function which can satisfy all these three properties.
245,40204,40297,1341474.81,1344611.28,1341.475,1344.611,3.136,out,4,0.955,0,From some class in
246,40298,40617,1344611.28,1355288.62,1344.611,1355.289,10.677,explain,33,0.833,0,"high school or maybe in multivariable, you might know the determinant. You say, oh, it is A D minus B C. Does this function satisfy everything that we know we are acquiring of"
247,40618,40627,1355288.62,1355622.29,1355.289,1355.622,0.334,out,1,0.996,0,it?
