segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label,word_count,mean_word_prob,is_silence,transcript
28,2795,2815,93259.93,93960.63,93.260,93.961,0.701,explain,2,0.986,0,are familiar
29,2816,2841,93960.63,94828.16,93.961,94.828,0.868,out,2,0.855,0,with and
30,2842,2850,94828.16,95128.46,94.828,95.128,0.300,explain,0,,1,[silence]
31,2851,2893,95128.46,96563.23,95.128,96.563,1.435,out,3,0.997,0,that can help
32,2894,2929,96563.23,97764.43,96.563,97.764,1.201,explain,3,0.989,0,us do more
33,2930,2957,97764.43,98698.70,97.764,98.699,0.934,out,3,0.721,0,algebra on matrices.
34,2958,3062,98698.70,102202.20,98.699,102.202,3.504,explain,13,0.984,0,"So, for example, this matrix over here that I have written, we will"
35,3063,3109,102202.20,103770.44,102.202,103.770,1.568,write,5,0.73,0,call that as the coefficient
36,3110,3165,103770.44,105638.97,103.770,105.639,1.869,explain,7,0.986,0,matrix. have been calling it as coefficient
37,3166,3173,105638.97,105905.91,105.639,105.906,0.267,out,1,0.999,0,"matrix,"
38,3174,3189,105905.91,106439.77,105.906,106.440,0.534,explain,0,,1,[silence]
39,3190,3228,106439.77,107741.07,106.440,107.741,1.301,out,3,0.794,0,so nothing new.
40,3229,3294,107741.07,109943.28,107.741,109.943,2.202,explain,3,0.97,0,The vector x
41,3295,3351,109943.28,111845.18,109.943,111.845,1.902,write,5,0.894,0,"y, we will denote it"
42,3352,3396,111845.18,113346.68,111.845,113.347,1.502,explain,3,0.995,0,by the vector
43,3397,3415,113346.68,113980.65,113.347,113.981,0.634,out,1,0.992,0,x
44,3416,3488,113980.65,116416.42,113.981,116.416,2.436,explain,7,0.843,0,and the right -hand side vector generally
45,3489,3527,116416.42,117717.72,116.416,117.718,1.301,write,3,0.945,0,we denote by
46,3528,3631,117717.72,121187.85,117.718,121.188,3.470,explain,4,0.844,0,"b. So, any system"
47,3632,3692,121187.85,123223.22,121.188,123.223,2.035,out,2,0.998,0,of equations
48,3693,3723,123223.22,124257.59,123.223,124.258,1.034,explain,5,0.997,0,can be written in the
49,3724,3775,124257.59,125992.66,124.258,125.993,1.735,out,6,0.859,0,form p x equal to b
50,3776,3827,125992.66,127727.73,125.993,127.728,1.735,explain,4,0.898,0,and this should remind
51,3828,4425,127727.73,147681.01,127.728,147.681,19.953,write,37,0.867,0,"us of the kind of equations we generally see, 3 x equal to b. So, here is your a, here is your x and we love to solve these equations because we know how to solve them."
52,4426,4703,147681.01,156956.96,147.681,156.957,9.276,explain,27,0.95,0,"So, let us ask ourselves a procedure, how do we solve some equation like this. Generally speaking, you will say I am going to divide by a."
53,4704,4874,156956.96,162662.66,156.957,162.663,5.706,write,20,0.968,0,Dividing by a for us means the same thing as multiplying by the inverse of a on both the sides.
54,4875,4958,162662.66,165465.47,162.663,165.465,2.803,explain,7,0.923,0,"So, if I have an inverse of"
55,4959,4965,165465.47,165699.03,165.465,165.699,0.234,out,1,0.407,0,"a,"
56,4966,5054,165699.03,168668.67,165.699,168.669,2.970,explain,6,0.847,0,then I will say that this
57,5055,5157,168668.67,172105.44,168.669,172.105,3.437,write,8,0.864,0,"is 1, 2 times x is b over"
58,5158,5280,172105.44,176209.54,172.105,176.210,4.104,explain,10,0.919,0,a and hence we will call the solution as b
59,5281,5439,176209.54,181514.85,176.210,181.515,5.305,write,10,0.925,0,over a or let me write it as b times
60,5440,5525,181514.85,184384.38,181.515,184.384,2.870,explain,8,0.902,0,just so that we are kind of in
61,5526,5561,184384.38,185585.59,184.384,185.586,1.201,out,5,0.996,0,the habit of thinking about
62,5562,5596,185585.59,186753.42,185.586,186.753,1.168,explain,2,0.98,0,inverse functions.
63,5597,5642,186753.42,188288.29,186.753,188.288,1.535,out,0,,1,[silence]
64,5643,5845,188288.29,195061.73,188.288,195.062,6.773,explain,13,0.962,0,"Now, having said this, apart from the analogy that I have drawn over"
65,5846,5903,195061.73,196997.00,195.062,196.997,1.935,write,3,0.996,0,"here, is there"
66,5904,5975,196997.00,199399.40,196.997,199.399,2.402,explain,6,0.992,0,something more that we want to
67,5976,5989,199399.40,199866.53,199.399,199.867,0.467,out,1,0.999,0,achieve?
68,5990,6062,199866.53,202302.30,199.867,202.302,2.436,explain,5,0.972,0,"See, we can write our"
69,6063,6161,202302.30,205605.61,202.302,205.606,3.303,write,5,0.953,0,"matrix, our system of linear"
70,6162,6300,205605.61,210243.58,205.606,210.244,4.638,explain,12,0.846,0,equations in the form a x equal to b. One may attempt.
71,6301,6959,210243.58,232232.23,210.244,232.232,21.989,write,13,0.957,0,"So, we might want to think about solving a x is equal to"
72,6960,7006,232232.23,233800.47,232.232,233.800,1.568,explain,1,0.996,0,b
73,7007,7029,233800.47,234567.90,233.800,234.568,0.767,out,0,,1,[silence]
74,7030,7128,234567.90,237871.20,234.568,237.871,3.303,explain,9,0.958,0,as what if there was something which I can
75,7129,8045,237871.20,268468.47,237.871,268.468,30.597,write,47,0.941,0,"multiply, let me call that matrix as m. Can I multiply by my matrix m on the left hand side and remember the identity matrix. So, can we have something like this? If yes, then would not you agree that we would be able to solve for"
76,8046,8187,268468.47,273206.54,268.468,273.207,4.738,explain,12,0.902,0,x just pretty much like the way we solved for x in
77,8188,8287,273206.54,276543.21,273.207,276.543,3.337,out,8,0.978,0,"those kind of equations. So, this is our"
78,8288,8562,276543.21,285719.05,276.543,285.719,9.176,explain,28,0.893,0,"like hope or a strategy can we do something like this in the sense can we find such a m which can do all we want. So, here"
79,8563,8641,285719.05,288355.02,285.719,288.355,2.636,write,6,0.861,0,is what we want to achieve
80,8642,8798,288355.02,293593.59,288.355,293.594,5.239,explain,0,,1,[silence]
81,8799,9481,293593.59,316383.05,293.594,316.383,22.789,write,14,0.743,0,"our a, then we find a matrix m such that m times a is."
82,9482,9585,316383.05,319853.19,316.383,319.853,3.470,explain,1,0.963,0,"Now,"
83,9586,9613,319853.19,320787.45,319.853,320.787,0.934,out,1,0.994,0,this
84,9614,10110,320787.45,337370.70,320.787,337.371,16.583,explain,43,0.936,0,"question seems kind of innocent question, but it has a lot of ramifications. First of all, we have to keep in mind that we cannot simply multiply two matrices whenever we want, their sizes should be compatible. The other thing we want is"
85,10111,10212,337370.70,340774.11,337.371,340.774,3.403,out,2,0.911,0,or we
86,10213,10230,340774.11,341374.71,340.774,341.375,0.601,explain,1,0.994,0,be
87,10231,10385,341374.71,346546.55,341.375,346.547,5.172,out,14,0.878,0,"when they multiply, they need not commute. So, that means, when I want m"
88,10386,10409,346546.55,347347.35,346.547,347.347,0.801,explain,2,0.895,0,times a
89,10410,10448,347347.35,348648.65,347.347,348.649,1.301,out,3,0.988,0,"to be identity,"
90,10449,10489,348648.65,350016.68,348.649,350.017,1.368,explain,3,0.985,0,is it necessary
91,10490,10851,350016.68,362095.43,350.017,362.095,12.079,out,42,0.949,0,"that I will have a times m also as identity or is it something that may or may not be there. So, we have to come up with a proper definition of what an inverse would be and then we will see"
92,10852,10917,362095.43,364297.63,362.095,364.298,2.202,explain,5,0.957,0,under what circumstances inverse can
93,10918,10943,364297.63,365165.17,364.298,365.165,0.868,pickeraser,2,0.989,0,exist for
94,10944,11925,365165.17,397931.26,365.165,397.931,32.766,erase,25,0.874,0,"a of a matrix in the multiplicative sense. So, let us keep this question in front of us and we try to find a definition"
95,11926,11967,397931.26,399332.67,397.931,399.333,1.401,droperaser,3,0.936,0,of an inverse.
96,11968,12136,399332.67,404971.64,399.333,404.972,5.639,explain,0,,1,[silence]
97,12137,12149,404971.64,405405.41,404.972,405.405,0.434,out,0,,1,[silence]
98,12150,12232,405405.41,408174.84,405.405,408.175,2.769,explain,4,0.992,0,"So, here is what"
99,12233,13312,408174.84,444210.88,408.175,444.211,36.036,write,18,0.978,0,"we want to achieve, we want the inverse of a matrix. So, we want to ensure that whatever"
100,13313,13350,444210.88,445478.81,444.211,445.479,1.268,explain,0,,1,[silence]
101,13351,13383,445478.81,446579.91,445.479,446.580,1.101,out,3,0.99,0,matrix gives us
102,13384,13418,446579.91,447747.75,446.580,447.748,1.168,explain,4,0.921,0,identity should give identity
103,13419,13503,447747.75,450583.92,447.748,450.584,2.836,write,6,0.985,0,"from both the sides. Now, this"
104,13504,13529,450583.92,451451.45,450.584,451.451,0.868,explain,4,0.99,0,may seem a bit
105,13530,13602,451451.45,453887.22,451.451,453.887,2.436,out,9,0.797,0,"unnatural at this stage, but why am I forcing"
106,13603,13709,453887.22,457457.46,453.887,457.457,3.570,explain,13,0.878,0,"because most of the time I will be multiplying it on the left,"
107,13710,13726,457457.46,458024.69,457.457,458.025,0.567,out,1,0.985,0,but
108,13727,13735,458024.69,458324.99,458.025,458.325,0.300,explain,1,0.996,0,there
109,13736,13762,458324.99,459225.89,458.325,459.226,0.901,out,3,0.965,0,is a little
110,13763,13814,459225.89,460960.96,459.226,460.961,1.735,explain,5,0.986,0,more structure into these things
111,13815,13829,460960.96,461461.46,460.961,461.461,0.501,write,0,,1,[silence]
112,13830,13867,461461.46,462729.40,461.461,462.729,1.268,explain,2,0.734,0,which can
113,13868,13921,462729.40,464531.20,462.729,464.531,1.802,out,3,0.993,0,be better understood
114,13922,13931,464531.20,464864.86,464.531,464.865,0.334,explain,1,0.966,0,when
115,13932,14021,464864.86,467867.87,464.865,467.868,3.003,out,6,0.975,0,"you take higher courses, why we"
116,14022,14070,467867.87,469502.84,467.868,469.503,1.635,explain,7,0.872,0,need the idea of both left and
117,14071,14116,469502.84,471037.70,469.503,471.038,1.535,out,4,0.986,0,right inverse as part
118,14117,14442,471037.70,481915.25,471.038,481.915,10.878,explain,22,0.928,0,"of the definition. So, I want a matrix M which can do this thing for me and this kind of forces something,"
119,14443,14576,481915.25,486386.39,481.915,486.386,4.471,write,10,0.829,0,this forces that a must be of must be a
120,14577,14596,486386.39,487053.72,486.386,487.054,0.667,explain,2,0.982,0,square matrix
121,14597,14640,487053.72,488521.86,487.054,488.522,1.468,out,5,0.848,0,of size n by n
122,14641,14665,488521.86,489356.02,488.522,489.356,0.834,explain,1,0.729,0,and
123,14666,14801,489356.02,493893.89,489.356,493.894,4.538,write,11,0.91,0,M also should be a square matrix of the same size
124,14802,14833,493893.89,494961.63,493.894,494.962,1.068,explain,2,0.579,0,because we
125,14834,14853,494961.63,495628.96,494.962,495.629,0.667,out,2,0.974,0,want both
126,14854,14905,495628.96,497364.03,495.629,497.364,1.735,explain,5,0.95,0,the multiplications to be defined
127,14906,15025,497364.03,501368.03,497.364,501.368,4.004,out,3,0.99,0,and make sure
128,15026,15075,501368.03,503036.37,501.368,503.036,1.668,explain,8,0.899,0,that the product turns out to be identity.
129,15076,15097,503036.37,503770.44,503.036,503.770,0.734,out,1,0.094,0,Okay.
130,15098,15120,503770.44,504537.87,503.770,504.538,0.767,explain,0,,1,[silence]
131,15121,15889,504537.87,530196.86,504.538,530.197,25.659,write,23,0.91,0,"So, first question is does everything have an inverse? So, here is the question that we want to ask will every square matrix,"
132,15890,15902,530196.86,530630.63,530.197,530.631,0.434,explain,0,,1,[silence]
133,15903,16033,530630.63,535001.67,530.631,535.002,4.371,out,2,0.98,0,second question
134,16034,16055,535001.67,535735.74,535.002,535.736,0.734,explain,2,0.939,0,we would
135,16056,16143,535735.74,538672.01,535.736,538.672,2.936,write,8,0.92,0,want to ask is see asking important questions
136,16144,16156,538672.01,539105.77,538.672,539.106,0.434,explain,1,0.987,0,is
137,16157,16215,539105.77,541074.41,539.106,541.074,1.969,out,3,0.969,0,very good for
138,16216,16282,541074.41,543309.98,541.074,543.310,2.236,explain,5,0.978,0,mathematics or understanding of it.
139,16283,16726,543309.98,558124.79,543.310,558.125,14.815,write,9,0.954,0,"So, if the inverse exists how to find it?"
140,16727,16755,558124.79,559092.43,558.125,559.092,0.968,explain,2,0.913,0,Do we
141,16756,16838,559092.43,561861.86,559.092,561.862,2.769,out,9,0.975,0,have a procedure by which we can find the
142,16839,16863,561861.86,562696.03,561.862,562.696,0.834,explain,1,0.997,0,inverse?
143,16864,16939,562696.03,565231.90,562.696,565.232,2.536,write,6,0.795,0,Other question we want to ask
144,16940,16951,565231.90,565632.30,565.232,565.632,0.400,explain,0,,1,[silence]
145,16952,17041,565632.30,568635.30,565.632,568.635,3.003,out,7,0.813,0,is okay fine I have an inverse
146,17042,17156,568635.30,572472.47,568.635,572.472,3.837,explain,0,,1,[silence]
147,17157,17257,572472.47,575842.51,572.472,575.843,3.370,write,0,,1,[silence]
148,17258,17310,575842.51,577610.94,575.843,577.611,1.768,explain,0,,1,[silence]
149,17311,17327,577610.94,578178.18,577.611,578.178,0.567,out,0,,1,[silence]
150,17328,17348,578178.18,578878.88,578.178,578.879,0.701,pickeraser,0,,1,[silence]
151,17349,17372,578878.88,579679.68,578.879,579.680,0.801,erase,0,,1,[silence]
152,17373,17402,579679.68,580680.68,579.680,580.681,1.001,droperaser,1,0.134,0,the
153,17403,17407,580680.68,580847.51,580.681,580.848,0.167,explain,1,0.443,0,morning
154,17408,17419,580847.51,581247.91,580.848,581.248,0.400,out,1,0.977,0,question
155,17420,17461,581247.91,582649.32,581.248,582.649,1.401,explain,1,0.692,0,can
156,17462,18207,582649.32,607540.87,582.649,607.541,24.892,write,17,0.936,0,something be said about the solutions these kind of systems one of them is the non -homogeneous
157,18208,18259,607540.87,609275.94,607.541,609.276,1.735,explain,6,0.923,0,and the other one is the
158,18260,18271,609275.94,609676.34,609.276,609.676,0.400,write,1,0.859,0,homogeneous
159,18272,18311,609676.34,611011.01,609.676,611.011,1.335,explain,3,0.949,0,"system. So, can"
160,18312,18481,611011.01,616683.35,611.011,616.683,5.672,out,16,0.926,0,something be said about the solutions of these guys when the when the matrix is invertible.
161,18482,18494,616683.35,617117.12,616.683,617.117,0.434,explain,0,,1,[silence]
162,18495,18573,617117.12,619753.09,617.117,619.753,2.636,pickeraser,0,,1,[silence]
163,18574,18665,619753.09,622822.82,619.753,622.823,3.070,erase,0,,1,[silence]
164,18666,18762,622822.82,626059.39,622.823,626.059,3.237,droperaser,0,,1,[silence]
165,18763,18769,626059.39,626292.96,626.059,626.293,0.234,explain,0,,1,[silence]
166,18770,18801,626292.96,627360.69,626.293,627.361,1.068,out,0,,1,[silence]
167,18802,18864,627360.69,629462.80,627.361,629.463,2.102,explain,3,0.936,0,"So, let us"
168,18865,18918,629462.80,631264.60,629.463,631.265,1.802,pickeraser,4,0.977,0,see out of these
169,18919,19248,631264.60,642275.61,631.265,642.276,11.011,erase,24,0.865,0,questions which one of these we can answer which one of these we will have to postpone for some time which one of these
170,19249,19310,642275.61,644344.34,642.276,644.344,2.069,droperaser,7,0.984,0,are difficult to answer at this stage
171,19311,19389,644344.34,646980.31,644.344,646.980,2.636,explain,7,0.768,0,"let us see. So, first thing first"
172,19390,19431,646980.31,648381.72,646.980,648.382,1.401,out,5,0.881,0,will every square matrix have
173,19432,19507,648381.72,650917.58,648.382,650.918,2.536,explain,3,0.955,0,an inverse? Let
174,19508,19542,650917.58,652085.42,650.918,652.085,1.168,write,5,0.868,0,us try it on a
175,19543,19658,652085.42,655955.96,652.085,655.956,3.871,explain,2,0.998,0,simple example
176,19659,19971,655955.96,666399.73,655.956,666.400,10.444,out,0,,1,[silence]
177,19972,20263,666399.73,676142.81,666.400,676.143,9.743,explain,10,0.856,0,okay. let us try on a simple example let us
178,20264,20454,676142.81,682515.85,676.143,682.516,6.373,write,13,0.919,0,take a 2 by 2 matrix say something like 1 0 0 3
179,20455,20611,682515.85,687754.42,682.516,687.754,5.239,explain,17,0.854,0,does this matrix have an inverse in the sense can I multiply this matrix by another 2
180,20612,20903,687754.42,697497.50,687.754,697.497,9.743,write,13,0.963,0,by 2 matrix on the right and also on the left and get
181,20904,21018,697497.50,701334.67,697.497,701.335,3.837,outwrite,4,0.809,0,the identity matrix or
182,21019,21229,701334.67,708375.04,701.335,708.375,7.040,explain,18,0.931,0,"can you do something like this. Now of course, we can try to do it the long way."
183,21230,22348,708375.04,745712.38,708.375,745.712,37.337,write,56,0.85,0,"So, let us try to do it once suppose this is my matrix that I am going to multiply in order to achieve what I want if I perform this matrix multiplication what I will get is A 3 times C. If I perform that multiplication let us see what I will do there notice that"
184,22349,22419,745712.38,748081.41,745.712,748.081,2.369,outwrite,3,0.961,0,both multiplications have
185,22420,22735,748081.41,758625.29,748.081,758.625,10.544,explain,28,0.937,0,"kind of given us different looking matrix, but we want both of them to equal to the identity matrix. So, if I compare these with the identity matrix"
186,22736,22882,758625.29,763530.20,758.625,763.530,4.905,write,13,0.894,0,one thing is clear that A must be 1 B must be 0
187,22883,23040,763530.20,768802.14,763.530,768.802,5.272,explain,14,0.806,0,because once B is 0 both these entries will be 0. they match C
188,23041,23079,768802.14,770103.44,768.802,770.103,1.301,write,4,0.897,0,should be 0 same
189,23080,23224,770103.44,774941.61,770.103,774.942,4.838,explain,11,0.906,0,idea C is 0 then both these entries match 0 and
190,23225,23309,774941.61,777777.78,774.942,777.778,2.836,write,5,0.79,0,D must be one third.
191,23310,23548,777777.78,785752.42,777.778,785.752,7.975,explain,20,0.962,0,"So, in that case both these matrices turn out to be the same as identity matrix. So, we can say"
192,23549,23903,785752.42,797597.60,785.752,797.598,11.845,write,19,0.911,0,"that the inverse of the matrix 1 0 0 3 the matrix 1 0 0. So, at least we"
193,23904,24005,797597.60,801001.00,797.598,801.001,3.403,explain,7,0.975,0,have some evidence that there are matrices
194,24006,24044,801001.00,802302.30,801.001,802.302,1.301,out,3,0.962,0,whose inverse exists.
195,24045,24076,802302.30,803370.04,802.302,803.370,1.068,explain,1,0.985,0,"So,"
196,24077,24123,803370.04,804938.27,803.370,804.938,1.568,out,6,0.994,0,we are not searching things in
197,24124,24234,804938.27,808641.98,804.938,808.642,3.704,explain,7,0.884,0,total vacuum there is something to it.
198,24235,24331,808641.98,811878.55,808.642,811.879,3.237,out,5,0.995,0,"Of course, this also tells"
199,24332,24358,811878.55,812779.45,811.879,812.779,0.901,explain,3,0.995,0,us a possible
200,24359,24375,812779.45,813346.68,812.779,813.347,0.567,out,2,0.996,0,way to
201,24376,25358,813346.68,846146.15,813.347,846.146,32.799,explain,105,0.897,0,"find them inverse if it exists what we did was we just went on computing all the entries on the matrix, but as you can see even for a 2 by 2 matrix I had 4 variables to worry about imagine if I want to find an inverse of a 10 by 10 matrix if we use something like this it will require a lot of equations lot of unknowns in fact it will be 100 unknowns and solving it one at a time will be a nightmare. So, there must be some better way of handling these kind of things, but could there be"
202,25359,25373,846146.15,846646.65,846.146,846.647,0.501,out,2,0.995,0,a matrix
203,25374,25497,846646.65,850784.12,846.647,850.784,4.137,explain,7,0.652,0,which does not have an inverse of
204,25498,25530,850784.12,851885.22,850.784,851.885,1.101,pickeraser,0,,1,[silence]
205,25531,25789,851885.22,860527.19,851.885,860.527,8.642,explain,33,0.925,0,"course, you will say how about non -square matrices. So, let us be more careful could there be a square matrix which does not have an inverse because we are only talking about"
206,25790,25817,860527.19,861461.46,860.527,861.461,0.934,pickeraser,4,0.891,0,inverse of an square
207,25818,26494,861461.46,884050.72,861.461,884.051,22.589,erase,56,0.911,0,"matrix. So, let us try our luck and see if we can find a matrix for which there will be no inverse there is one answer which is obvious, but that is not what we looking for. So, the obvious answer could be that well if you look at the 0 matrix 0 matrix multiplied by"
208,26495,26551,884050.72,885952.62,884.051,885.953,1.902,outerase,10,0.943,0,"anything will give you 0. So, it will never give"
209,26552,26734,885952.62,892058.73,885.953,892.059,6.106,erase,10,0.935,0,you identity matrix. I can say for sure 0 does
210,26735,26812,892058.73,894661.33,892.059,894.661,2.603,droperaser,6,0.929,0,"not have an inverse, but the"
211,26813,26916,894661.33,898131.46,894.661,898.131,3.470,explain,10,0.965,0,reason we are not interested in that is because as
212,26917,26959,898131.46,899566.23,898.131,899.566,1.435,out,7,0.98,0,it is even in real numbers 0
213,26960,27030,899566.23,901935.27,899.566,901.935,2.369,explain,10,0.956,0,"does not have an inverse. So, we do not divide"
214,27031,27053,901935.27,902702.70,901.935,902.703,0.767,out,2,0.987,0,by 0.
215,27054,27080,902702.70,903603.60,902.703,903.604,0.901,explain,5,0.974,0,"So, out here we can"
216,27081,27097,903603.60,904170.84,903.604,904.171,0.567,out,2,0.996,0,also say
217,27098,27129,904170.84,905238.57,904.171,905.239,1.068,explain,3,0.898,0,well let us
218,27130,27166,905238.57,906473.14,905.239,906.473,1.235,out,4,0.988,0,forget about 0 matrix
219,27167,27301,906473.14,910977.64,906.473,910.978,4.505,explain,13,0.892,0,what about non -zero matrices does every non -zero matrix have an inverse.
220,27302,27688,910977.64,923890.56,910.978,923.891,12.913,write,27,0.824,0,"So, let try our luck with similar looking example that we had can I have a matrix multiply to this guy which can produce me the 0"
221,27689,27778,923890.56,926893.56,923.891,926.894,3.003,explain,1,0.676,0,which
222,27779,27846,926893.56,929162.50,926.894,929.162,2.269,pickeraser,5,0.959,0,can produce the identity matrix.
223,27847,27884,929162.50,930430.43,929.162,930.430,1.268,erase,0,,1,[silence]
224,27885,27950,930430.43,932632.63,930.430,932.633,2.202,droperaser,0,,1,[silence]
225,27951,28004,932632.63,934434.43,932.633,934.434,1.802,explain,0,,1,[silence]
226,28005,28083,934434.43,937070.40,934.434,937.070,2.636,write,0,,1,[silence]
227,28084,28216,937070.40,941508.17,937.070,941.508,4.438,explain,6,0.952,0,Any bit of matrix multiplication will
228,28217,28402,941508.17,947714.38,941.508,947.714,6.206,write,15,0.984,0,be able to convince you that the product of this matrix will have a 0
229,28403,28955,947714.38,966166.17,947.714,966.166,18.452,explain,61,0.871,0,"row you can think of it in many ways we talked about the rank of a matrix the rank of this matrix is only 1. So, it has a 0 row. So, upon multiplication the rank cannot be more than what you started with that is one way of looking at it or you can say just by simple multiplication this"
230,28956,29093,966166.17,970770.77,966.166,970.771,4.605,write,10,0.977,0,"is what I get. So, these guys can never be"
231,29094,29176,970770.77,973540.21,970.771,973.540,2.769,explain,8,0.932,0,equal to each other. Hence there is no
232,29177,29225,973540.21,975175.18,973.540,975.175,1.635,out,1,0.998,0,matrix
233,29226,29354,975175.18,979479.48,975.175,979.479,4.304,explain,10,0.742,0,which can be multiplied with this guy to obtain identity.
234,29355,29705,979479.48,991191.19,979.479,991.191,11.712,write,9,0.848,0,"So, our conclusion is this matrix is not you"
235,29706,29797,991191.19,994260.93,991.191,994.261,3.070,explain,5,0.901,0,may say well I am
236,29798,29833,994260.93,995462.13,994.261,995.462,1.201,out,2,0.994,0,not really
237,29834,29877,995462.13,996930.26,995.462,996.930,1.468,explain,4,0.879,0,being honest here I
238,29878,29895,996930.26,997530.86,996.930,997.531,0.601,out,3,0.975,0,have lots of
239,29896,30010,997530.86,1001368.03,997.531,1001.368,3.837,explain,13,0.963,0,zeros in my matrix and that is why what if I really have
240,30011,30040,1001368.03,1002369.04,1001.368,1002.369,1.001,out,3,0.978,0,a matrix which
241,30041,30130,1002369.04,1005372.04,1002.369,1005.372,3.003,explain,8,0.803,0,has every entry has non -zero could then
242,30131,30299,1005372.04,1011011.01,1005.372,1011.011,5.639,write,13,0.807,0,it have a inverse let us try that how about 1 2 1
243,30300,30452,1011011.01,1016116.12,1011.011,1016.116,5.105,explain,11,0.842,0,2 can this matrix have an inverse well if it did
244,30453,30682,1016116.12,1023790.46,1016.116,1023.790,7.674,write,15,0.881,0,then would you agree if I multiplied by any matrix M over here if you
245,30683,30765,1023790.46,1026559.89,1023.790,1026.560,2.769,explain,9,0.959,0,remember your matrix multiplication the multiple ways by which
246,30766,30795,1026559.89,1027560.89,1026.560,1027.561,1.001,out,4,0.996,0,we did the job
247,30796,31274,1027560.89,1043543.54,1027.561,1043.544,15.983,explain,37,0.912,0,"we said the matrix on out here would be basically a linear combination of the columns of this matrix since both the columns are multiples of 1. So, would you agree whatever I get over here would"
248,31275,31335,1043543.54,1045578.91,1043.544,1045.579,2.035,write,5,0.983,0,be basically a multiple of
249,31336,31448,1045578.91,1049349.35,1045.579,1049.349,3.770,explain,10,0.81,0,the vector 1 1 likewise whatever I get over here
250,31449,31499,1049349.35,1051051.05,1049.349,1051.051,1.702,write,4,0.964,0,would be a multiple
251,31500,31589,1051051.05,1054054.05,1051.051,1054.054,3.003,explain,5,0.99,0,of the vector 1 1
252,31590,31716,1054054.05,1058291.62,1054.054,1058.292,4.238,out,7,0.924,0,and as you can check that this
253,31717,31781,1058291.62,1060460.46,1058.292,1060.460,2.169,explain,4,0.993,0,cannot be equal to
254,31782,31927,1060460.46,1065332.00,1060.460,1065.332,4.872,write,3,0.866,0,the identity matrix.
255,31928,32018,1065332.00,1068368.37,1065.332,1068.368,3.036,explain,9,0.913,0,"So, even though you have non -zero entries everywhere"
256,32019,32205,1068368.37,1074607.94,1068.368,1074.608,6.240,out,17,0.847,0,still this did not turn out to be the identity matrix now I have given you a
