segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
237,44679,44947,1490790.79,1499766.43,1490.791,1499.766,8.976,explain
238,44948,45410,1499766.43,1515215.22,1499.766,1515.215,15.449,write
239,45411,45499,1515215.22,1518184.85,1515.215,1518.185,2.970,explain
240,45500,45554,1518184.85,1520020.02,1518.185,1520.020,1.835,out
241,45555,45611,1520020.02,1521921.92,1520.020,1521.922,1.902,explain
242,45612,45744,1521921.92,1526359.69,1521.922,1526.360,4.438,out
243,45745,45751,1526359.69,1526593.26,1526.360,1526.593,0.234,explain
244,45752,45765,1526593.26,1527060.39,1526.593,1527.060,0.467,out
245,45766,45779,1527060.39,1527527.53,1527.060,1527.528,0.467,explain
246,45780,45803,1527527.53,1528328.33,1527.528,1528.328,0.801,out
247,45804,45832,1528328.33,1529295.96,1528.328,1529.296,0.968,pick_eraser
248,45833,45851,1529295.96,1529929.93,1529.296,1529.930,0.634,out
249,45852,45865,1529929.93,1530397.06,1529.930,1530.397,0.467,pick_eraser
250,45866,46141,1530397.06,1539606.27,1530.397,1539.606,9.209,erase
251,46142,46153,1539606.27,1540006.67,1539.606,1540.007,0.400,drop_eraser
252,46154,46199,1540006.67,1541541.54,1540.007,1541.542,1.535,out
253,46200,46222,1541541.54,1542308.98,1541.542,1542.309,0.767,drop_eraser
254,46223,46275,1542308.98,1544077.41,1542.309,1544.077,1.768,explain
255,46276,46293,1544077.41,1544678.01,1544.077,1544.678,0.601,out
256,46294,46338,1544678.01,1546179.51,1544.678,1546.180,1.502,explain
257,46339,46725,1546179.51,1559092.43,1546.180,1559.092,12.913,write
258,46726,46754,1559092.43,1560060.06,1559.092,1560.060,0.968,explain
259,46755,46779,1560060.06,1560894.23,1560.060,1560.894,0.834,out
260,46780,46880,1560894.23,1564264.26,1560.894,1564.264,3.370,explain
261,46881,48362,1564264.26,1613713.71,1564.264,1613.714,49.449,write
262,48363,48396,1613713.71,1614848.18,1613.714,1614.848,1.134,explain
263,48397,48485,1614848.18,1617817.82,1614.848,1617.818,2.970,out
264,48486,48558,1617817.82,1620253.59,1617.818,1620.254,2.436,explain
265,48559,48961,1620253.59,1633700.37,1620.254,1633.700,13.447,write
266,48962,48980,1633700.37,1634334.33,1633.700,1634.334,0.634,explain
267,48981,49218,1634334.33,1642275.61,1634.334,1642.276,7.941,out
268,49219,49249,1642275.61,1643309.98,1642.276,1643.310,1.034,explain
269,49250,49261,1643309.98,1643710.38,1643.310,1643.710,0.400,out
270,49262,49307,1643710.38,1645245.25,1643.710,1645.245,1.535,explain
271,49308,49481,1645245.25,1651051.05,1645.245,1651.051,5.806,write
272,49482,49549,1651051.05,1653319.99,1651.051,1653.320,2.269,explain
273,49550,49642,1653319.99,1656423.09,1653.320,1656.423,3.103,write
274,49643,49669,1656423.09,1657323.99,1656.423,1657.324,0.901,explain
275,49670,49893,1657323.99,1664798.13,1657.324,1664.798,7.474,out
276,49894,49970,1664798.13,1667367.37,1664.798,1667.367,2.569,explain
277,49971,49987,1667367.37,1667934.60,1667.367,1667.935,0.567,out
278,49988,50024,1667934.60,1669169.17,1667.935,1669.169,1.235,explain
279,50025,50149,1669169.17,1673340.01,1669.169,1673.340,4.171,write
280,50150,50154,1673340.01,1673506.84,1673.340,1673.507,0.167,explain
281,50155,50173,1673506.84,1674140.81,1673.507,1674.141,0.634,out
282,50174,50210,1674140.81,1675375.38,1674.141,1675.375,1.235,explain
283,50211,50792,1675375.38,1694794.79,1675.375,1694.795,19.419,write
284,50793,50803,1694794.79,1695161.83,1694.795,1695.162,0.367,explain
285,50804,51045,1695161.83,1703236.57,1695.162,1703.237,8.075,out
286,51046,51279,1703236.57,1711044.38,1703.237,1711.044,7.808,explain
287,51280,51389,1711044.38,1714714.71,1711.044,1714.715,3.670,out
288,51390,51504,1714714.71,1718551.89,1714.715,1718.552,3.837,explain
289,51505,51518,1718551.89,1719019.02,1718.552,1719.019,0.467,out
290,51519,51575,1719019.02,1720920.92,1719.019,1720.921,1.902,explain
291,51576,51769,1720920.92,1727394.06,1720.921,1727.394,6.473,out
292,51770,51781,1727394.06,1727794.46,1727.394,1727.794,0.400,explain
293,51782,51818,1727794.46,1729029.03,1727.794,1729.029,1.235,out
294,51819,51837,1729029.03,1729663.00,1729.029,1729.663,0.634,explain
295,51838,51995,1729663.00,1734934.93,1729.663,1734.935,5.272,out
296,51996,52126,1734934.93,1739305.97,1734.935,1739.306,4.371,pick_eraser
297,52127,52725,1739305.97,1759292.63,1739.306,1759.293,19.987,erase
298,52726,52834,1759292.63,1762929.60,1759.293,1762.930,3.637,drop_eraser
299,52835,52867,1762929.60,1764030.70,1762.930,1764.031,1.101,explain
300,52868,53084,1764030.70,1771271.27,1764.031,1771.271,7.241,out
301,53085,53252,1771271.27,1776876.88,1771.271,1776.877,5.606,explain
302,53253,54064,1776876.88,1803970.64,1776.877,1803.971,27.094,write
303,54065,54159,1803970.64,1807140.47,1803.971,1807.140,3.170,explain
304,54160,54294,1807140.47,1811644.98,1807.140,1811.645,4.505,out
305,54295,54364,1811644.98,1813980.65,1811.645,1813.981,2.336,explain
306,54365,54692,1813980.65,1824924.92,1813.981,1824.925,10.944,write
307,54693,54781,1824924.92,1827894.56,1824.925,1827.895,2.970,explain
308,54782,54840,1827894.56,1829863.20,1827.895,1829.863,1.969,out
309,54841,54908,1829863.20,1832132.13,1829.863,1832.132,2.269,explain
310,54909,55039,1832132.13,1836503.17,1832.132,1836.503,4.371,out
311,55040,55119,1836503.17,1839172.51,1836.503,1839.173,2.669,explain
312,55120,56625,1839172.51,1889422.76,1839.173,1889.423,50.250,write
313,56626,56721,1889422.76,1892625.96,1889.423,1892.626,3.203,explain
314,56722,56991,1892625.96,1901634.97,1892.626,1901.635,9.009,write
315,56992,57141,1901634.97,1906639.97,1901.635,1906.640,5.005,explain
316,57142,57239,1906639.97,1909909.91,1906.640,1909.910,3.270,write
317,57240,57300,1909909.91,1911945.28,1909.910,1911.945,2.035,explain
318,57301,57357,1911945.28,1913847.18,1911.945,1913.847,1.902,pick_eraser
319,57358,57381,1913847.18,1914647.98,1913.847,1914.648,0.801,erase
320,57382,57431,1914647.98,1916316.32,1914.648,1916.316,1.668,drop_eraser
321,57432,57515,1916316.32,1919119.12,1916.316,1919.119,2.803,explain
322,57516,57739,1919119.12,1926593.26,1919.119,1926.593,7.474,write
323,57740,57846,1926593.26,1930163.50,1926.593,1930.163,3.570,explain
324,57847,57931,1930163.50,1932999.67,1930.163,1933.000,2.836,write
325,57932,58015,1932999.67,1935802.47,1933.000,1935.802,2.803,explain
326,58016,58105,1935802.47,1938805.47,1935.802,1938.805,3.003,out
327,58106,58163,1938805.47,1940740.74,1938.805,1940.741,1.935,explain
328,58164,58321,1940740.74,1946012.68,1940.741,1946.013,5.272,out
329,58322,58362,1946012.68,1947380.71,1946.013,1947.381,1.368,explain
330,58363,58595,1947380.71,1955155.16,1947.381,1955.155,7.774,out
331,58596,58744,1955155.16,1960126.79,1955.155,1960.127,4.972,explain
332,58745,58749,1960126.79,1960293.63,1960.127,1960.294,0.167,out
333,58750,58759,1960293.63,1960627.29,1960.294,1960.627,0.334,explain
334,58760,58965,1960627.29,1967500.83,1960.627,1967.501,6.874,out
335,58966,58973,1967500.83,1967767.77,1967.501,1967.768,0.267,explain
336,58974,59196,1967767.77,1975208.54,1967.768,1975.209,7.441,out
337,59197,59240,1975208.54,1976676.68,1975.209,1976.677,1.468,explain
338,59241,59347,1976676.68,1980246.91,1976.677,1980.247,3.570,out
339,59348,59406,1980246.91,1982215.55,1980.247,1982.216,1.969,explain
340,59407,59438,1982215.55,1983283.28,1982.216,1983.283,1.068,out
341,59439,59524,1983283.28,1986152.82,1983.283,1986.153,2.870,explain
342,59525,59581,1986152.82,1988054.72,1986.153,1988.055,1.902,out
343,59582,59602,1988054.72,1988755.42,1988.055,1988.755,0.701,explain
344,59603,59672,1988755.42,1991091.09,1988.755,1991.091,2.336,pick_eraser
345,59673,59743,1991091.09,1993460.13,1991.091,1993.460,2.369,erase
346,59744,61437,1993460.13,2049983.32,1993.460,2049.983,56.523,erase
347,61438,61512,2049983.32,2052485.82,2049.983,2052.486,2.503,drop_eraser
348,61513,61516,2052485.82,2052619.29,2052.486,2052.619,0.133,explain
349,61517,61667,2052619.29,2057657.66,2052.619,2057.658,5.038,out
350,61668,61792,2057657.66,2061828.50,2057.658,2061.828,4.171,explain
351,61793,62277,2061828.50,2078011.34,2061.828,2078.011,16.183,out
352,62278,62443,2078011.34,2083550.22,2078.011,2083.550,5.539,explain
353,62444,63067,2083550.22,2104371.04,2083.550,2104.371,20.821,write
354,63068,63099,2104371.04,2105438.77,2104.371,2105.439,1.068,explain
355,63100,63216,2105438.77,2109342.68,2105.439,2109.343,3.904,write
356,63217,63258,2109342.68,2110744.08,2109.343,2110.744,1.401,explain
357,63259,63392,2110744.08,2115215.22,2110.744,2115.215,4.471,out
358,63393,63435,2115215.22,2116649.98,2115.215,2116.650,1.435,explain
359,63436,63470,2116649.98,2117817.82,2116.650,2117.818,1.168,pick_eraser
360,63471,63589,2117817.82,2121788.46,2117.818,2121.788,3.971,erase
361,63590,63648,2121788.46,2123757.09,2121.788,2123.757,1.969,drop_eraser
362,63649,63652,2123757.09,2123890.56,2123.757,2123.891,0.133,explain
363,63653,63817,2123890.56,2129396.06,2123.891,2129.396,5.506,out
364,63818,63902,2129396.06,2132232.23,2129.396,2132.232,2.836,explain
365,63903,63941,2132232.23,2133533.53,2132.232,2133.534,1.301,pick_eraser
366,63942,64081,2133533.53,2138204.87,2133.534,2138.205,4.671,erase
367,64082,64128,2138204.87,2139773.11,2138.205,2139.773,1.568,drop_eraser
368,64129,64152,2139773.11,2140573.91,2139.773,2140.574,0.801,out
369,64153,64349,2140573.91,2147147.15,2140.574,2147.147,6.573,explain
370,64350,65665,2147147.15,2191057.72,2147.147,2191.058,43.911,write
371,65666,65703,2191057.72,2192325.66,2191.058,2192.326,1.268,explain
372,65704,66049,2192325.66,2203870.54,2192.326,2203.871,11.545,out
373,66050,66169,2203870.54,2207874.54,2203.871,2207.875,4.004,explain
374,66170,66697,2207874.54,2225492.16,2207.875,2225.492,17.618,write
375,66698,66731,2225492.16,2226626.63,2225.492,2226.627,1.134,explain
376,66732,67037,2226626.63,2236836.84,2226.627,2236.837,10.210,out
377,67038,67161,2236836.84,2240974.31,2236.837,2240.974,4.137,explain
378,67162,67173,2240974.31,2241374.71,2240.974,2241.375,0.400,out
379,67174,67405,2241374.71,2249115.78,2241.375,2249.116,7.741,explain
380,67406,67536,2249115.78,2253486.82,2249.116,2253.487,4.371,out
381,67537,67595,2253486.82,2255455.46,2253.487,2255.455,1.969,explain
382,67596,67753,2255455.46,2260727.39,2255.455,2260.727,5.272,out
383,67754,67822,2260727.39,2263029.70,2260.727,2263.030,2.302,explain
384,67823,68065,2263029.70,2271137.80,2263.030,2271.138,8.108,write
385,68066,68078,2271137.80,2271571.57,2271.138,2271.572,0.434,explain
386,68079,68214,2271571.57,2276109.44,2271.572,2276.109,4.538,out
387,68215,68241,2276109.44,2277010.34,2276.109,2277.010,0.901,explain
388,68242,68571,2277010.34,2288021.35,2277.010,2288.021,11.011,write
389,68572,68616,2288021.35,2289522.86,2288.021,2289.523,1.502,explain
390,68617,68640,2289522.86,2290323.66,2289.523,2290.324,0.801,out
391,68641,68684,2290323.66,2291791.79,2290.324,2291.792,1.468,explain
