segment_id,start_frame,end_frame,start_time_ms,end_time_ms,start_time_sec,end_time_sec,duration_sec,label
69,12631,12661,421454.79,422489.16,421.455,422.489,1.034,explain
70,12662,12851,422489.16,428828.83,422.489,428.829,6.340,calculate
71,12852,12990,428828.83,433466.80,428.829,433.467,4.638,write
72,12991,13341,433466.80,445178.51,433.467,445.179,11.712,explain
73,13342,13440,445178.51,448481.82,445.179,448.482,3.303,write
74,13441,13875,448481.82,462996.33,448.482,462.996,14.515,explain
75,13876,13929,462996.33,464798.13,462.996,464.798,1.802,write
76,13930,14598,464798.13,487120.45,464.798,487.120,22.322,explain
77,14599,14899,487120.45,497163.83,487.120,497.164,10.043,write
78,14900,15009,497163.83,500834.17,497.164,500.834,3.670,explain
79,15010,15040,500834.17,501868.54,500.834,501.869,1.034,write
80,15041,15217,501868.54,507774.44,501.869,507.774,5.906,explain
81,15218,15315,507774.44,511044.38,507.774,511.044,3.270,write
82,15316,15659,511044.38,522522.52,511.044,522.523,11.478,explain
83,15660,15674,522522.52,523023.02,522.523,523.023,0.501,write
84,15675,15975,523023.02,533066.40,523.023,533.066,10.043,explain
85,15976,15983,533066.40,533333.33,533.066,533.333,0.267,write
86,15984,16100,533333.33,537237.24,533.333,537.237,3.904,explain
87,16101,16156,537237.24,539105.77,537.237,539.106,1.869,write
88,16157,16242,539105.77,541975.31,539.106,541.975,2.870,explain
89,16243,16261,541975.31,542609.28,541.975,542.609,0.634,write
90,16262,16449,542609.28,548882.22,542.609,548.882,6.273,explain
91,16450,16476,548882.22,549783.12,548.882,549.783,0.901,write
92,16477,16574,549783.12,553053.05,549.783,553.053,3.270,explain
93,16575,16645,553053.05,555422.09,553.053,555.422,2.369,write
94,16646,16758,555422.09,559192.53,555.422,559.193,3.770,explain
95,16759,16999,559192.53,567233.90,559.193,567.234,8.041,write
96,17000,17197,567233.90,573840.51,567.234,573.841,6.607,explain
97,17198,17419,573840.51,581247.91,573.841,581.248,7.407,write
98,17420,17491,581247.91,583650.32,581.248,583.650,2.402,fingererase
99,17492,17533,583650.32,585051.72,583.650,585.052,1.401,write
100,17534,17577,585051.72,586519.85,585.052,586.520,1.468,explain
101,17578,17651,586519.85,588988.99,586.520,588.989,2.469,point
102,17652,17916,588988.99,597831.16,588.989,597.831,8.842,write
103,17917,17941,597831.16,598665.33,597.831,598.665,0.834,explain
104,17942,18354,598665.33,612445.78,598.665,612.446,13.780,calculate
105,18355,18670,612445.78,622989.66,612.446,622.990,10.544,write
106,18671,18757,622989.66,625892.56,622.990,625.893,2.903,explain
107,18758,18845,625892.56,628828.83,625.893,628.829,2.936,write
108,18846,18862,628828.83,629396.06,628.829,629.396,0.567,explain
109,18863,19011,629396.06,634367.70,629.396,634.368,4.972,calculate
110,19012,19183,634367.70,640106.77,634.368,640.107,5.739,write
111,19184,19212,640106.77,641074.41,640.107,641.074,0.968,explain
112,19213,19329,641074.41,644978.31,641.074,644.978,3.904,calculate
113,19330,19463,644978.31,649449.45,644.978,649.449,4.471,explain
114,19464,19604,649449.45,654154.15,649.449,654.154,4.705,write
115,19605,19615,654154.15,654521.19,654.154,654.521,0.367,emphasize
116,19616,19962,654521.19,666099.43,654.521,666.099,11.578,explain
117,19963,20028,666099.43,668301.63,666.099,668.302,2.202,pickerase
118,20029,20114,668301.63,671171.17,668.302,671.171,2.870,erase
119,20115,20164,671171.17,672839.51,671.171,672.840,1.668,droperase
120,20165,20256,672839.51,675909.24,672.840,675.909,3.070,explain
121,20257,20572,675909.24,686453.12,675.909,686.453,10.544,write
122,20573,20707,686453.12,690957.62,686.453,690.958,4.505,explain
123,20708,20815,690957.62,694561.23,690.958,694.561,3.604,write
124,20816,20983,694561.23,700166.83,694.561,700.167,5.606,explain
125,20984,21303,700166.83,710844.18,700.167,710.844,10.677,write
126,21304,21367,710844.18,712979.65,710.844,712.980,2.135,explain
127,21368,21381,712979.65,713446.78,712.980,713.447,0.467,pickerase
128,21382,21511,713446.78,717784.45,713.447,717.784,4.338,explain
129,21512,21545,717784.45,718918.92,717.784,718.919,1.134,pickerase
130,21546,21640,718918.92,722088.76,718.919,722.089,3.170,erase
131,21641,21669,722088.76,723056.39,722.089,723.056,0.968,droperase
132,21670,21727,723056.39,724991.66,723.056,724.992,1.935,explain
133,21728,21846,724991.66,728962.30,724.992,728.962,3.971,write
134,21847,21885,728962.30,730263.60,728.962,730.264,1.301,explain
135,21886,21902,730263.60,730830.83,730.264,730.831,0.567,calculate
136,21903,22154,730830.83,739239.24,730.831,739.239,8.408,explain
137,22155,22341,739239.24,745478.81,739.239,745.479,6.240,calculate
138,22342,22615,745478.81,754621.29,745.479,754.621,9.142,explain
139,22616,22766,754621.29,759659.66,754.621,759.660,5.038,write
140,22767,23304,759659.66,777610.94,759.660,777.611,17.951,explain
141,23305,23386,777610.94,780347.01,777.611,780.347,2.736,write
142,23387,23465,780347.01,782982.98,780.347,782.983,2.636,explain
143,23466,23853,782982.98,795929.26,782.983,795.929,12.946,calculate
144,23854,23983,795929.26,800266.93,795.929,800.267,4.338,write
145,23984,24094,800266.93,803970.64,800.267,803.971,3.704,explain
146,24095,24125,803970.64,805005.01,803.971,805.005,1.034,fingererase
147,24126,24138,805005.01,805438.77,805.005,805.439,0.434,write
148,24139,24147,805438.77,805739.07,805.439,805.739,0.300,explain
149,24148,24162,805739.07,806239.57,805.739,806.240,0.501,fingererase
150,24163,24486,806239.57,817050.38,806.240,817.050,10.811,explain
151,24487,24799,817050.38,827494.16,817.050,827.494,10.444,write
152,24800,24987,827494.16,833767.10,827.494,833.767,6.273,explain
153,24988,24999,833767.10,834167.50,833.767,834.168,0.400,write
154,25000,25093,834167.50,837303.97,834.168,837.304,3.136,explain
155,25094,25448,837303.97,849149.15,837.304,849.149,11.845,write
156,25449,25594,849149.15,854020.69,849.149,854.021,4.872,explain
157,25595,25805,854020.69,861061.06,854.021,861.061,7.040,write
158,25806,25909,861061.06,864531.20,861.061,864.531,3.470,explain
159,25910,25938,864531.20,865498.83,864.531,865.499,0.968,pickerase
160,25939,26001,865498.83,867600.93,865.499,867.601,2.102,erase
161,26002,26028,867600.93,868501.84,867.601,868.502,0.901,droperase
162,26029,26133,868501.84,872005.34,868.502,872.005,3.504,explain
163,26134,26147,872005.34,872472.47,872.005,872.472,0.467,write
164,26148,26442,872472.47,882315.65,872.472,882.316,9.843,explain
165,26443,26536,882315.65,885452.12,882.316,885.452,3.136,calculate
166,26537,26644,885452.12,889055.72,885.452,889.056,3.604,explain
167,26645,26806,889055.72,894461.13,889.056,894.461,5.405,calculate
168,26807,26922,894461.13,898331.66,894.461,898.332,3.871,write
169,26923,27641,898331.66,922322.32,898.332,922.322,23.991,explain
170,27642,27671,922322.32,923323.32,922.322,923.323,1.001,emphasize
171,27672,27892,923323.32,930697.36,923.323,930.697,7.374,explain
172,27893,28028,930697.36,935235.24,930.697,935.235,4.538,write
173,28029,28107,935235.24,937871.20,935.235,937.871,2.636,explain
174,28108,28135,937871.20,938805.47,937.871,938.805,0.934,pickerase
175,28136,28158,938805.47,939572.91,938.805,939.573,0.767,erase
176,28159,28185,939572.91,940473.81,939.573,940.474,0.901,droperase
177,28186,28505,940473.81,951151.15,940.474,951.151,10.677,explain
178,28506,28518,951151.15,951584.92,951.151,951.585,0.434,write
179,28519,28688,951584.92,957257.26,951.585,957.257,5.672,explain
180,28689,28695,957257.26,957490.82,957.257,957.491,0.234,write
181,28696,28777,957490.82,960226.89,957.491,960.227,2.736,explain
182,28778,28957,960226.89,966232.90,960.227,966.233,6.006,write
183,28958,29144,966232.90,972472.47,966.233,972.472,6.240,explain
184,29145,29179,972472.47,973640.31,972.472,973.640,1.168,write
185,29180,29302,973640.31,977744.41,973.640,977.744,4.104,explain
186,29303,29476,977744.41,983550.22,977.744,983.550,5.806,write
187,29477,29614,983550.22,988154.82,983.550,988.155,4.605,explain
188,29615,29629,988154.82,988655.32,988.155,988.655,0.501,write
189,29630,29718,988655.32,991624.96,988.655,991.625,2.970,explain
190,29719,29938,991624.96,998965.63,991.625,998.966,7.341,calculate
191,29939,30095,998965.63,1004204.20,998.966,1004.204,5.239,write
192,30096,30240,1004204.20,1009042.38,1004.204,1009.042,4.838,explain
193,30241,30250,1009042.38,1009376.04,1009.042,1009.376,0.334,write
194,30251,30294,1009376.04,1010844.18,1009.376,1010.844,1.468,explain
195,30295,30611,1010844.18,1021421.42,1010.844,1021.421,10.577,calculate
196,30612,30794,1021421.42,1027527.53,1021.421,1027.528,6.106,write
197,30795,30961,1027527.53,1033099.77,1027.528,1033.100,5.572,explain
198,30962,31014,1033099.77,1034868.20,1033.100,1034.868,1.768,write
199,31015,31204,1034868.20,1041207.87,1034.868,1041.208,6.340,explain
200,31205,31368,1041207.87,1046680.01,1041.208,1046.680,5.472,write
201,31369,31500,1046680.01,1051084.42,1046.680,1051.084,4.404,explain
202,31501,31541,1051084.42,1052452.45,1051.084,1052.452,1.368,emphasize
203,31542,32723,1052452.45,1091891.89,1052.452,1091.892,39.439,explain
